Cuisine, Degree, Avg Neig Degree
chinese,0,0.4845
chinese,0.017883,0.65686
chinese,0.0038679,0.59068
chinese,3.9094e-06,0.47326
chinese,0,0.44539
chinese,0,0.42252
chinese,0.00016545,0.52169
chinese,8.8438e-07,0.46574
chinese,0,0.47857
chinese,0,0.46667
chinese,1.567e-05,0.50539
chinese,0.00028716,0.53114
chinese,0.00097102,0.50703
chinese,0,0.48053
chinese,0.00036743,0.51425
chinese,0.00029534,0.44752
chinese,0,0.48103
chinese,0,0.4589
chinese,1.8287e-05,0.50758
chinese,0,0.47955
chinese,0.00044554,0.50053
chinese,5.3007e-06,0.48905
chinese,0.00024221,0.50593
chinese,5.9259e-05,0.50484
chinese,5.9062e-05,0.46947
chinese,1.6927e-05,0.51652
chinese,0,0.43832
chinese,1.1603e-06,0.48803
chinese,8.1144e-05,0.48201
chinese,0,0.46994
chinese,1.3997e-06,0.47518
chinese,4.3587e-06,0.49894
chinese,0.00091817,0.53114
chinese,0.00091156,0.54918
chinese,0,0.44795
chinese,0.00037621,0.51881
chinese,0.0018936,0.484
chinese,1.6898e-05,0.50214
chinese,0,0.469
chinese,0.00069203,0.54032
chinese,1.3448e-06,0.46161
chinese,0.00015225,0.52169
chinese,0,0.39611
chinese,0,0.3282
chinese,6.7194e-06,0.36987
chinese,0,0.4501
chinese,0.00095685,0.5422
chinese,0,0.48103
chinese,0.00030852,0.53846
chinese,0,0.36357
chinese,0.0055178,0.4776
chinese,0.0032126,0.57617
chinese,0,0.45358
chinese,0.0069402,0.58406
chinese,0.0046592,0.54726
chinese,0.00016471,0.53114
chinese,0,0.4845
chinese,3.5424e-05,0.42025
chinese,0,0.49525
chinese,0,0.41213
chinese,0.00020457,0.53235
chinese,5.5491e-07,0.47857
chinese,0.12003,0.77907
chinese,1.1039e-05,0.37853
chinese,0.00039659,0.53539
chinese,0.00052591,0.49894
chinese,1.2149e-07,0.48803
chinese,0.0077761,0.58045
chinese,3.8633e-05,0.49735
chinese,1.9074e-06,0.48702
chinese,0,0.44413
chinese,0,0.43832
chinese,0.0036309,0.58189
chinese,0,0.42988
chinese,0,0.4598
chinese,0,0.46116
chinese,0,0.41068
chinese,0.00050878,0.52344
chinese,0,0.43832
chinese,9.7739e-06,0.49473
chinese,4.7264e-05,0.51034
chinese,0.0016338,0.5397
chinese,0.0039974,0.57195
chinese,0.00037871,0.52637
chinese,0,0.3282
chinese,6.2286e-07,0.49473
chinese,1.8561e-06,0.47808
chinese,6.9543e-05,0.46344
chinese,0.0060491,0.56917
chinese,0.0079639,0.57265
chinese,2.9177e-05,0.48251
chinese,4.3147e-05,0.51538
chinese,1.36e-07,0.47231
chinese,0.010204,0.51881
chinese,0.0027126,0.58045
chinese,0.0088831,0.62202
chinese,2.5231e-06,0.469
chinese,2.815e-05,0.40154
chinese,4.6685e-07,0.48004
chinese,1.3806e-07,0.48103
chinese,2.3586e-07,0.49368
chinese,9.0719e-05,0.49788
chinese,0.00017658,0.51823
chinese,2.8157e-06,0.484
chinese,0,0.45712
chinese,1.7528e-05,0.47041
chinese,0.00094825,0.51425
chinese,0,0.4514
chinese,0.0033102,0.56848
chinese,3.5826e-05,0.49841
chinese,0.004271,0.47326
chinese,0,0.43832
chinese,3.2362e-05,0.48651
chinese,4.3981e-06,0.47183
chinese,0,0.48152
chinese,0,0.32889
chinese,0,0.44413
chinese,1.2398e-05,0.4488
chinese,0.0021217,0.51089
chinese,0,0.40051
chinese,8.5433e-05,0.48702
chinese,4.1037e-05,0.52227
chinese,7.1687e-06,0.48201
chinese,0.011341,0.60516
chinese,0.00038418,0.51369
chinese,0,0.46436
chinese,0.0062329,0.60438
chinese,0.00029104,0.54095
chinese,0,0.46436
chinese,0,0.48053
chinese,5.4858e-05,0.41213
chinese,0,0.45846
chinese,1.1053e-06,0.49317
chinese,6.8511e-08,0.48152
chinese,0.0010067,0.53295
chinese,0,0.47614
chinese,0.00074766,0.54726
chinese,0,0.47518
chinese,1.1983e-06,0.48651
chinese,6.3226e-05,0.42443
chinese,0.0010404,0.53723
chinese,0,0.47231
chinese,0,0.45712
chinese,0.00035901,0.41652
chinese,0.012351,0.51938
chinese,0.00019813,0.43955
chinese,0,0.44752
chinese,4.5863e-06,0.5
chinese,0.0016704,0.56506
chinese,0.00011933,0.484
chinese,0.012536,0.62367
chinese,3.2499e-07,0.48551
chinese,1.0461e-05,0.47422
chinese,0.0015823,0.53908
chinese,0,0.47041
chinese,0,0.45712
chinese,1.9727e-06,0.40571
chinese,0,0.44287
chinese,0,0.33596
chinese,0.0034918,0.58772
chinese,0,0.469
chinese,0.0043013,0.39116
chinese,3.6228e-07,0.48601
chinese,0.00031055,0.49473
chinese,1.1682e-07,0.48601
chinese,1.2774e-06,0.3876
chinese,1.7493e-06,0.47614
chinese,4.2443e-06,0.5016
chinese,0.0091003,0.60751
chinese,0,0.39445
chinese,0.00010721,0.51938
chinese,0,0.47231
chinese,0,0.49213
chinese,0,0.46436
chinese,1.2774e-05,0.5
chinese,2.0249e-06,0.36929
chinese,0.0016273,0.56574
chinese,0,0.44204
chinese,3.5474e-05,0.46161
chinese,0,0.45935
chinese,0.00039181,0.39881
chinese,0,0.48351
chinese,0.00062588,0.4845
chinese,1.5852e-05,0.49788
chinese,8.5402e-06,0.49473
chinese,0,0.45756
chinese,3.1172e-07,0.48601
chinese,0.00020262,0.51201
chinese,0,0.45801
chinese,1.4382e-07,0.48905
chinese,0,0.38889
chinese,0.0048361,0.51369
chinese,0,0.46071
chinese,0,0.46436
chinese,0,0.37853
chinese,9.0001e-05,0.46853
chinese,0,0.43832
chinese,6.3668e-06,0.4598
chinese,3.3416e-05,0.3743
chinese,0.0044044,0.48956
chinese,0.010566,0.58846
chinese,0,0.44413
chinese,0.00020504,0.51652
chinese,8.1081e-06,0.49894
chinese,2.1095e-05,0.48251
chinese,0,0.44923
chinese,0.00036171,0.51595
chinese,2.4259e-06,0.48004
chinese,0.00035457,0.54032
chinese,0,0.28134
chinese,0.0024494,0.54157
chinese,0,0.32345
chinese,2.4844e-05,0.51089
mexican,0,0.47454
mexican,0,0.45597
mexican,7.0998e-07,0.45957
mexican,0,0.47697
mexican,0.0059714,0.58032
mexican,0,0.38417
mexican,0,0.476
mexican,0.00053169,0.53873
mexican,0.00065308,0.54695
mexican,2.8839e-05,0.51606
mexican,0,0.35223
mexican,0,0.43188
mexican,0,0.4731
mexican,0.0042918,0.47992
mexican,6.6242e-07,0.47697
mexican,1.8098e-07,0.48091
mexican,0,0.47648
mexican,0,0.38322
mexican,0.0011496,0.55018
mexican,0,0.40069
mexican,0.0036112,0.58543
mexican,0.0044115,0.50763
mexican,0.0038861,0.57816
mexican,0.0012688,0.56145
mexican,0,0.46139
mexican,3.5618e-07,0.4824
mexican,0,0.44129
mexican,2.8472e-05,0.47454
mexican,0,0.40699
mexican,0.002946,0.58913
mexican,2.4041e-06,0.44508
mexican,0.0046633,0.53687
mexican,1.1265e-05,0.51492
mexican,0.00032264,0.51778
mexican,0,0.48491
mexican,0,0.40557
mexican,0.0003783,0.52775
mexican,0,0.44593
mexican,1.0033e-05,0.4895
mexican,0,0.45642
mexican,0,0.47406
mexican,0,0.40557
mexican,0,0.45821
mexican,1.5383e-06,0.46787
mexican,1.7395e-06,0.49208
mexican,0,0.44004
mexican,0,0.49417
mexican,1.4019e-05,0.49312
mexican,0.020588,0.61478
mexican,0.00019828,0.49364
mexican,0,0.47214
mexican,0,0.47071
mexican,0.040893,0.64099
mexican,5.7495e-05,0.49627
mexican,0.0017686,0.56968
mexican,9.2298e-07,0.47893
mexican,0.0012155,0.54503
mexican,2.6023e-06,0.39425
mexican,0.0054764,0.54567
mexican,1.6538e-05,0.49733
mexican,0,0.48643
mexican,0.079024,0.72248
mexican,0,0.34959
mexican,0,0.47992
mexican,2.1486e-05,0.49786
mexican,5.526e-07,0.49522
mexican,1.3456e-06,0.44255
mexican,0,0.44808
mexican,3.5499e-07,0.46368
mexican,0.00029617,0.52125
mexican,0.0020967,0.54186
mexican,2.9887e-07,0.48796
mexican,1.0874e-06,0.50324
mexican,0,0.43188
mexican,0,0.47406
mexican,0,0.35223
mexican,0,0.41385
mexican,0,0.46553
mexican,0.00036319,0.52009
mexican,0,0.45155
mexican,0.00011748,0.46139
mexican,0.00023139,0.51153
mexican,0,0.41982
mexican,5.0732e-05,0.50985
mexican,0.0053721,0.55742
mexican,0.0085377,0.61559
mexican,0.0030571,0.57038
mexican,0,0.42557
mexican,0.00012597,0.50597
mexican,0.0079393,0.57888
mexican,8.5622e-05,0.51835
mexican,0,0.40841
mexican,9.7629e-06,0.49156
mexican,2.5828e-05,0.48592
mexican,0.00013201,0.52537
mexican,0,0.49208
mexican,0,0.43715
mexican,2.6697e-06,0.4824
mexican,0,0.41385
