Cuisine, Degree, Avg Neig Degree
mexican,0.46787,1
mexican,0.42172,1
mexican,0.46507,1
mexican,0.42096,1
mexican,0.40913,1
mexican,0.50488,0.95365
mexican,0.4291,1
mexican,0.51435,0.84978
mexican,0.34064,0
mexican,0.47844,1
mexican,0.46976,0.84783
mexican,0.43309,1
mexican,0.41982,0
mexican,0.51435,0.72803
mexican,0.50324,0.98655
mexican,0.55018,0.59574
mexican,0.50985,0.75581
mexican,0.38228,0.3
mexican,0.45155,1
mexican,0.56691,0.55868
mexican,0.45155,1
mexican,0.38417,0
mexican,0.47844,1
mexican,0.46647,1
mexican,0.46976,1
mexican,0.46507,0.86111
mexican,0.46834,1
mexican,0.51893,0.86353
mexican,0.54759,0.77019
mexican,0.4674,1
mexican,0.49522,0.93116
mexican,0.53502,0.80719
mexican,0.46553,1
mexican,0.43715,1
mexican,0.62803,0.36798
mexican,0.49733,0.89195
mexican,0.4834,1
mexican,0.63574,0.34599
mexican,0.81043,0.14123
mexican,0.4819,1
mexican,0.44004,1
mexican,0.47214,0.82051
mexican,0.44808,0
mexican,0.55083,0.63531
mexican,0.46322,1
mexican,0.46322,1
mexican,0.5027,0.76092
mexican,0.46693,1
mexican,0.54312,0.7591
mexican,0.5406,0.48981
mexican,0.50378,0.97931
mexican,0.49364,0.91692
mexican,0.62051,0.38849
mexican,0.55213,0.66886
mexican,0.35196,0
mexican,0.47118,1
mexican,0.59667,0.36737
mexican,0.58105,0.52669
mexican,0.46553,1
mexican,0.40699,1
mexican,0.58323,0.52043
mexican,0.46276,1
mexican,0.47697,1
mexican,0.51606,0.86204
mexican,0.5027,0.85556
mexican,0.46507,0.86667
mexican,0.40207,0
mexican,0.54759,0.67105
mexican,0.49786,0.89462
mexican,0.41349,1
mexican,0.476,1
mexican,0.50818,0.90488
mexican,0.53873,0.68549
mexican,0.6164,0.40374
mexican,0.4819,1
mexican,0.37102,0
mexican,0.42557,1
mexican,0.45508,1
mexican,0.44171,1
mexican,0.46976,1
mexican,0.39094,0
mexican,0.52955,0.72676
mexican,0.4814,0.98095
mexican,0.51153,0.89878
mexican,0.46322,1
mexican,0.4829,1
mexican,0.49053,1
mexican,0.47023,0.75
mexican,0.49469,0.86237
mexican,0.49946,0.9529
mexican,0.47942,0.90476
mexican,0.46647,1
mexican,0.46047,1
mexican,0.46414,0.90476
mexican,0.46647,1
mexican,0.43349,1
mexican,0.65084,0.30394
mexican,0.44381,0.85455
mexican,0.42172,1
mexican,0.46139,1
mexican,0.55083,0.71579
mexican,0.55542,0.60701
mexican,0.47893,0.98529
mexican,0.38072,0
mexican,0.41385,0
mexican,0.27672,0
mexican,0.64011,0.33211
mexican,0.42134,1
mexican,0.4834,0.77846
mexican,0.56145,0.59041
mexican,0.45331,1
mexican,0.48898,0.88745
mexican,0.44423,0.94444
mexican,0.67147,0.27533
mexican,0.32451,0
mexican,0.49469,0.88034
mexican,0.58105,0.49222
mexican,0.63923,0.33203
mexican,0.51778,0.87407
mexican,0.44808,0
mexican,0.54824,0.64569
mexican,0.51492,0.88475
mexican,0.46002,1
mexican,0.47023,1
mexican,0.4829,1
mexican,0.43551,1
mexican,0.62216,0.37143
mexican,0.54953,0.64197
mexican,0.52537,0.78274
mexican,0.50216,0.9375
mexican,0.42441,0
mexican,0.46461,1
mexican,0.47023,1
mexican,0.43633,0.88889
mexican,0.47746,1
mexican,0.4731,0.97436
mexican,0.43309,0.6
mexican,0.46322,0.7619
mexican,0.49156,0.93447
mexican,0.4926,1
mexican,0.50652,0.92179
mexican,0.44466,0.89286
mexican,0.3024,0
mexican,0.67147,0.27091
mexican,0.38103,0
mexican,0.45776,1
mexican,0.54376,0.67921
mexican,0.51951,0.85068
mexican,0.44679,1
mexican,0.27672,0
mexican,0.47697,1
mexican,0.47214,0.96364
mexican,0.50818,0.86809
mexican,0.70499,0.2211
mexican,0.52775,0.82526
mexican,0.52715,0.875
mexican,0.49417,0.99333
mexican,0.50597,0.90794
mexican,0.41607,1
mexican,0.58913,0.42801
mexican,0.47262,1
mexican,0.44171,1
mexican,0.50161,0.85287
mexican,0.50597,0.87308
mexican,0.51322,0.84348
mexican,0.41385,1
mexican,0.38072,0
mexican,0.49893,0.93651
mexican,0.4895,0.96324
mexican,0.46976,1
mexican,0.7236,0.20223
mexican,0.57319,0.59721
mexican,0.50652,0.83642
mexican,0.56077,0.57667
mexican,0.52834,0.86482
mexican,0.49001,0.88235
mexican,0.4814,1
mexican,0.5027,0.92333
mexican,0.52834,0.81895
mexican,0.4984,0.9886
mexican,0.4814,0.96324
mexican,0.47893,1
mexican,0.45731,1
mexican,0.45155,1
mexican,0.4674,1
mexican,0.52775,0.86567
mexican,0.42402,1
mexican,0.57108,0.59454
mexican,0.53502,0.77975
mexican,0.50054,0.79757
mexican,0.74086,0.18528
mexican,0.49522,0.95484
mexican,0.47358,0.93333
mexican,0.46787,0.64286
mexican,0.52009,0.82504
mexican,0.57673,0.54465
mexican,0.47697,0.96154
mexican,0.34933,1
mexican,0.46507,0.8419
mexican,0.46047,1
mexican,0.4829,1
mexican,0.41794,1
mexican,0.45199,1
mexican,0.374,0
mexican,0.58913,0.50368
mexican,0.55279,0.65848
mexican,0.44851,0.66667
mexican,0.53998,0.78642
mexican,0.45597,1
mexican,0.52775,0.79464
mexican,0.5236,0.7495
mexican,0.47844,0.63066
mexican,0.68129,0.26102
mexican,0.53379,0.76557
mexican,0.50597,0.81283
mexican,0.52596,0.6237
mexican,0.51041,0.70367
mexican,0.48643,0.77143
mexican,0.54824,0.70574
mexican,0.47406,1
mexican,0.45731,1
mexican,0.43921,1
mexican,0.45287,1
mexican,0.49364,0.94118
mexican,0.52418,0.85915
mexican,0.46368,1
mexican,0.50433,0.92992
mexican,0.4731,1
mexican,0.47697,0.88889
mexican,0.54249,0.74993
mexican,0.4623,0.93333
mexican,0.4968,0.96257
mexican,0.48091,1
mexican,0.39259,1
mexican,0.4819,1
mexican,0.42831,1
mexican,0.50108,0.7061
mexican,0.52655,0.80222
mexican,0.44937,1
mexican,0.48041,1
mexican,0.4926,0.93939
mexican,0.53379,0.69679
mexican,0.53257,0.68036
mexican,0.40734,1
mexican,0.48091,1
mexican,0.49574,0.70538
mexican,0.47358,1
mexican,0.52301,0.80195
mexican,0.50873,0.95127
mexican,0.47992,0.96364
mexican,0.48745,0.91692
mexican,0.48491,1
mexican,0.42557,1
mexican,0.44171,0.92857
mexican,0.53379,0.65153
mexican,0.49208,0.9943
mexican,0.56899,0.5365
mexican,0.35011,0
mexican,0.50873,0.82186
mexican,0.47697,1
mexican,0.33549,0
mexican,0.50378,0.94795
mexican,0.47214,0.69677
mexican,0.51378,0.86275
mexican,0.44808,0
mexican,0.54249,0.63741
mexican,0.50433,0.85714
mexican,0.50433,0.91264
mexican,0.53563,0.71418
mexican,0.46047,1
mexican,0.52537,0.76721
mexican,0.48847,0.97895
mexican,0.374,0
mexican,0.47697,0.95425
mexican,0.45911,1
mexican,0.45776,1
mexican,0.60598,0.42625
mexican,0.50985,0.7085
mexican,0.49469,0.917
mexican,0.45024,1
spanish,0.4629,0.98529
spanish,0.5655,0.49895
spanish,0.46337,1
spanish,0.44589,1
spanish,0.35495,0
spanish,0.57345,0.45081
spanish,0.47264,0.97538
spanish,0.50507,0.81515
spanish,0.43257,0.86667
spanish,0.3446,0
spanish,0.41768,1
spanish,0.53074,0.74464
spanish,0.41118,1
spanish,0.46337,0.98571
spanish,0.48437,0.93883
spanish,0.45958,1
spanish,0.4792,0.92647
spanish,0.46005,1
spanish,0.44589,1
spanish,0.53074,0.70873
spanish,0.56693,0.54568
spanish,0.40415,1
spanish,0.48385,0.85
spanish,0.45958,1
spanish,0.44194,1
spanish,0.58313,0.48168
spanish,0.46967,0.95238
spanish,0.51024,0.85526
spanish,0.62623,0.35437
spanish,0.56909,0.49276
spanish,0.47314,0.95425
spanish,0.372,1
spanish,0.45263,1
spanish,0.4252,1
spanish,0.56408,0.57058
spanish,0.50564,0.91304
spanish,0.51198,0.8
spanish,0.47767,0.71169
spanish,0.37859,0.83333
spanish,0.4989,0.90606
spanish,0.36357,1
spanish,0.48912,0.86492
spanish,0.49287,0.95816
spanish,0.49559,0.82367
spanish,0.47564,0.71324
spanish,0.44991,1
spanish,0.0022075,0
spanish,0.61508,0.36853
spanish,0.44991,1
spanish,0.6134,0.34393
spanish,0.53774,0.64606
spanish,0.5221,0.81583
spanish,0.56837,0.47617
spanish,0.45217,1
spanish,0.48594,0.7861
spanish,0.47115,0.79667
spanish,0.57126,0.51119
spanish,0.45864,0.87273
spanish,0.52029,0.82496
spanish,0.47165,0.98693
spanish,0.43009,1
spanish,0.55708,0.44792
spanish,0.48594,0.94017
spanish,0.32072,1
spanish,0.49834,0.90588
spanish,0.47615,0.97931
spanish,0.52271,0.76674
spanish,0.51257,0.85791
spanish,0.47364,0.84314
spanish,0.41613,1
spanish,0.4108,0.66667
spanish,0.35467,0
spanish,0.50337,0.85285
spanish,0.45817,0.88235
spanish,0.45127,1
spanish,0.46005,0.475
spanish,0.31755,0
spanish,0.37987,0
spanish,0.45492,0.95455
spanish,0.55229,0.55892
spanish,0.65741,0.30126
spanish,0.41807,1
spanish,0.45585,1
spanish,0.54097,0.6775
spanish,0.56126,0.49821
spanish,0.34888,0
spanish,0.50908,0.78054
spanish,0.48332,0.9072
spanish,0.41043,0.66667
spanish,0.43593,1
spanish,0.426,1
spanish,0.45492,0.88462
spanish,0.40931,0
spanish,0.51024,0.8098
spanish,0.47514,0.87619
spanish,0.51492,0.68249
spanish,0.454,1
spanish,0.49779,0.92683
spanish,0.72188,0.21194
spanish,0.49669,0.88795
spanish,0.31755,0
spanish,0.42681,0.67857
spanish,0.54824,0.67501
spanish,0.45354,1
spanish,0.40708,1
spanish,0.45911,1
spanish,0.61007,0.38835
spanish,0.47818,0.76608
spanish,0.51082,0.75623
spanish,0.50169,0.84314
spanish,0.32679,0
spanish,0.51729,0.63825
spanish,0.41885,0
spanish,0.46723,0.99048
spanish,0.49287,0.81546
spanish,0.37605,1
spanish,0.4989,0.88478
spanish,0.49834,0.75709
spanish,0.52393,0.70559
spanish,0.53581,0.73903
spanish,0.45172,1
spanish,0.45446,1
spanish,0.4989,0.82561
spanish,0.59788,0.37019
spanish,0.45081,0.92857
spanish,0.41269,1
spanish,0.44064,0.725
spanish,0.42121,0.71429
spanish,0.31487,0
spanish,0.58237,0.46489
spanish,0.47115,0.94118
spanish,0.4248,0.9
spanish,0.59471,0.45567
spanish,0.48385,0.98551
spanish,0.50001,0.90248
spanish,0.65453,0.3049
spanish,0.65263,0.29894
spanish,0.48489,0.94587
spanish,0.43215,1
spanish,0.53012,0.68715
spanish,0.38641,1
spanish,0.50564,0.91843
spanish,0.54163,0.64296
spanish,0.58313,0.49338
spanish,0.38641,1
spanish,0.49396,0.85238
spanish,0.58087,0.50288
spanish,0.48647,0.90323
spanish,0.48805,0.95363
spanish,0.49505,0.83401
spanish,0.46675,0.99265
spanish,0.48594,0.67692
spanish,0.44545,1
spanish,0.51969,0.75333
spanish,0.43382,0.82418
spanish,0.46147,0.86928
spanish,0.45036,0.90476
spanish,0.47767,0.96615
spanish,0.48805,0.9127
spanish,0.45354,1
spanish,0.64144,0.31968
spanish,0.46869,0.94505
spanish,0.54757,0.64197
spanish,0.69291,0.24381
spanish,0.46242,0.94853
spanish,0.49179,0.80471
spanish,0.48965,0.89359
spanish,0.46821,0.94211
spanish,0.36505,1
spanish,0.5339,0.60724
spanish,0.44677,0.85714
spanish,0.45263,1
spanish,0.34197,0
spanish,0.35024,0
spanish,0.53967,0.76306
spanish,0.50169,0.70725
spanish,0.45771,1
spanish,0.63509,0.35481
spanish,0.38575,0.5
spanish,0.47464,0.98095
spanish,0.53645,0.49512
spanish,0.56837,0.5495
spanish,0.3963,0
spanish,0.454,0.98333
spanish,0.44946,1
spanish,0.46385,0.98485
spanish,0.53453,0.77889
spanish,0.4027,1
spanish,0.41043,1
spanish,0.50394,0.73895
spanish,0.45911,1
spanish,0.31958,0
spanish,0.47264,0.56757
spanish,0.49614,0.90154
spanish,0.58694,0.47033
spanish,0.61508,0.39565
spanish,0.35495,0
spanish,0.43891,1
spanish,0.53012,0.64167
spanish,0.50057,0.78205
spanish,0.5045,0.68771
spanish,0.36152,0
spanish,0.58848,0.45565
spanish,0.39876,1
spanish,0.49072,0.93445
spanish,0.44722,1
spanish,0.45036,1
spanish,0.48912,0.88424
spanish,0.6442,0.32436
spanish,0.37511,1
spanish,0.47818,0.98769
spanish,0.49945,0.7685
spanish,0.56693,0.48845
spanish,0.37987,0
spanish,0.64328,0.3308
spanish,0.4945,0.92269
spanish,0.45081,1
spanish,0.43466,1
spanish,0.62362,0.37246
spanish,0.46194,0.95263
spanish,0.41421,0.41667
spanish,0.40019,1
spanish,0.48125,0.95862
spanish,0.5085,0.71017
spanish,0.43977,1
spanish,0.48437,0.83871
spanish,0.44991,0.63736
spanish,0.43257,1
spanish,0.53903,0.60482
spanish,0.55229,0.61635
spanish,0.59158,0.43294
spanish,0.53903,0.67717
spanish,0.48489,0.81646
spanish,0.47414,0.99415
spanish,0.47115,0.98667
spanish,0.55093,0.36964
spanish,0.58389,0.45939
spanish,0.36774,0
spanish,0.4252,1
spanish,0.39841,1
spanish,0.59868,0.43813
spanish,0.45127,1
spanish,0.45354,0.8
spanish,0.4629,1
spanish,0.38084,1
spanish,0.4252,1
spanish,0.51551,0.73264
spanish,0.43466,1
spanish,0.454,1
spanish,0.48125,0.97783
spanish,0.49945,0.82713
spanish,0.56765,0.56226
spanish,0.47165,0.99
spanish,0.52887,0.54593
spanish,0.41885,0
spanish,0.35495,1
spanish,0.44107,0.92727
spanish,0.41231,1
spanish,0.31181,0
spanish,0.38943,1
spanish,0.5215,0.73626
spanish,0.40893,1
spanish,0.41269,1
spanish,0.47564,0.80392
spanish,0.454,1
spanish,0.45492,1
spanish,0.41231,1
spanish,0.41885,0
spanish,0.43849,1
spanish,0.45817,1
spanish,0.50678,0.86443
spanish,0.46772,0.98529
spanish,0.46626,0.94853
spanish,0.46529,0.98095
spanish,0.70267,0.23426
spanish,0.50564,0.69662
spanish,0.47364,0.88095
spanish,0.37987,0
spanish,0.48074,0.91912
spanish,0.52029,0.81925
spanish,0.44064,1
spanish,0.44589,1
spanish,0.33508,0
spanish,0.35495,0
spanish,0.32608,0
spanish,0.2782,0
spanish,0.54958,0.70079
spanish,0.44767,1
spanish,0.49018,0.93657
spanish,0.47066,0.89011
spanish,0.48541,0.87749
spanish,0.5469,0.54322
spanish,0.36328,0
spanish,0.51551,0.88659
spanish,0.39595,1
spanish,0.36774,0
spanish,0.47716,0.95652
spanish,0.47017,0.82857
spanish,0.4372,1
spanish,0.65074,0.30829
spanish,0.45354,0.80519
spanish,0.54558,0.57851
spanish,0.50793,0.88471
spanish,0.44064,1
spanish,0.38674,0.66667
spanish,0.44722,1
spanish,0.46433,0.91209
spanish,0.45309,0.93939
spanish,0.53838,0.66853
spanish,0.57862,0.50932
spanish,0.50169,0.91489
spanish,0.47464,0.96581
spanish,0.47564,0.96798
spanish,0.33508,0
spanish,0.58465,0.46808
spanish,0.445,1
spanish,0.48965,0.80688
spanish,0.5045,0.82568
spanish,0.52577,0.78986
spanish,0.40634,1
spanish,0.50057,0.94906
spanish,0.4792,0.97204
spanish,0.47464,0.83088
spanish,0.5045,0.77597
spanish,0.54491,0.56577
spanish,0.47115,0.80526
spanish,0.42926,0
spanish,0.52639,0.66621
spanish,0.36774,0
spanish,0.42319,1
spanish,0.54425,0.62198
spanish,0.49396,0.87071
spanish,0.36357,1
spanish,0.49342,0.74194
spanish,0.52887,0.75833
spanish,0.40415,1
spanish,0.46052,1
spanish,0.49233,0.91057
spanish,0.52089,0.77085
spanish,0.38443,0
spanish,0.48022,0.94974
spanish,0.6134,0.35535
spanish,0.62104,0.38127
spanish,0.40561,1
spanish,0.5908,0.43608
spanish,0.46578,0.72632
spanish,0.47665,0.94071
spanish,0.41118,1
spanish,0.49072,0.98752
spanish,0.54294,0.64025
spanish,0.43635,0.76364
spanish,0.45724,1
spanish,0.47464,0.98693
spanish,0.49072,0.90159
spanish,0.5085,0.92816
spanish,0.52271,0.68205
spanish,0.69399,0.24542
spanish,0.43424,1
spanish,0.32679,0
spanish,0.51789,0.80713
spanish,0.45631,1
spanish,0.47364,1
spanish,0.37386,0
spanish,0.48281,0.94974
spanish,0.38377,1
spanish,0.46337,0.90441
spanish,0.51024,0.83581
spanish,0.39078,1
spanish,0.426,1
spanish,0.43299,1
spanish,0.46772,0.97661
spanish,0.48647,0.89244
spanish,0.39078,1
spanish,0.46869,0.95333
spanish,0.42926,0
spanish,0.49287,0.86295
spanish,0.53967,0.62692
spanish,0.44677,0.98485
spanish,0.45724,0.79739
spanish,0.55502,0.60522
spanish,0.48229,0.93915
spanish,0.49018,0.88043
spanish,0.46918,0.63993
spanish,0.50908,0.77569
spanish,0.46578,0.91667
spanish,0.46337,1
spanish,0.51909,0.69752
spanish,0.5215,0.68144
spanish,0.36416,1
spanish,0.45127,0.81046
spanish,0.51729,0.72682
spanish,0.46242,0.85897
spanish,0.51082,0.75241
spanish,0.47364,0.99167
spanish,0.57639,0.47508
spanish,0.52825,0.72035
spanish,0.41193,1
spanish,0.3624,0
spanish,0.47464,1
spanish,0.31487,0
spanish,0.57345,0.54036
spanish,0.75337,0.18316
spanish,0.45217,0.85714
spanish,0.52089,0.84767
spanish,0.52089,0.78468
spanish,0.52577,0.7864
spanish,0.44767,1
spanish,0.45724,1
spanish,0.38575,1
spanish,0.45631,0.9281
spanish,0.57126,0.49099
spanish,0.4216,1
spanish,0.43174,1
spanish,0.37987,0
spanish,0.5161,0.71549
spanish,0.48805,0.90513
spanish,0.49179,0.93741
spanish,0.46242,0.96429
spanish,0.42359,1
spanish,0.46675,1
spanish,0.45492,1
spanish,0.46772,0.67
spanish,0.44767,1
spanish,0.47818,0.91342
spanish,0.47364,0.9
spanish,0.50735,0.84524
spanish,0.48332,0.85349
spanish,0.43132,1
spanish,0.38214,1
spanish,0.43215,1
spanish,0.39491,1
spanish,0.52029,0.64068
spanish,0.5085,0.82393
spanish,0.65168,0.30336
spanish,0.57639,0.52289
spanish,0.46578,0.62903
spanish,0.45817,0.97143
spanish,0.61932,0.3682
spanish,0.40524,1
spanish,0.445,1
spanish,0.44856,1
spanish,0.5221,0.7014
spanish,0.44064,1
spanish,0.41383,1
spanish,0.39912,1
spanish,0.38575,1
spanish,0.51024,0.8156
spanish,0.56981,0.53245
spanish,0.36416,0
spanish,0.41307,1
spanish,0.42681,1
spanish,0.62536,0.37489
spanish,0.43509,0.85714
spanish,0.0022075,0
italian,0.46521,0.98039
italian,0.50394,0.95875
italian,0.46377,1
italian,0.42066,1
italian,0.53589,0.68797
italian,0.60705,0.41366
italian,0.45528,0.9381
italian,0.50679,0.94652
italian,0.34568,0
italian,0.47508,1
italian,0.5524,0.63357
italian,0.39024,0
italian,0.46186,1
italian,0.44577,1
italian,0.54634,0.48519
italian,0.44755,1
italian,0.44313,1
italian,0.43453,0
italian,0.5327,0.86378
italian,0.46715,1
italian,0.42026,0.8
italian,0.56997,0.58794
italian,0.4859,0.79622
italian,0.41674,1
italian,0.36452,1
italian,0.44313,1
italian,0.43665,1
italian,0.56781,0.57474
italian,0.50281,0.87719
italian,0.52893,0.8971
italian,0.57216,0.4541
italian,0.52214,0.87452
italian,0.5045,0.93651
italian,0.53018,0.82632
italian,0.45949,1
italian,0.60296,0.45955
italian,0.52336,0.91915
italian,0.51317,0.9502
italian,0.42224,0.85714
italian,0.43879,0.90526
italian,0.49394,0.96396
italian,0.44935,1
italian,0.35584,0
italian,0.4838,0.91799
italian,0.50909,0.76098
italian,0.54041,0.72215
italian,0.34198,0
italian,0.50337,0.97896
italian,0.49833,0.99399
italian,0.45116,0.94505
italian,0.44845,1
italian,0.56423,0.57428
italian,0.58106,0.54237
italian,0.59181,0.49175
italian,0.44356,1
italian,0.48017,0.99692
italian,0.60134,0.40274
italian,0.45436,1
italian,0.52275,0.74808
italian,0.53018,0.87375
italian,0.53461,0.59351
italian,0.47508,0.98024
italian,0.45298,0.98901
italian,0.59733,0.45312
italian,0.63366,0.35538
italian,0.5045,0.96013
italian,0.45621,1
italian,0.4766,1
italian,0.49667,0.7379
italian,0.42586,1
italian,0.36423,0
italian,0.45161,0.94872
italian,0.52275,0.82078
italian,0.4657,1
italian,0.41948,1
italian,0.4036,0
italian,0.39506,0
italian,0.44622,1
italian,0.51376,0.94882
italian,0.51912,0.93337
italian,0.47158,1
italian,0.39506,0
italian,0.40913,0.83333
italian,0.35359,0
italian,0.3058,0
italian,0.37117,0
italian,0.47508,0.90909
italian,0.56494,0.52555
italian,0.68502,0.26355
italian,0.45761,1
italian,0.33533,0
italian,0.5327,0.85614
italian,0.62657,0.3596
italian,0.36903,1
italian,0.41713,0.73333
italian,0.55446,0.67366
italian,0.47059,1
italian,0.45621,1
italian,0.55105,0.68646
italian,0.41367,1
italian,0.44138,1
italian,0.44138,1
italian,0.46043,0.89744
italian,0.39541,1
italian,0.39402,1
italian,0.47208,0.99048
italian,0.46911,0.98485
italian,0.48017,1
italian,0.71111,0.22544
italian,0.39402,0
italian,0.45116,1
italian,0.3321,0
italian,0.45298,1
italian,0.65211,0.3326
italian,0.42505,1
italian,0.46521,1
italian,0.43453,0
italian,0.36872,0
italian,0.47863,0.93939
italian,0.47812,0.96154
italian,0.53333,0.81551
italian,0.41597,0
italian,0.49177,0.95714
italian,0.4657,0.98182
italian,0.55172,0.60593
italian,0.57362,0.5561
italian,0.42384,1
italian,0.51317,0.73895
italian,0.60622,0.39054
italian,0.60054,0.4617
italian,0.45714,0.84923
italian,0.41176,1
italian,0.67572,0.26902
italian,0.49285,0.93846
italian,0.60952,0.4579
italian,0.52093,0.89774
italian,0.53589,0.85285
italian,0.63188,0.37801
italian,0.54435,0.8026
italian,0.34864,0
italian,0.45207,1
italian,0.448,1
italian,0.50564,0.85695
italian,0.52093,0.92015
italian,0.47407,1
italian,0.63909,0.34905
italian,0.36423,0
italian,0.49015,0.90476
italian,0.52459,0.73458
italian,0.43369,1
italian,0.50621,0.9778
italian,0.42464,1
italian,0.45902,1
italian,0.47009,0.97581
italian,0.49612,1
italian,0.43495,1
italian,0.42145,1
italian,0.47009,0.74545
italian,0.39471,1
italian,0.48485,0.9954
italian,0.50168,0.87943
italian,0.34172,0
italian,0.46667,1
italian,0.38721,1
italian,0.46764,0.81818
italian,0.44138,1
italian,0.51025,0.96631
italian,0.45996,1
italian,0.4812,0.99692
italian,0.4375,1
italian,0.60952,0.43794
italian,0.47558,0.99265
italian,0.56853,0.56617
italian,0.50679,0.86204
italian,0.43836,1
italian,0.58562,0.55187
italian,0.50056,0.93293
italian,0.49889,0.9678
italian,0.50281,0.94141
italian,0.4766,1
italian,0.38554,0
italian,0.55583,0.71331
italian,0.46862,0.99605
italian,0.45621,1
italian,0.65786,0.32521
italian,0.41713,0.75
italian,0.4489,0.96364
italian,0.57216,0.59505
italian,0.44138,1
italian,0.47914,1
italian,0.47863,1
italian,0.50168,0.80606
italian,0.43453,0
italian,0.49123,0.88319
italian,0.48962,0.89706
italian,0.40506,1
italian,0.48696,0.63232
italian,0.37679,0
italian,0.59973,0.46675
italian,0.61964,0.42798
italian,0.39929,1
italian,0.45298,1
italian,0.51317,0.78753
italian,0.47508,0.89328
italian,0.50507,0.85383
italian,0.57956,0.5697
italian,0.45344,1
italian,0.43453,0.75
italian,0.43453,0
italian,0.43922,1
italian,0.46281,1
italian,0.48643,1
italian,0.49667,0.94118
italian,0.51259,0.99557
italian,0.56637,0.61683
italian,0.48962,0.9532
italian,0.52768,0.82265
italian,0.38654,1
italian,0.66667,0.30064
italian,0.43243,1
italian,0.47158,0.98901
italian,0.45482,1
italian,0.4047,1
italian,0.64834,0.3242
italian,0.44444,1
italian,0.46425,0.92857
italian,0.5045,0.60814
italian,0.39929,1
italian,0.51912,0.88687
italian,0.52214,0.91001
italian,0.53653,0.8245
italian,0.46473,1
italian,0.43453,0
italian,0.37774,1
italian,0.47812,0.95652
italian,0.60377,0.43778
italian,0.42105,1
italian,0.44008,0.66667
italian,0.57806,0.57345
italian,0.58947,0.51885
italian,0.44181,1
italian,0.43879,1
italian,0.31046,0
italian,0.4766,0.97233
italian,0.58333,0.30719
italian,0.69782,0.24882
italian,0.40951,1
italian,0.52955,0.87199
italian,0.56997,0.58606
italian,0.50909,0.9559
italian,0.55652,0.68525
italian,0.4036,0
italian,0.39367,0.66667
italian,0.44051,1
italian,0.66568,0.30497
italian,0.44051,1
italian,0.48276,0.95074
italian,0.60054,0.48122
italian,0.47508,0.99048
italian,0.42505,1
italian,0.43453,0
italian,0.42871,1
italian,0.43369,1
italian,0.41791,1
italian,0.43879,1
italian,0.51912,0.84375
italian,0.44935,1
italian,0.44935,0.90833
italian,0.4838,0.98182
italian,0.43243,1
italian,0.47158,1
italian,0.45298,1
italian,0.44935,1
italian,0.40252,0.66667
italian,0.51317,0.91987
italian,0.48224,1
italian,0.38095,1
italian,0.49723,0.95798
italian,0.46764,0.99048
italian,0.41597,0
italian,0.6474,0.34035
italian,0.49069,0.8004
italian,0.50281,0.98589
italian,0.50168,0.94595
italian,0.49069,0.82769
italian,0.54237,0.7784
italian,0.33583,0
italian,0.49231,0.9
italian,0.36872,0
italian,0.29454,0
italian,0.52214,0.92743
italian,0.45855,1
italian,0.50507,0.95354
italian,0.5283,0.76831
italian,0.60541,0.45119
italian,0.49889,0.94745
italian,0.57216,0.51103
italian,0.47558,0.98182
italian,0.50621,0.97329
italian,0.43453,0
italian,0.44269,1
italian,0.45207,1
italian,0.47407,1
italian,0.64928,0.32692
italian,0.60705,0.44675
italian,0.59733,0.4869
italian,0.59973,0.48203
italian,0.46281,1
italian,0.43665,1
italian,0.49667,0.97538
italian,0.39024,0
italian,0.4838,0.94737
italian,0.45575,0.8
italian,0.46911,1
italian,0.48962,1
italian,0.52521,0.75495
italian,0.48172,1
italian,0.47257,0.98769
italian,0.45761,1
italian,0.49778,0.83601
italian,0.47009,0.99048
italian,0.41139,1
italian,0.52459,0.84825
italian,0.49069,0.99261
italian,0.45344,1
italian,0.39716,0.5
italian,0.47357,1
italian,0.65022,0.33019
italian,0.34568,0
italian,0.52768,0.82562
italian,0.37742,1
italian,0.50394,0.91916
italian,0.40876,1
italian,0.64092,0.34425
italian,0.36334,0
italian,0.50794,0.73635
italian,0.5751,0.5665
italian,0.5045,0.92235
italian,0.46667,1
italian,0.47357,0.81746
italian,0.54969,0.74391
italian,0.46329,1
italian,0.54634,0.7043
italian,0.53524,0.73364
italian,0.45161,0.96429
italian,0.41328,1
italian,0.39092,1
italian,0.52582,0.87536
italian,0.51494,0.73959
italian,0.37774,0
italian,0.49723,0.94474
italian,0.59259,0.50261
italian,0.51613,0.76082
italian,0.50394,0.97896
italian,0.41987,1
italian,0.51259,0.80065
italian,0.54568,0.78056
italian,0.43453,0
italian,0.52706,0.93397
italian,0.4036,0
italian,0.72375,0.21623
italian,0.47208,1
italian,0.47257,1
italian,0.45949,0.66667
italian,0.44666,0.96364
italian,0.51025,0.98068
italian,0.51083,0.92235
italian,0.37966,1
italian,0.49285,0.99754
italian,0.45621,0.94853
italian,0.36452,1
italian,0.39024,0
italian,0.52154,0.9388
italian,0.45253,1
italian,0.52706,0.86284
italian,0.51972,0.87814
italian,0.43411,1
italian,0.55514,0.68625
italian,0.46764,1
italian,0.51259,0.93131
italian,0.49339,0.59944
italian,0.49667,0.99832
italian,0.49889,0.99261
italian,0.46911,0.98485
italian,0.51852,0.51649
italian,0.47307,1
italian,0.46618,0.81846
italian,0.45253,0.9
italian,0.4771,0.94372
italian,0.4498,0.84762
