Cuisine,degree,comm
italian,0.024554,0.0063135
italian,0.2567,0.33555
italian,0.55134,0.89746
italian,0.0089286,0.0012338
italian,0.0022321,8.5824e-06
italian,0.16964,0.26164
italian,0.41518,0.64433
italian,0.0044643,5.0267e-05
italian,0.013393,0.00055439
italian,0.22545,0.3479
italian,0.022321,0.005418
italian,0.029018,0.011389
italian,0.22991,0.36899
italian,0.0066964,0.000511
italian,0.011161,0.0017711
italian,0.0089286,0.0012988
italian,0.029018,0.0053779
italian,0.0044643,0.00021417
italian,0.013393,0.0010771
italian,0.033482,0.012777
italian,0.026786,0.010094
italian,0.040179,0.022162
italian,0.60268,0.92685
italian,0.0022321,7.2198e-05
italian,0.013393,0.0022886
italian,0.0022321,3.4689e-06
italian,0.020089,0.006131
italian,0.47321,0.79118
italian,0.011161,0.00070264
italian,0.015625,0.0028709
italian,0.0022321,9.1528e-05
italian,0.0022321,2.3554e-05
italian,0.026786,0.0068925
italian,0.029018,0.0096248
italian,0.17857,0.26169
italian,0.0022321,8.4825e-05
italian,0.046875,0.026741
italian,0.024554,0.0066487
italian,0.21875,0.28313
italian,0.29464,0.49073
italian,0.0044643,0.00031101
italian,0.10938,0.071562
italian,0.36607,0.52376
italian,0.34821,0.56924
italian,0.058036,0.015724
italian,0.0066964,0.00043403
italian,0.52679,0.79745
italian,0.089286,0.084631
italian,0.37054,0.66154
italian,0.13393,0.17194
italian,0.17857,0.2805
italian,0.43527,0.77569
italian,0.19866,0.32663
italian,0.0022321,1.4223e-05
italian,0.015625,0.00378
italian,0.026786,0.0070681
italian,0.087054,0.053429
italian,0.12946,0.16982
italian,0.033482,0.013067
italian,0.45089,0.76788
italian,0.0022321,3.1196e-05
italian,0.046875,0.020968
italian,0.15625,0.18313
italian,0.0089286,0.001302
italian,0.098214,0.11064
italian,0.0044643,0.00019891
italian,0.017857,0.0044299
italian,0.071429,0.057528
italian,0.073661,0.066406
italian,0.0044643,0.00023756
italian,0.0066964,0.00053536
italian,0.024554,0.0050363
italian,0.0044643,0.00014331
italian,0.066964,0.05271
italian,0.10714,0.10527
italian,0.0022321,9.4527e-06
italian,0.022321,0.0051915
italian,0.0089286,0.00029725
italian,0.024554,0.0068666
italian,0.0089286,0.0012464
italian,0.10714,0.12464
italian,0.013393,0.0028739
italian,0.058036,0.039454
italian,0.013393,0.0020532
italian,0.37723,0.65564
italian,0.037946,0.018177
italian,0.26116,0.38656
italian,0.11161,0.11249
italian,0.0066964,0.00061415
italian,0.31473,0.56298
italian,0.091518,0.085117
italian,0.073661,0.067644
italian,0.10045,0.10596
italian,0.024554,0.0082286
italian,0.0022321,5.8938e-05
italian,0.22991,0.38425
italian,0.051339,0.033267
italian,0.026786,0.009156
italian,0.48884,0.84589
italian,0.017857,0.0016775
italian,0.024554,0.0037887
italian,0.28348,0.49024
italian,0.011161,0.0019532
italian,0.051339,0.036431
italian,0.051339,0.032214
italian,0.10045,0.049024
italian,0.0022321,9.1528e-05
italian,0.060268,0.031949
italian,0.037946,0.01468
italian,0.0044643,0.00020721
italian,0.12277,0.054434
italian,0.0022321,5.8631e-05
italian,0.35714,0.62688
italian,0.39732,0.72129
italian,0.0044643,0.00015734
italian,0.017857,0.0050299
italian,0.098214,0.08554
italian,0.051339,0.02627
italian,0.075893,0.048555
italian,0.29241,0.49973
italian,0.017857,0.0044736
italian,0.037946,0.0053824
italian,0.0022321,9.1528e-05
italian,0.0066964,0.00054234
italian,0.033482,0.016023
italian,0.029018,0.010313
italian,0.078125,0.062923
italian,0.10714,0.1389
italian,0.26339,0.43463
italian,0.064732,0.048027
italian,0.15179,0.20222
italian,0.0066964,0.0003225
italian,0.50893,0.86193
italian,0.0089286,0.0012026
italian,0.03125,0.011902
italian,0.0066964,0.00074671
italian,0.0066964,0.00054158
italian,0.47321,0.79073
italian,0.0089286,0.0012613
italian,0.017857,0.0040062
italian,0.13839,0.076156
italian,0.0044643,0.00015734
italian,0.12946,0.1661
italian,0.1183,0.14458
italian,0.16741,0.24737
italian,0.020089,0.0056165
italian,0.0022321,9.1528e-05
italian,0.0044643,0.00010927
italian,0.051339,0.027664
italian,0.37277,0.64099
italian,0.0044643,0.00024957
italian,0.013393,0.0011209
italian,0.29911,0.5286
italian,0.33036,0.5861
italian,0.0066964,0.00072111
italian,0.0066964,0.00052359
italian,0.0022321,3.6e-07
italian,0.051339,0.026579
italian,0.3125,0.25817
italian,0.57589,0.93079
italian,0.0044643,0.00027574
italian,0.14062,0.19102
italian,0.26116,0.41436
italian,0.084821,0.084409
italian,0.22321,0.35581
italian,0.0022321,7.2968e-05
italian,0.0089286,0.00031351
italian,0.0089286,0.00087415
italian,0.50893,0.87267
italian,0.011161,0.0017256
italian,0.064732,0.041628
italian,0.34821,0.60292
italian,0.046875,0.025768
italian,0.0089286,0.00048272
italian,0.0022321,9.1528e-05
italian,0.0044643,0.00034033
italian,0.015625,0.0021878
italian,0.022321,0.0017972
italian,0.0089286,0.0013126
italian,0.14286,0.17667
italian,0.011161,0.0021607
italian,0.035714,0.0082582
italian,0.024554,0.0074607
italian,0.017857,0.0017654
italian,0.037946,0.017111
italian,0.0044643,0.00035393
italian,0.017857,0.0047112
italian,0.0066964,0.00033226
italian,0.12277,0.15335
italian,0.035714,0.018963
italian,0.0044643,0.00020796
italian,0.078125,0.069792
italian,0.033482,0.014131
italian,0.0022321,8.5339e-05
italian,0.46875,0.81677
italian,0.071429,0.031283
italian,0.071429,0.059457
italian,0.084821,0.082148
italian,0.058036,0.030883
italian,0.1942,0.30618
italian,0.0022321,4.3464e-06
italian,0.055804,0.027188
italian,0.0022321,2.3554e-05
italian,0.0022321,5.1004e-08
italian,0.1183,0.15288
italian,0.011161,0.0020074
italian,0.09375,0.094632
italian,0.13616,0.15505
italian,0.37277,0.65838
italian,0.082589,0.075091
italian,0.29018,0.43969
italian,0.024554,0.008509
italian,0.09375,0.10378
italian,0.0022321,9.1528e-05
italian,0.013393,0.0020523
italian,0.013393,0.0021275
italian,0.022321,0.0066773
italian,0.47098,0.78904
italian,0.37723,0.66838
italian,0.35268,0.63376
italian,0.34598,0.60142
italian,0.011161,0.0016957
italian,0.0089286,0.0011853
italian,0.073661,0.061885
italian,0.0022321,7.0259e-05
italian,0.044643,0.023357
italian,0.024554,0.0066369
italian,0.024554,0.0082835
italian,0.046875,0.029049
italian,0.16741,0.21265
italian,0.046875,0.031388
italian,0.058036,0.041678
italian,0.03125,0.011941
italian,0.075893,0.054069
italian,0.033482,0.014732
italian,0.0089286,0.00075859
italian,0.15402,0.21504
italian,0.064732,0.048808
italian,0.011161,0.0021092
italian,0.0089286,0.00044593
italian,0.042411,0.024292
italian,0.47545,0.81834
italian,0.0022321,1.8427e-05
italian,0.16518,0.23345
italian,0.0089286,0.00015657
italian,0.095982,0.094784
italian,0.0066964,0.00022057
italian,0.4442,0.70904
italian,0.0022321,3.7866e-05
italian,0.09375,0.058328
italian,0.28795,0.47976
italian,0.073661,0.043351
italian,0.024554,0.0086509
italian,0.080357,0.031148
italian,0.20536,0.32519
italian,0.044643,0.027286
italian,0.20759,0.31002
italian,0.16295,0.20558
italian,0.017857,0.0039152
italian,0.0044643,0.00024272
italian,0.0066964,0.0001799
italian,0.15625,0.22208
italian,0.11161,0.08324
italian,0.0022321,4.789e-05
italian,0.075893,0.06166
italian,0.33929,0.5995
italian,0.11161,0.097388
italian,0.095982,0.10642
italian,0.0066964,0.00057731
italian,0.125,0.12319
italian,0.19643,0.31715
italian,0.0022321,9.1528e-05
italian,0.14955,0.22578
italian,0.0022321,7.2968e-05
italian,0.625,0.96279
italian,0.017857,0.004709
italian,0.037946,0.020665
italian,0.0066964,0.00033647
italian,0.024554,0.0035673
italian,0.10268,0.12626
italian,0.11384,0.13185
italian,0.0066964,0.00012063
italian,0.064732,0.053023
italian,0.037946,0.0086758
italian,0.0044643,4.0969e-05
italian,0.0022321,7.0259e-05
italian,0.13616,0.18481
italian,0.020089,0.0051967
italian,0.13616,0.1758
italian,0.13616,0.17224
italian,0.0089286,0.00094182
italian,0.23661,0.3849
italian,0.020089,0.0066873
italian,0.10045,0.10988
italian,0.13393,0.058965
italian,0.078125,0.075367
italian,0.064732,0.055229
italian,0.026786,0.0095698
italian,0.16964,0.10428
italian,0.017857,0.0047245
italian,0.058036,0.016932
italian,0.011161,0.0010807
italian,0.049107,0.029447
italian,0.033482,0.0050496
italian,0.2567,0.37269
italian,0.053571,0.035647
italian,0.20759,0.32195
italian,0.0089286,0.0011589
italian,0.022321,0.0062486
italian,0.0022321,9.1528e-05
italian,0.078125,0.067846
italian,0.0022321,9.1528e-05
italian,0.053571,0.018527
italian,0.087054,0.084472
italian,0.0022321,4.3858e-05
italian,0.70536,1
italian,0.053571,0.034983
italian,0.14062,0.203
italian,0.0022321,7.0974e-05
italian,0.17634,0.27205
italian,0.026786,0.0094036
italian,0.060268,0.046567
italian,0.27232,0.47372
italian,0.020089,0.00086544
italian,0.087054,0.033688
italian,0.32143,0.56996
italian,0.033482,0.015429
italian,0.020089,0.0049172
italian,0.073661,0.064776
italian,0.013393,0.0024277
italian,0.073661,0.023964
italian,0.046875,0.026927
italian,0.066964,0.021931
italian,0.0044643,2.7133e-05
italian,0.125,0.16066
italian,0.11161,0.12862
italian,0.071429,0.052708
italian,0.033482,0.015328
italian,0.024554,0.007696
italian,0.035714,0.017265
italian,0.14955,0.21293
italian,0.18973,0.23484
italian,0.060268,0.043429
italian,0.59598,0.93245
italian,0.069196,0.034975
italian,0.069196,0.025944
italian,0.013393,0.0029872
italian,0.1942,0.3045
italian,0.040179,0.020827
italian,0.095982,0.084765
italian,0.082589,0.077782
italian,0.015625,0.0032142
italian,0.051339,0.023744
italian,0.022321,0.0052035
italian,0.017857,0.0030979
italian,0.0022321,5.7339e-05
italian,0.12054,0.080152
italian,0.16964,0.22375
italian,0.058036,0.044725
italian,0.082589,0.075288
italian,0.41518,0.73642
italian,0.011161,0.0010076
italian,0.035714,0.016791
french,0.039256,0.022877
french,0.043388,0.031006
french,0.022727,0.0094775
french,0.035124,0.021289
french,0.059917,0.051863
french,0.078512,0.085747
french,0.0061983,0.00041291
french,0.0082645,0.00085444
french,0.41116,0.63641
french,0.033058,0.0085348
french,0.070248,0.062046
french,0.010331,0.00098898
french,0.0020661,4.2326e-05
french,0.024793,0.0076551
french,0.13843,0.18232
french,0.0082645,0.0014711
french,0.080579,0.066586
french,0.0082645,0.0014148
french,0.17355,0.18854
french,0.016529,0.0055852
french,0.014463,0.0015793
french,0.1343,0.19263
french,0.010331,0.00094974
french,0.0020661,6.1406e-05
french,0.06405,0.062852
french,0.049587,0.028745
french,0.0020661,1.8284e-05
french,0.27686,0.44489
french,0.02686,0.0070734
french,0.057851,0.046687
french,0.02686,0.0066459
french,0.2686,0.31064
french,0.32645,0.53021
french,0.0041322,0.00021102
french,0.084711,0.067479
french,0.020661,0.0073312
french,0.028926,0.0054292
french,0.1095,0.12618
french,0.022727,0.008924
french,0.31818,0.58628
french,0.12603,0.14789
french,0.020661,0.0043809
french,0.10537,0.1271
french,0.0061983,0.0007445
french,0.11983,0.15001
french,0.19008,0.28228
french,0.055785,0.033229
french,0.086777,0.090177
french,0.18182,0.28992
french,0.028926,0.0098445
french,0.051653,0.038473
french,0.014463,0.0041849
french,0.0082645,0.0011117
french,0.35124,0.62143
french,0.012397,0.0031666
french,0.0020661,8.5194e-05
french,0.25826,0.37018
french,0.0061983,0.00060663
french,0.14256,0.18108
french,0.068182,0.062554
french,0.27479,0.42706
french,0.0041322,0.00036244
french,0.082645,0.072492
french,0.022727,0.0043351
french,0.41736,0.71202
french,0.21281,0.3365
french,0.0061983,0.00084942
french,0.0041322,0.00033031
french,0.20868,0.27752
french,0.039256,0.014779
french,0.010331,0.0010641
french,0.012397,0.0027067
french,0.030992,0.0074776
french,0.095041,0.092095
french,0.0020661,6.8702e-05
french,0.0061983,0.00043495
french,0.0020661,9.4639e-05
french,0.022727,0.0047822
french,0.0041322,6.1182e-05
french,0.012397,0.0024515
french,0.1281,0.16846
french,0.06405,0.05555
french,0.045455,0.029789
french,0.0020661,5.996e-05
french,0.0041322,0.0003017
french,0.014463,0.0023363
french,0.016529,0.0043686
french,0.0082645,0.0011267
french,0.022727,0.0077989
french,0.0061983,0.00037249
french,0.0020661,3.2826e-05
french,0.21074,0.33864
french,0.03719,0.017944
french,0.19835,0.2564
french,0.56818,0.93659
french,0.010331,0.0016122
french,0.18388,0.2985
french,0.41529,0.66849
french,0.014463,0.0021481
french,0.1405,0.21023
french,0.012397,0.0016664
french,0.012397,0.0030407
french,0.19835,0.31217
french,0.0020661,9.4639e-05
french,0.0020661,4.2326e-05
french,0.024793,0.010972
french,0.097107,0.11699
french,0.0041322,0.00015528
french,0.016529,0.0046286
french,0.043388,0.026603
french,0.51446,0.86222
french,0.010331,0.0013526
french,0.06405,0.051019
french,0.0020661,9.4639e-05
french,0.0061983,0.00045444
french,0.47107,0.77618
french,0.047521,0.027681
french,0.13843,0.19324
french,0.010331,0.001119
french,0.041322,0.021834
french,0.0020661,3.2826e-05
french,0.0020661,4.1206e-05
french,0.059917,0.042273
french,0.0020661,4.2927e-05
french,0.010331,0.0020902
french,0.033058,0.019572
french,0.043388,0.017014
french,0.14669,0.1752
french,0.23554,0.42265
french,0.012397,0.0031039
french,0.057851,0.031184
french,0.10331,0.12173
french,0.02686,0.0098719
french,0.053719,0.015144
french,0.46281,0.68663
french,0.0041322,0.00032504
french,0.0061983,0.00037371
french,0.25826,0.44374
french,0.17355,0.23394
french,0.092975,0.10838
french,0.58678,0.95388
french,0.19628,0.3312
french,0.043388,0.025818
french,0.016529,0.0052849
french,0.02686,0.0092257
french,0.13017,0.16853
french,0.0041322,8.28e-05
french,0.19421,0.32704
french,0.0041322,0.00018535
french,0.16736,0.24685
french,0.068182,0.058767
french,0.1219,0.13806
french,0.035124,0.016992
french,0.0020661,3.2826e-05
french,0.02686,0.013019
french,0.0020661,0
french,0.041322,0.0183
french,0.0020661,6.6252e-05
french,0.0020661,1.0791e-05
french,0.0020661,8.5194e-05
french,0.045455,0.033428
french,0.0041322,0.00017948
french,0.051653,0.013504
french,0.0020661,2.474e-05
french,0.039256,0.01289
french,0.095041,0.10569
french,0.0061983,0.00078873
french,0.0041322,0.00024985
french,0.041322,0.027208
french,0.014463,0.0027047
french,0.19421,0.27055
french,0.15289,0.16324
french,0.14876,0.19763
french,0.014463,0.0036588
french,0.072314,0.070575
french,0.0020661,9.2038e-05
french,0.14669,0.2037
french,0.035124,0.022724
french,0.016529,0.0050649
french,0.0020661,9.4639e-05
french,0.039256,0.025933
french,0.10331,0.12795
french,0.17355,0.26537
french,0.068182,0.052726
french,0.02686,0.011159
french,0.0020661,3.2826e-05
french,0.50413,0.88035
french,0.035124,0.010071
french,0.06405,0.027385
french,0.53512,0.88295
french,0.51653,0.89824
french,0.018595,0.0040431
french,0.13843,0.20356
french,0.030992,0.017157
french,0.10331,0.11742
french,0.010331,0.0015385
french,0.010331,0.00087936
french,0.095041,0.086556
french,0.0061983,0.00076677
french,0.0041322,0.00012553
french,0.0020661,1.7472e-05
french,0.13223,0.066225
french,0.0020661,0
french,0.36157,0.67177
french,0.21281,0.33677
french,0.018595,0.0028511
french,0.016529,0.005407
french,0.2314,0.34256
french,0.049587,0.03538
french,0.16116,0.21164
french,0.30372,0.55758
french,0.17769,0.24367
french,0.016529,0.0047
french,0.024793,0.0095133
french,0.02686,0.01375
french,0.020661,0.0083313
french,0.018595,0.0026011
french,0.020661,0.0083324
french,0.084711,0.083818
french,0.080579,0.07893
french,0.22521,0.39856
french,0.0020661,5.499e-05
french,0.0020661,9.7177e-07
french,0.049587,0.038057
french,0.13017,0.17813
french,0.1405,0.15948
french,0.033058,0.011546
french,0.10331,0.10976
french,0.0041322,3.6752e-05
french,0.41529,0.78524
french,0.0061983,0.00068074
french,0.13636,0.2011
french,0.090909,0.097124
french,0.03719,0.017811
french,0.41116,0.74166
french,0.0020661,2.2573e-05
french,0.041322,0.018321
french,0.012397,0.0014419
french,0.06405,0.022116
french,0.0020661,5.996e-05
french,0.053719,0.039983
french,0.13223,0.17267
french,0.010331,0.0017754
french,0.0020661,9.6489e-05
french,0.014463,0.002277
french,0.024793,0.0093594
french,0.16116,0.2404
french,0.27893,0.47457
french,0.0041322,5.8651e-05
french,0.0020661,9.4639e-05
french,0.0041322,5.8311e-05
french,0.0020661,9.4639e-05
french,0.34917,0.34021
french,0.46694,0.83704
french,0.0020661,6.6252e-05
french,0.0020661,9.4639e-05
french,0.0061983,0.00067161
french,0.25826,0.42278
french,0.047521,0.03237
french,0.14669,0.20165
french,0.072314,0.064821
french,0.0020661,5.9029e-05
french,0.0020661,3.533e-06
french,0.072314,0.061641
french,0.076446,0.068177
french,0.039256,0.026338
french,0.012397,0.0031189
french,0.10537,0.12788
french,0.014463,0.0025079
french,0.34298,0.61177
french,0.0082645,0.0012659
french,0.012397,0.0028228
french,0.012397,0.0025098
french,0.020661,0.0034451
french,0.0041322,0.00015365
french,0.0041322,0.00018936
french,0.0020661,1.9457e-05
french,0.02686,0.0039592
french,0.03719,0.020595
french,0.14256,0.1801
french,0.0020661,9.4639e-05
french,0.033058,0.0097132
french,0.03719,0.016047
french,0.016529,0.0052464
french,0.041322,0.027713
french,0.020661,0.0082883
french,0.012397,0.0029441
french,0.090909,0.10715
french,0.070248,0.061013
french,0.016529,0.0047115
french,0.1095,0.12819
french,0.020661,0.0042049
french,0.020661,0.0079496
french,0.54959,0.92203
french,0.21074,0.31533
french,0.0041322,0.00018702
french,0.095041,0.11183
french,0.080579,0.078826
french,0.11777,0.15347
french,0.090909,0.060377
french,0.020661,0.0073165
french,0.030992,0.0073918
french,0.092975,0.047013
french,0.0020661,9.7177e-07
french,0.016529,0.0051382
french,0.0041322,0.00037334
french,0.084711,0.087805
french,0.19835,0.28094
french,0.17562,0.27759
french,0.080579,0.081381
french,0.0020661,9.6489e-05
french,0.068182,0.066648
french,0.06405,0.049885
french,0.024793,0.0065448
french,0.022727,0.0078042
french,0.030992,0.0098074
french,0.0020661,1.4521e-05
french,0.30579,0.54046
french,0.4938,0.84837
french,0.42355,0.75464
french,0.010331,0.0014213
french,0.2562,0.43389
french,0.0020661,6.6252e-05
french,0.32025,0.50588
french,0.041322,0.027344
french,0.27273,0.43867
french,0.0061983,0.00083225
french,0.0020661,9.4639e-05
french,0.041322,0.026206
french,0.010331,0.00035607
french,0.0082645,0.0014882
french,0.016529,0.0052861
french,0.0041322,3.8818e-05
french,0.2314,0.39393
french,0.039256,0.024678
french,0.061983,0.055527
french,0.02686,0.012289
french,0.061983,0.052985
french,0.082645,0.082529
french,0.0061983,0.00050174
french,0.14463,0.19087
french,0.041322,0.025378
french,0.018595,0.0024334
french,0.099174,0.11351
french,0.0020661,2.0421e-05
french,0.045455,0.035589
french,0.024793,0.01165
french,0.0020661,4.8812e-05
french,0.46488,0.81346
french,0.0020661,7.5767e-05
french,0.0041322,0.00019916
french,0.080579,0.067486
french,0.010331,0.00035406
french,0.020661,0.0078754
french,0.0020661,4.0794e-05
french,0.010331,0.0015842
french,0.024793,0.0066824
french,0.0082645,0.00034839
french,0.0020661,5.2148e-05
french,0.14669,0.17535
french,0.33471,0.56991
french,0.035124,0.013162
french,0.010331,0.0018951
french,0.039256,0.025809
french,0.055785,0.043444
french,0.1405,0.21174
french,0.076446,0.074665
french,0.2562,0.42618
french,0.45661,0.82661
french,0.0061983,0.00012056
french,0.010331,0.00046915
french,0.0082645,0.0006433
french,0.0041322,0.00021425
french,0.020661,0.0060167
french,0.039256,0.024345
french,0.03719,0.022079
french,0.035124,0.019379
french,0.16529,0.22916
french,0.095041,0.10734
french,0.016529,0.0048461
french,0.033058,0.012945
french,0.035124,0.016456
french,0.16116,0.21782
french,0.043388,0.028401
french,0.65289,1
french,0.0020661,1.4484e-06
french,0.016529,0.0049961
french,0.039256,0.025099
french,0.0082645,0.001247
french,0.012397,0.00070367
french,0.19421,0.34051
french,0.033058,0.0070797
french,0.0020661,1.8284e-05
french,0.14256,0.19231
french,0.082645,0.09441
french,0.13017,0.18111
french,0.02686,0.011747
french,0.028926,0.010713
french,0.11157,0.13831
french,0.21074,0.30779
french,0.070248,0.067537
french,0.0061983,0.00051878
french,0.17355,0.26762
french,0.035124,0.021143
french,0.045455,0.029881
french,0.010331,0.0022194
french,0.10537,0.043132
french,0.088843,0.093936
french,0.020661,0.0085223
french,0.030992,0.016993
french,0.097107,0.033842
french,0.016529,0.0045351
french,0.15496,0.1895
french,0.10331,0.04538
french,0.035124,0.016958
french,0.20455,0.31819
french,0.010331,0.0022738
french,0.030992,0.0075677
french,0.16736,0.23448
french,0.1281,0.15049
french,0.014463,0.0038679
french,0.32025,0.56111
french,0.012397,0.0028727
french,0.045455,0.033634
french,0.0020661,8.3195e-05
french,0.0082645,0.00080914
french,0.092975,0.10604
french,0.0020661,5.499e-05
french,0.64256,0.98084
french,0.053719,0.015011
french,0.049587,0.038801
french,0.13017,0.19808
french,0.051653,0.038415
french,0.012397,0.0020834
french,0.1343,0.19054
french,0.049587,0.035236
french,0.045455,0.036429
french,0.23967,0.40578
french,0.0020661,3.2826e-05
french,0.090909,0.03641
french,0.23554,0.34412
french,0.0061983,0.00070128
french,0.0061983,0.00013986
french,0.076446,0.077708
french,0.045455,0.032061
french,0.039256,0.022137
french,0.020661,0.0066552
french,0.097107,0.041028
french,0.024793,0.011837
french,0.082645,0.036616
french,0.0020661,9.6489e-05
french,0.010331,0.0021557
french,0.03719,0.015519
french,0.051653,0.032503
french,0.02686,0.0049163
french,0.030992,0.013766
french,0.0082645,0.0012192
french,0.010331,0.0006641
french,0.0041322,0.00013219
french,0.33058,0.55693
french,0.018595,0.0031617
french,0.10331,0.12581
french,0.47727,0.82237
french,0.049587,0.022469
french,0.086777,0.03768
french,0.21074,0.32787
french,0.051653,0.035232
french,0.1157,0.11489
french,0.0020661,1.8284e-05
french,0.0061983,0.00081977
french,0.12603,0.16707
french,0.061983,0.055376
french,0.03719,0.016604
french,0.014463,0.0032035
french,0.1219,0.10564
french,0.17562,0.24369
french,0.010331,0.0012721
french,0.0082645,0.0010571
french,0.022727,0.010291
french,0.41322,0.73932
french,0.030992,0.0082897
french,0.0041322,0.00022338
french,0.0020661,6.9947e-06
french,0.0020661,4.2927e-05
french,0.1095,0.13143
