Cuisine,degree,eigen
italian,0.020089,0.010199
italian,0.47321,0.11586
italian,0.011161,0.0034528
italian,0.015625,0.0069791
italian,0.0022321,0.0012468
italian,0.0022321,0.00063351
italian,0.026786,0.010814
italian,0.029018,0.012779
italian,0.17857,0.066631
italian,0.0022321,0.0012004
italian,0.046875,0.021299
italian,0.024554,0.010621
italian,0.21875,0.069306
italian,0.29464,0.091243
italian,0.0044643,0.0022974
italian,0.10938,0.034843
italian,0.36607,0.094263
italian,0.34821,0.098271
italian,0.058036,0.016333
italian,0.0066964,0.0027139
italian,0.52679,0.11631
italian,0.089286,0.037892
italian,0.37054,0.10594
italian,0.13393,0.05401
italian,0.17857,0.068984
italian,0.43527,0.11472
italian,0.19866,0.07444
italian,0.0022321,0.00049298
italian,0.015625,0.0080082
italian,0.026786,0.010951
italian,0.087054,0.030107
italian,0.12946,0.053676
italian,0.033482,0.014889
italian,0.45089,0.11414
italian,0.0022321,0.00072869
italian,0.046875,0.018861
italian,0.15625,0.055739
italian,0.0089286,0.0047001
italian,0.098214,0.043324
italian,0.0044643,0.0018375
italian,0.017857,0.0086693
italian,0.071429,0.031241
italian,0.073661,0.033565
italian,0.0044643,0.002008
italian,0.0066964,0.003014
italian,0.024554,0.0092437
italian,0.0044643,0.0015598
italian,0.066964,0.029904
italian,0.10714,0.042261
italian,0.0022321,0.00040263
italian,0.022321,0.0093849
italian,0.0089286,0.002246
italian,0.024554,0.010793
italian,0.0089286,0.0045987
italian,0.10714,0.045985
italian,0.013393,0.0069827
italian,0.058036,0.025872
italian,0.013393,0.0059021
italian,0.37723,0.10547
italian,0.037946,0.017561
italian,0.26116,0.080982
italian,0.11161,0.043686
italian,0.0066964,0.0032282
italian,0.31473,0.097729
italian,0.091518,0.038
italian,0.073661,0.033876
italian,0.10045,0.042399
italian,0.024554,0.011815
italian,0.0022321,0.0010008
italian,0.22991,0.080739
italian,0.051339,0.023757
italian,0.026786,0.012463
italian,0.48884,0.11979
italian,0.017857,0.0053348
italian,0.024554,0.0080174
italian,0.28348,0.091197
italian,0.011161,0.0057566
italian,0.051339,0.024861
italian,0.051339,0.023378
italian,0.10045,0.028839
italian,0.0022321,0.0012468
italian,0.060268,0.023282
italian,0.037946,0.015781
italian,0.0044643,0.0018754
italian,0.12277,0.030389
italian,0.0022321,0.00099822
italian,0.35714,0.10313
italian,0.39732,0.11062
italian,0.0044643,0.0016343
italian,0.017857,0.0092377
italian,0.098214,0.038095
italian,0.051339,0.021111
italian,0.075893,0.028701
italian,0.29241,0.092076
italian,0.017857,0.0087119
italian,0.037946,0.0095558
italian,0.0022321,0.0012468
italian,0.0066964,0.0030336
italian,0.033482,0.016487
italian,0.029018,0.013228
italian,0.078125,0.032673
italian,0.10714,0.048544
italian,0.26339,0.085869
italian,0.064732,0.028545
italian,0.15179,0.058572
italian,0.0066964,0.0023394
italian,0.50893,0.12092
italian,0.0089286,0.0045171
italian,0.03125,0.01421
italian,0.0066964,0.0035595
italian,0.0066964,0.0030315
italian,0.47321,0.11582
italian,0.0089286,0.004626
italian,0.017857,0.0082443
italian,0.13839,0.035944
italian,0.0044643,0.0016343
italian,0.12946,0.053085
italian,0.1183,0.049526
italian,0.16741,0.064782
italian,0.020089,0.0097616
italian,0.0022321,0.0012468
italian,0.0044643,0.0013622
italian,0.051339,0.021664
italian,0.37277,0.10428
italian,0.0044643,0.0020581
italian,0.013393,0.0043609
italian,0.29911,0.094698
italian,0.33036,0.099716
italian,0.0066964,0.003498
italian,0.0066964,0.0029807
italian,0.0022321,8.86e-05
italian,0.051339,0.021235
italian,0.3125,0.066181
italian,0.57589,0.12566
italian,0.0044643,0.0021633
italian,0.14062,0.056927
italian,0.26116,0.083843
italian,0.084821,0.037842
italian,0.22321,0.077694
italian,0.0022321,0.0011134
italian,0.0089286,0.0023066
italian,0.0089286,0.0038512
italian,0.50893,0.12167
italian,0.011161,0.0054108
italian,0.064732,0.026575
italian,0.34821,0.10114
italian,0.046875,0.020909
italian,0.0089286,0.002862
italian,0.0022321,0.0012468
italian,0.0044643,0.0024033
italian,0.015625,0.0060925
italian,0.022321,0.0055219
italian,0.0089286,0.0047192
italian,0.14286,0.054747
italian,0.011161,0.0060547
italian,0.035714,0.011837
italian,0.024554,0.011251
italian,0.017857,0.0054729
italian,0.037946,0.017038
italian,0.0044643,0.0024508
italian,0.017857,0.0089404
italian,0.0066964,0.0023746
italian,0.12277,0.051006
italian,0.035714,0.017936
italian,0.0044643,0.0018788
italian,0.078125,0.03441
italian,0.033482,0.015484
italian,0.0022321,0.001204
italian,0.46875,0.11771
italian,0.071429,0.023037
italian,0.071429,0.03176
italian,0.084821,0.037332
italian,0.058036,0.02289
italian,0.1942,0.072073
italian,0.0022321,0.00027473
italian,0.055804,0.021477
italian,0.0022321,0.00063351
italian,0.0022321,5.1067e-05
italian,0.1183,0.050929
italian,0.011161,0.005836
italian,0.09375,0.040068
italian,0.13616,0.051288
italian,0.37277,0.10569
italian,0.082589,0.035692
italian,0.29018,0.086368
italian,0.024554,0.012015
italian,0.09375,0.04196
italian,0.0022321,0.0012468
italian,0.013393,0.0059008
italian,0.013393,0.006008
italian,0.022321,0.010644
italian,0.47098,0.1157
italian,0.37723,0.10649
italian,0.35268,0.10369
italian,0.34598,0.10101
italian,0.011161,0.0053637
italian,0.0089286,0.0044845
italian,0.073661,0.032402
italian,0.0022321,0.0010926
italian,0.044643,0.019906
italian,0.024554,0.010611
italian,0.024554,0.011855
italian,0.046875,0.0222
italian,0.16741,0.060064
italian,0.046875,0.023076
italian,0.058036,0.026591
italian,0.03125,0.014233
italian,0.075893,0.030287
italian,0.033482,0.015809
italian,0.0089286,0.0035877
italian,0.15402,0.0604
italian,0.064732,0.028776
italian,0.011161,0.0059821
italian,0.0089286,0.0027508
italian,0.042411,0.020301
italian,0.47545,0.11783
italian,0.0022321,0.00056067
italian,0.16518,0.062932
italian,0.0089286,0.0016303
italian,0.095982,0.0401
italian,0.0066964,0.0019349
italian,0.4442,0.10968
italian,0.0022321,0.00080258
italian,0.09375,0.031457
italian,0.28795,0.090217
italian,0.073661,0.027119
italian,0.024554,0.012115
italian,0.080357,0.022988
italian,0.20536,0.074276
italian,0.044643,0.021516
italian,0.20759,0.072522
italian,0.16295,0.059057
italian,0.017857,0.0081502
italian,0.0044643,0.0020297
italian,0.0066964,0.0017475
italian,0.15625,0.061381
italian,0.11161,0.037579
italian,0.0022321,0.00090233
italian,0.075893,0.032343
italian,0.33929,0.10085
italian,0.11161,0.040648
italian,0.095982,0.042491
italian,0.0066964,0.0031299
italian,0.125,0.045717
italian,0.19643,0.073352
italian,0.0022321,0.0012468
italian,0.14955,0.06189
italian,0.0022321,0.0011134
italian,0.625,0.1278
italian,0.017857,0.0089383
italian,0.037946,0.018724
italian,0.0066964,0.0023896
italian,0.024554,0.0077796
italian,0.10268,0.046282
italian,0.11384,0.047296
italian,0.0066964,0.0014312
italian,0.064732,0.029993
italian,0.037946,0.012132
italian,0.0044643,0.00083474
italian,0.0022321,0.0010926
italian,0.13616,0.055995
italian,0.020089,0.0093897
italian,0.13616,0.054613
italian,0.13616,0.054056
italian,0.0089286,0.0039975
italian,0.23661,0.080808
italian,0.020089,0.010652
italian,0.10045,0.043176
italian,0.13393,0.031628
italian,0.078125,0.035758
italian,0.064732,0.03061
italian,0.026786,0.012742
italian,0.16964,0.042061
italian,0.017857,0.0089529
italian,0.058036,0.016949
italian,0.011161,0.004282
italian,0.049107,0.022351
italian,0.033482,0.0092558
italian,0.2567,0.079516
italian,0.053571,0.024592
italian,0.20759,0.073905
italian,0.0089286,0.0044342
italian,0.022321,0.010296
italian,0.0022321,0.0012468
italian,0.078125,0.033927
italian,0.0022321,0.0012468
italian,0.053571,0.017729
italian,0.087054,0.037856
italian,0.0022321,0.0008636
italian,0.70536,0.13025
italian,0.053571,0.024362
italian,0.14062,0.058685
italian,0.0022321,0.0010981
italian,0.17634,0.067937
italian,0.026786,0.012631
italian,0.060268,0.028107
italian,0.27232,0.089647
italian,0.020089,0.003832
italian,0.087054,0.023906
italian,0.32143,0.098333
italian,0.033482,0.016179
italian,0.020089,0.0091337
italian,0.073661,0.03315
italian,0.013393,0.0064178
italian,0.073661,0.020163
italian,0.046875,0.021374
italian,0.066964,0.019289
italian,0.0044643,0.00067974
italian,0.125,0.052207
italian,0.11161,0.046713
italian,0.071429,0.029903
italian,0.033482,0.016126
italian,0.024554,0.011427
italian,0.035714,0.017115
italian,0.14955,0.060103
italian,0.18973,0.06312
italian,0.060268,0.027144
italian,0.59598,0.12577
italian,0.069196,0.024359
italian,0.069196,0.02098
italian,0.013393,0.0071191
italian,0.1942,0.071874
italian,0.040179,0.018797
italian,0.095982,0.037922
italian,0.082589,0.036326
italian,0.015625,0.0073846
italian,0.051339,0.020071
italian,0.022321,0.0093958
italian,0.017857,0.0072498
italian,0.0022321,0.00098717
italian,0.12054,0.036875
italian,0.16964,0.061612
italian,0.058036,0.027546
italian,0.082589,0.035739
italian,0.41518,0.11177
italian,0.011161,0.0041347
italian,0.035714,0.016878
french,0.039256,0.020458
french,0.043388,0.023817
french,0.022727,0.013168
french,0.035124,0.019735
french,0.059917,0.030803
french,0.078512,0.039607
french,0.0061983,0.0027485
french,0.0082645,0.0039537
french,0.41116,0.1079
french,0.033058,0.012496
french,0.070248,0.033691
french,0.010331,0.0042535
french,0.0020661,0.00087996
french,0.024793,0.011834
french,0.13843,0.057753
french,0.0082645,0.0051878
french,0.080579,0.034902
french,0.0082645,0.0050876
french,0.17355,0.05873
french,0.016529,0.010108
french,0.014463,0.005375
french,0.1343,0.059363
french,0.010331,0.0041683
french,0.0020661,0.0010599
french,0.06405,0.033909
french,0.049587,0.022932
french,0.0020661,0.00057834
french,0.27686,0.090215
french,0.02686,0.011375
french,0.057851,0.029225
french,0.02686,0.011026
french,0.2686,0.075384
french,0.32645,0.098487
french,0.0041322,0.0019648
french,0.084711,0.035135
french,0.020661,0.011581
french,0.028926,0.0099661
french,0.1095,0.048046
french,0.022727,0.012777
french,0.31818,0.10356
french,0.12603,0.052014
french,0.020661,0.0089524
french,0.10537,0.04822
french,0.0061983,0.0036906
french,0.11983,0.052387
french,0.19008,0.071861
french,0.055785,0.024656
french,0.086777,0.040617
french,0.18182,0.072827
french,0.028926,0.01342
french,0.051653,0.02653
french,0.014463,0.0087499
french,0.0082645,0.0045097
french,0.35124,0.10662
french,0.012397,0.0076114
french,0.0020661,0.0012484
french,0.25826,0.082292
french,0.0061983,0.0033313
french,0.14256,0.057556
french,0.068182,0.033829
french,0.27479,0.088389
french,0.0041322,0.002575
french,0.082645,0.036417
french,0.022727,0.0089054
french,0.41736,0.11413
french,0.21281,0.07846
french,0.0061983,0.0039421
french,0.0041322,0.0024582
french,0.20868,0.071254
french,0.039256,0.016443
french,0.010331,0.004412
french,0.012397,0.007037
french,0.030992,0.011696
french,0.095041,0.041047
french,0.0020661,0.0011211
french,0.0061983,0.0028208
french,0.0020661,0.0013158
french,0.022727,0.0093535
french,0.0041322,0.001058
french,0.012397,0.0066969
french,0.1281,0.055514
french,0.06405,0.031879
french,0.045455,0.023345
french,0.0020661,0.0010473
french,0.0041322,0.0023494
french,0.014463,0.0065377
french,0.016529,0.0089399
french,0.0082645,0.00454
french,0.022727,0.011945
french,0.0061983,0.0026104
french,0.0020661,0.00077493
french,0.21074,0.078709
french,0.03719,0.018118
french,0.19835,0.068488
french,0.56818,0.1309
french,0.010331,0.0054309
french,0.18388,0.073897
french,0.41529,0.11059
french,0.014463,0.0062688
french,0.1405,0.062017
french,0.012397,0.0055213
french,0.012397,0.0074585
french,0.19835,0.075571
french,0.0020661,0.0013158
french,0.0020661,0.00087996
french,0.024793,0.014168
french,0.097107,0.046263
french,0.0041322,0.0016855
french,0.016529,0.0092022
french,0.043388,0.022061
french,0.51446,0.12559
french,0.010331,0.0049745
french,0.06405,0.030551
french,0.0020661,0.0013158
french,0.0061983,0.0028833
french,0.47107,0.11916
french,0.047521,0.022504
french,0.13843,0.059457
french,0.010331,0.0045246
french,0.041322,0.019986
french,0.0020661,0.00077493
french,0.0020661,0.00086823
french,0.059917,0.027809
french,0.0020661,0.00088618
french,0.010331,0.0061838
french,0.033058,0.018923
french,0.043388,0.017643
french,0.14669,0.056614
french,0.23554,0.087931
french,0.012397,0.0075355
french,0.057851,0.023885
french,0.10331,0.04719
french,0.02686,0.013439
french,0.053719,0.016645
french,0.46281,0.11208
french,0.0041322,0.0024386
french,0.0061983,0.0026147
french,0.25826,0.090099
french,0.17355,0.06542
french,0.092975,0.044528
french,0.58678,0.1321
french,0.19628,0.07784
french,0.043388,0.021733
french,0.016529,0.0098329
french,0.02686,0.012991
french,0.13017,0.055526
french,0.0041322,0.0012307
french,0.19421,0.077349
french,0.0041322,0.0018414
french,0.16736,0.0672
french,0.068182,0.032789
french,0.1219,0.050256
french,0.035124,0.017631
french,0.0020661,0.00077493
french,0.02686,0.015433
french,0.0020661,5.4145e-26
french,0.041322,0.018297
french,0.0020661,0.0011009
french,0.0020661,0.00044429
french,0.0020661,0.0012484
french,0.045455,0.024729
french,0.0041322,0.001812
french,0.051653,0.015718
french,0.0020661,0.00067274
french,0.039256,0.015356
french,0.095041,0.043971
french,0.0061983,0.0037986
french,0.0041322,0.002138
french,0.041322,0.022311
french,0.014463,0.0070342
french,0.19421,0.070353
french,0.15289,0.054647
french,0.14876,0.060129
french,0.014463,0.0081814
french,0.072314,0.035932
french,0.0020661,0.0012976
french,0.14669,0.061046
french,0.035124,0.020389
french,0.016529,0.009626
french,0.0020661,0.0013158
french,0.039256,0.021781
french,0.10331,0.048382
french,0.17355,0.069676
french,0.068182,0.031058
french,0.02686,0.014288
french,0.0020661,0.00077493
french,0.50413,0.12691
french,0.035124,0.013574
french,0.06405,0.022383
french,0.53512,0.12709
french,0.51653,0.12819
french,0.018595,0.0086004
french,0.13843,0.061025
french,0.030992,0.017717
french,0.10331,0.046348
french,0.010331,0.0053053
french,0.010331,0.0040109
french,0.095041,0.039793
french,0.0061983,0.0037454
french,0.0041322,0.0015154
french,0.0020661,0.00056535
french,0.13223,0.034807
french,0.0020661,5.4145e-26
french,0.36157,0.11086
french,0.21281,0.078492
french,0.018595,0.0072222
french,0.016529,0.0099459
french,0.2314,0.079163
french,0.049587,0.025441
french,0.16116,0.062224
french,0.30372,0.101
french,0.17769,0.066766
french,0.016529,0.0092728
french,0.024793,0.013192
french,0.02686,0.015861
french,0.020661,0.012346
french,0.018595,0.0068982
french,0.020661,0.012347
french,0.084711,0.039159
french,0.080579,0.038
french,0.22521,0.085389
french,0.0020661,0.001003
french,0.0020661,0.00013333
french,0.049587,0.026386
french,0.13017,0.057085
french,0.1405,0.054014
french,0.033058,0.014534
french,0.10331,0.044811
french,0.0041322,0.00081995
french,0.41529,0.11985
french,0.0061983,0.003529
french,0.13636,0.060655
french,0.090909,0.042152
french,0.03719,0.018051
french,0.41116,0.11648
french,0.0020661,0.0006426
french,0.041322,0.018308
french,0.012397,0.005136
french,0.06405,0.020115
french,0.0020661,0.0010473
french,0.053719,0.027046
french,0.13223,0.056204
french,0.010331,0.0056992
french,0.0020661,0.0013286
french,0.014463,0.0064542
french,0.024793,0.013085
french,0.16116,0.066317
french,0.27893,0.093176
french,0.0041322,0.0010358
french,0.0020661,0.0013158
french,0.0041322,0.0010328
french,0.0020661,0.0013158
french,0.34917,0.078891
french,0.46694,0.12374
french,0.0020661,0.0011009
french,0.0020661,0.0013158
french,0.0061983,0.0035053
french,0.25826,0.087945
french,0.047521,0.024335
french,0.14669,0.060737
french,0.072314,0.034436
french,0.0020661,0.0010392
french,0.0020661,0.00025423
french,0.072314,0.033581
french,0.076446,0.035317
french,0.039256,0.021951
french,0.012397,0.0075538
french,0.10537,0.048368
french,0.014463,0.0067736
french,0.34298,0.10579
french,0.0082645,0.0048124
french,0.012397,0.0071862
french,0.012397,0.0067761
french,0.020661,0.0079388
french,0.0041322,0.0016766
french,0.0041322,0.0018612
french,0.0020661,0.0005966
french,0.02686,0.0085105
french,0.03719,0.019411
french,0.14256,0.0574
french,0.0020661,0.0013158
french,0.033058,0.01333
french,0.03719,0.017134
french,0.016529,0.009797
french,0.041322,0.022517
french,0.020661,0.012314
french,0.012397,0.007339
french,0.090909,0.044274
french,0.070248,0.03341
french,0.016529,0.0092841
french,0.1095,0.048427
french,0.020661,0.0087706
french,0.020661,0.01206
french,0.54959,0.12987
french,0.21074,0.075951
french,0.0041322,0.0018497
french,0.095041,0.045232
french,0.080579,0.037975
french,0.11777,0.052988
french,0.090909,0.033235
french,0.020661,0.01157
french,0.030992,0.011629
french,0.092975,0.029327
french,0.0020661,0.00013333
french,0.016529,0.0096955
french,0.0041322,0.0026135
french,0.084711,0.040079
french,0.19835,0.071691
french,0.17562,0.071262
french,0.080579,0.038585
french,0.0020661,0.0013286
french,0.068182,0.034918
french,0.06405,0.030209
french,0.024793,0.010942
french,0.022727,0.011949
french,0.030992,0.013395
french,0.0020661,0.0005154
french,0.30579,0.099434
french,0.4938,0.12458
french,0.42355,0.1175
french,0.010331,0.0050993
french,0.2562,0.089093
french,0.0020661,0.0011009
french,0.32025,0.096201
french,0.041322,0.022366
french,0.27273,0.089582
french,0.0061983,0.003902
french,0.0020661,0.0013158
french,0.041322,0.021896
french,0.010331,0.0025522
french,0.0082645,0.0052179
french,0.016529,0.009834
french,0.0041322,0.00084269
french,0.2314,0.084891
french,0.039256,0.021248
french,0.061983,0.031872
french,0.02686,0.014994
french,0.061983,0.031134
french,0.082645,0.038856
french,0.0061983,0.0030297
french,0.14463,0.059091
french,0.041322,0.021547
french,0.018595,0.0066722
french,0.099174,0.045569
french,0.0020661,0.0006112
french,0.045455,0.025516
french,0.024793,0.014599
french,0.0020661,0.00094497
french,0.46488,0.12199
french,0.0020661,0.0011773
french,0.0041322,0.0019088
french,0.080579,0.035137
french,0.010331,0.0025451
french,0.020661,0.012003
french,0.0020661,0.00086387
french,0.010331,0.0053836
french,0.024793,0.011057
french,0.0082645,0.0025246
french,0.0020661,0.00097674
french,0.14669,0.056638
french,0.33471,0.10211
french,0.035124,0.015517
french,0.010331,0.0058881
french,0.039256,0.021729
french,0.055785,0.028192
french,0.1405,0.062239
french,0.076446,0.036959
french,0.2562,0.088298
french,0.45661,0.12297
french,0.0061983,0.0014851
french,0.010331,0.0029296
french,0.0082645,0.0034305
french,0.0041322,0.0019798
french,0.020661,0.010492
french,0.039256,0.021104
french,0.03719,0.020098
french,0.035124,0.018829
french,0.16529,0.064748
french,0.095041,0.044313
french,0.016529,0.0094158
french,0.033058,0.015389
french,0.035124,0.017351
french,0.16116,0.063126
french,0.043388,0.022794
french,0.65289,0.13525
french,0.0020661,0.00016278
french,0.016529,0.0095605
french,0.039256,0.021428
french,0.0082645,0.0047764
french,0.012397,0.0035879
french,0.19421,0.078926
french,0.033058,0.011381
french,0.0020661,0.00057834
french,0.14256,0.059314
french,0.082645,0.041559
french,0.13017,0.057561
french,0.02686,0.01466
french,0.028926,0.014
french,0.11157,0.050301
french,0.21074,0.075038
french,0.070248,0.03515
french,0.0061983,0.0030807
french,0.17355,0.069971
french,0.035124,0.019667
french,0.045455,0.023381
french,0.010331,0.006372
french,0.10537,0.02809
french,0.088843,0.041455
french,0.020661,0.012487
french,0.030992,0.017632
french,0.097107,0.024882
french,0.016529,0.0091087
french,0.15496,0.058879
french,0.10331,0.028813
french,0.035124,0.017613
french,0.20455,0.076295
french,0.010331,0.0064497
french,0.030992,0.011766
french,0.16736,0.065496
french,0.1281,0.05247
french,0.014463,0.008412
french,0.32025,0.10132
french,0.012397,0.0072495
french,0.045455,0.024806
french,0.0020661,0.0012337
french,0.0082645,0.0038474
french,0.092975,0.044045
french,0.0020661,0.001003
french,0.64256,0.13395
french,0.053719,0.016572
french,0.049587,0.026643
french,0.13017,0.060197
french,0.051653,0.02651
french,0.012397,0.0061737
french,0.1343,0.059041
french,0.049587,0.02539
french,0.045455,0.025816
french,0.23967,0.086159
french,0.0020661,0.00077493
french,0.090909,0.025808
french,0.23554,0.079343
french,0.0061983,0.0035819
french,0.0061983,0.0015996
french,0.076446,0.037704
french,0.045455,0.024218
french,0.039256,0.020124
french,0.020661,0.011034
french,0.097107,0.027397
french,0.024793,0.014716
french,0.082645,0.025882
french,0.0020661,0.0013286
french,0.010331,0.0062799
french,0.03719,0.01685
french,0.051653,0.024385
french,0.02686,0.0094837
french,0.030992,0.01587
french,0.0082645,0.0047227
french,0.010331,0.0034855
french,0.0041322,0.0015551
french,0.33058,0.10094
french,0.018595,0.0076053
french,0.10331,0.047975
french,0.47727,0.12265
french,0.049587,0.020275
french,0.086777,0.026255
french,0.21074,0.077448
french,0.051653,0.025388
french,0.1157,0.045845
french,0.0020661,0.00057834
french,0.0061983,0.0038727
french,0.12603,0.055285
french,0.061983,0.031829
french,0.03719,0.017429
french,0.014463,0.0076555
french,0.1219,0.043961
french,0.17562,0.066769
french,0.010331,0.0048242
french,0.0082645,0.0043976
french,0.022727,0.013721
french,0.41322,0.1163
french,0.030992,0.012315
french,0.0041322,0.0020215
french,0.0020661,0.00035771
french,0.0020661,0.00088618
french,0.1095,0.049035
