Cuisine,degree,comm
chinese,0.070362,5.51067347167e+41
chinese,0.014925,3.35171098168e+40
chinese,0.18124,2.59433665448e+42
chinese,0.014925,1.87780268137e+40
chinese,0.12154,1.34370295096e+42
chinese,0.012793,7.38549010869e+39
chinese,0.0021322,9.0049525346e+36
chinese,0.0085288,1.51531266209e+39
chinese,0.0085288,1.22658360057e+40
chinese,0.18124,2.5638695964e+42
chinese,0.027719,1.18519212211e+41
chinese,0.18763,2.70039002109e+42
chinese,0.0085288,1.2530136232e+39
chinese,0.095949,4.44796640614e+41
chinese,0.30064,4.75538042742e+42
chinese,0.010661,1.67527907121e+40
chinese,0.31343,4.72745329869e+42
chinese,0.19403,1.72893159668e+42
chinese,0.16205,2.21956149741e+42
chinese,0.044776,2.84525699054e+41
chinese,0.014925,8.32252580088e+39
chinese,0.044776,2.89523697573e+41
chinese,0.0063966,3.19603319794e+39
chinese,0.16418,2.26304998027e+42
chinese,0.023454,8.06835215309e+40
chinese,0.72495,9.57839187147e+42
chinese,0.010661,1.57447859351e+39
chinese,0.18124,2.53280320486e+42
chinese,0.074627,4.17885308476e+41
chinese,0.049041,3.27966806934e+41
chinese,0.29638,3.98961441227e+42
chinese,0.053305,3.51826608231e+41
chinese,0.051173,3.17027785408e+41
chinese,0.0042644,3.35027134111e+39
chinese,0.0021322,9.03750306396e+38
chinese,0.31557,4.9055637844e+42
chinese,0.0042644,3.1641167627e+39
chinese,0.0085288,9.02889552741e+39
chinese,0.0063966,7.77150886258e+39
chinese,0.0042644,2.60830949702e+39
chinese,0.13646,1.63582652266e+42
chinese,0.0021322,9.03750306396e+38
chinese,0.057569,4.22039495435e+41
chinese,0.098081,9.43893233012e+41
chinese,0.18124,2.0164857973e+42
chinese,0.27505,4.04001935814e+42
chinese,0.14925,1.86611500215e+42
chinese,0.0021322,9.0049525346e+36
chinese,0.046908,2.94840935521e+41
chinese,0.027719,8.10198439092e+40
chinese,0.021322,3.33335426363e+40
chinese,0.27505,4.34678974774e+42
chinese,0.27505,3.73073049573e+42
chinese,0.034115,1.32324634431e+41
chinese,0.11727,1.35607222787e+42
chinese,0.01919,5.6174532627e+40
chinese,0.11514,4.25566226334e+41
chinese,0.3113,5.06349705547e+42
chinese,0.40938,6.706475387649999e+42
chinese,0.034115,1.16634914288e+41
chinese,0.0085288,3.0897591016e+39
chinese,0.025586,8.71358613634e+40
chinese,0.034115,1.66460127293e+41
chinese,0.066098,5.83602894261e+41
chinese,0.055437,3.27989929738e+41
chinese,0.12367,1.23721463938e+42
chinese,0.03838,1.86744575552e+41
chinese,0.0042644,3.6457741694e+39
chinese,0.021322,4.87857380117e+40
chinese,0.10661,8.894975231999999e+41
chinese,0.0042644,2.85990724356e+39
chinese,0.26013,3.75396117841e+42
chinese,0.063966,4.82573007092e+41
chinese,0.029851,6.16841270824e+40
chinese,0.0021322,9.03750306396e+38
chinese,0.029851,1.02836695443e+41
chinese,0.027719,6.12790991259e+40
chinese,0.021322,6.47538328094e+40
chinese,0.0021322,2.26882619883e+37
chinese,0.0042644,2.70771574968e+39
chinese,0.014925,1.21931733416e+40
chinese,0.091684,8.166214060730001e+41
chinese,0.0085288,4.7373948757e+39
chinese,0.057569,3.62526955356e+41
chinese,0.1258,1.577701706e+42
chinese,0.042644,1.98025710152e+41
chinese,0.36247,5.46293195152e+42
chinese,0.11087,1.22107037422e+42
chinese,0.0063966,8.187690811799999e+39
chinese,0.36887,5.83888815845e+42
chinese,0.19403,2.82732292377e+42
chinese,0.012793,1.91800777934e+40
chinese,0.027719,1.07649868844e+41
chinese,0.017058,1.18331415386e+40
chinese,0.0063966,6.27270099838e+39
chinese,0.06823,5.88246922956e+41
chinese,0.040512,2.31444601465e+41
chinese,0.15991,1.84184289626e+42
chinese,0.021322,5.23977862677e+40
chinese,0.20896,3.07996279448e+42
chinese,0.021322,7.58233107597e+40
chinese,0.051173,3.36756253081e+41
chinese,0.034115,3.29443074148e+40
chinese,0.17271,2.43530836889e+42
chinese,0.014925,3.81971539322e+40
chinese,0.0042644,3.6457741694e+39
chinese,0.031983,1.61667159501e+40
chinese,0.13006,9.942114946230001e+41
chinese,0.036247,2.8382694425e+40
chinese,0.0063966,6.46648520932e+39
chinese,0.063966,4.91097431584e+41
chinese,0.26013,3.8605852094e+42
chinese,0.034115,1.14412539174e+41
chinese,0.41791,6.778513176349999e+42
chinese,0.044776,2.7688363734e+41
chinese,0.023454,4.01345610836e+40
chinese,0.17271,2.37436657886e+42
chinese,0.014925,3.46459360216e+40
chinese,0.0063966,6.70531094489e+39
chinese,0.014925,1.13412680071e+40
chinese,0.0021322,9.191693842690001e+38
chinese,0.0021322,3.33257356474e+37
chinese,0.33049,5.30744258276e+42
chinese,0.014925,3.38952236704e+40
chinese,0.01919,3.51404006456e+39
chinese,0.044776,2.66100714274e+41
chinese,0.063966,4.04620803943e+41
chinese,0.025586,9.878518840950001e+40
chinese,0.0063966,1.90099458345e+39
chinese,0.023454,6.13056915665e+40
chinese,0.078891,7.6002759576e+41
chinese,0.37527,5.810651460280001e+42
chinese,0.0042644,1.78476962287e+39
chinese,0.10874,1.13961515812e+42
chinese,0.021322,6.15689739932e+40
chinese,0.040512,2.30657545123e+41
chinese,0.0063966,8.187690811799999e+39
chinese,0.059701,4.24149068246e+41
chinese,0.0063966,7.33028718344e+38
chinese,0.27079,4.15631938589e+42
chinese,0.0042644,2.54889318557e+39
chinese,0.012793,1.20417836742e+40
chinese,0.0063966,7.715153043979999e+39
chinese,0.034115,1.33943808467e+40
chinese,0.036247,2.01335928811e+41
chinese,0.034115,6.92533820814e+40
chinese,0.051173,3.02570828466e+41
chinese,0.06823,5.60728916434e+41
chinese,0.0085288,8.25548183295e+39
chinese,0.042644,2.31390281808e+41
chinese,0.095949,8.97055305903e+41
chinese,0.0063966,6.38469473497e+39
chinese,0.063966,5.13698928401e+41
chinese,0.0042644,1.21976805696e+39
chinese,0.093817,4.27001893311e+41
chinese,0.010661,1.5481656e+40
chinese,0.0063966,8.187690811799999e+39
chinese,0.0021322,5.53226574186e+38
chinese,0.021322,2.97863892166e+40
chinese,0.0021322,9.03750306396e+38
chinese,0.023454,3.44025278457e+40
chinese,0.014925,1.63568763363e+39
chinese,0.061834,2.4046140031e+41
chinese,0.33262,4.99896607889e+42
chinese,0.0042644,1.18032013663e+39
chinese,0.10661,1.026055668e+42
chinese,0.078891,6.49717957584e+41
chinese,0.040512,1.58990725142e+41
chinese,0.012793,2.25855734519e+40
chinese,0.095949,8.310256751420001e+41
chinese,0.021322,5.29273111508e+40
chinese,0.1855,2.62389242298e+42
chinese,0.0021322,3.31560331593e+35
chinese,0.1855,2.24765642565e+42
chinese,0.0021322,4.19679112771e+37
chinese,0.098081,9.95657284127e+41
mexican,0.012876,3.69788845318e+40
mexican,0.0042918,4.28344536424e+39
mexican,0.015021,2.11699129792e+40
mexican,0.012876,3.72991733993e+40
mexican,0.30043,5.1690090041e+42
mexican,0.0021459,7.112571130499999e+38
mexican,0.021459,7.67479451637e+40
mexican,0.17811,2.93822096038e+42
mexican,0.20172,3.49882260068e+42
mexican,0.1073,1.41595256352e+42
mexican,0.0042918,2.7036232506e+38
mexican,0.0042918,3.96897314793e+39
mexican,0.023605,1.00240592564e+41
mexican,0.027897,9.90799848601e+40
mexican,0.036481,2.17394603175e+41
mexican,0.027897,1.30985948312e+41
mexican,0.019313,6.48558355071e+40
mexican,0.0021459,7.46841849606e+38
mexican,0.20172,3.55815830982e+42
mexican,0.0064378,3.43867623193e+39
mexican,0.30687,6.07326678659e+42
mexican,0.11588,1.39251882121e+42
mexican,0.29185,5.31218491552e+42
mexican,0.23176,4.13978722458e+42
mexican,0.012876,2.00014074619e+40
mexican,0.030043,1.48016588917e+41
mexican,0.0085837,1.12779127085e+40
mexican,0.023605,6.1028663132e+40
mexican,0.0064378,5.715441989949999e+39
mexican,0.31974,6.11993949954e+42
mexican,0.021459,3.67619629471e+40
mexican,0.17597,2.67770951112e+42
mexican,0.087983,1.06164804477e+42
mexican,0.11588,1.4079108743e+42
mexican,0.030043,1.52103016079e+41
mexican,0.017167,2.09925968149e+40
mexican,0.13519,1.72453184845e+42
mexican,0.0085837,1.5448234214e+40
mexican,0.040773,1.97997472256e+41
mexican,0.012876,2.91404767022e+40
mexican,0.015021,3.20984730397e+40
mexican,0.0085837,5.906463421149999e+39
mexican,0.021459,7.10269060802e+40
mexican,0.012876,1.96254222694e+40
mexican,0.049356,3.30174980012e+41
mexican,0.012876,2.11690719579e+40
mexican,0.042918,3.3902459363e+41
mexican,0.06867,5.75938348223e+41
mexican,0.39056,7.30472657373e+42
mexican,0.062232,2.54176795546e+41
mexican,0.030043,1.64160871468e+41
mexican,0.017167,4.11803164874e+40
mexican,0.45923,8.09055442832e+42
mexican,0.075107,5.80176450817e+41
mexican,0.26609,4.98822219646e+42
mexican,0.032189,1.42274801045e+41
mexican,0.19742,3.30789472633e+42
mexican,0.0064378,1.7981487438e+39
mexican,0.19099,2.44675505689e+42
mexican,0.05794,5.08810820615e+41
mexican,0.025751,1.26317227609e+41
mexican,0.62232,1.04770090965e+43
mexican,0.0021459,2.51625628591e+38
mexican,0.019313,5.70508354833e+40
mexican,0.055794,3.48433942781e+41
mexican,0.064378,6.17888101238e+41
mexican,0.019313,3.32777116859e+40
mexican,0.0021459,1.12109699699e+39
mexican,0.01073,1.28475880104e+40
mexican,0.12017,1.68685386643e+42
mexican,0.19099,2.51585978561e+42
mexican,0.042918,2.99284941535e+41
mexican,0.066524,6.88561161282e+41
mexican,0.0085837,1.1127267272e+40
mexican,0.01073,2.61312692225e+40
mexican,0.0042918,2.7036232506e+38
mexican,0.0021459,9.90880103355e+38
mexican,0.017167,5.57811231764e+40
mexican,0.11803,1.54535478245e+42
mexican,0.0042918,3.6592635691e+39
mexican,0.0085837,9.605560826569999e+39
mexican,0.096567,7.144110049219999e+41
mexican,0.0021459,9.845294975840001e+38
mexican,0.094421,1.00489060211e+42
mexican,0.22747,3.89680552979e+42
mexican,0.38627,7.8182618241e+42
mexican,0.27039,4.94532043401e+42
mexican,0.0042918,3.31511042808e+39
mexican,0.081545,8.04765724931e+41
mexican,0.29614,5.30050982864e+42
mexican,0.11373,1.4313470546e+42
mexican,0.0085837,8.64160063513e+39
mexican,0.045064,2.96882801625e+41
mexican,0.045064,2.25213820418e+41
mexican,0.13948,2.14314891505e+42
mexican,0.036481,2.39459928173e+41
mexican,0.0042918,3.54480934872e+39
mexican,0.032189,1.4390133502e+41
mexican,0.0085837,8.429348529529999e+39
mexican,0.11803,1.55180564634e+42
mexican,0.15665,2.39253034607e+42
mexican,0.64807,1.11471496623e+43
mexican,0.092275,8.4829193759e+41
mexican,0.25966,4.70915131492e+42
mexican,0.021459,7.95954867351e+40
mexican,0.0021459,1.74195909344e+38
mexican,0.35837,6.52581988282e+42
mexican,0.055794,3.97636400778e+41
mexican,0.21888,4.25860961666e+42
mexican,0.0021459,1.30855651913e+38
mexican,0.0042918,8.21793060373e+38
mexican,0.19742,3.21252894826e+42
mexican,0.0064378,9.66470450733e+39
mexican,0.049356,3.16033913465e+41
mexican,0.0042918,3.69499130857e+39
mexican,0.04721,3.43505275536e+41
mexican,0.0064378,7.87051673493e+39
mexican,0.019313,6.69775004204e+40
mexican,0.021459,7.52325738987e+40
mexican,0.021459,6.77372153926e+40
mexican,0.38197,7.622967709909999e+42
mexican,0.1309,1.80975486468e+42
mexican,0.14592,2.14835267745e+42
mexican,0.077253,7.130163948160001e+41
mexican,0.021459,5.62209824569e+40
mexican,0.41631,7.41941854017e+42
mexican,0.049356,2.93593844574e+41
mexican,0.079399,7.62606789643e+41
mexican,0.015021,4.68081738908e+40
mexican,0.055794,1.56758258483e+41
mexican,0.41202,7.56894258797e+42
mexican,0.025751,1.05275766336e+41
mexican,0.0021459,6.864286092889999e+38
mexican,0.11803,1.74114753835e+42
mexican,0.025751,8.0639613667e+40
mexican,0.087983,1.00515070705e+42
mexican,0.39485,7.80607377126e+42
mexican,0.33047,6.29366907175e+42
mexican,0.038627,1.94381590907e+41
mexican,0.019313,7.46602082817e+40
mexican,0.15021,2.15840839441e+42
mexican,0.0042918,3.32974491372e+39
mexican,0.0064378,3.64975596054e+39
mexican,0.01073,1.62970560336e+40
mexican,0.10515,1.29981748416e+42
mexican,0.0021459,1.12109699699e+39
mexican,0.31974,6.30165762762e+42
mexican,0.012876,2.23635713828e+40
mexican,0.27039,5.14844934356e+42
mexican,0.072961,4.4097987643e+41
mexican,0.0021459,1.12109699699e+39
mexican,0.070815,7.16756954181e+41
mexican,0.049356,3.82165362965e+41
mexican,0.019313,3.58547396167e+40
mexican,0.0042918,3.02940325559e+39
mexican,0.045064,2.70752981987e+41
mexican,0.0021459,3.66184657767e+38
mexican,0.019313,4.2252783517e+40
mexican,0.0021459,9.90880103355e+38
mexican,0.0021459,7.60273224268e+38
mexican,0.049356,1.51008754793e+41
mexican,0.023605,5.78410338421e+40
mexican,0.077253,8.203629366769999e+41
mexican,0.036481,2.28816334472e+41
mexican,0.10515,1.28155618415e+42
mexican,0.05794,4.71787101387e+41
mexican,0.3133,5.882086405e+42
mexican,0.1588,1.85373026532e+42
mexican,0.21459,3.45354339055e+42
mexican,0.04721,3.12089660034e+41
mexican,0.24464,4.39048111952e+42
mexican,0.23391,4.11394844929e+42
mexican,0.0064378,7.85034650579e+39
mexican,0.01073,2.41094891364e+40
mexican,0.042918,2.17960182543e+41
mexican,0.034335,2.10006436366e+41
mexican,0.0085837,3.22901375939e+39
mexican,0.012876,7.79294429723e+39
mexican,0.1309,1.72665356677e+42
mexican,0.29399,5.75282828726e+42
mexican,0.090129,9.741963189189999e+41
mexican,0.021459,8.06994508749e+40
mexican,0.26609,4.66304875545e+42
mexican,0.04721,1.97102666965e+41
mexican,0.21459,3.9022927006e+42
mexican,0.025751,4.21598657878e+40
mexican,0.16953,2.38839390171e+42
mexican,0.019313,6.48664734835e+40
mexican,0.0042918,2.68318463987e+39
mexican,0.015021,4.58064354197e+40
mexican,0.0064378,7.66879907478e+39
mexican,0.0042918,2.89151779694e+39
mexican,0.072961,7.202893456199999e+41
mexican,0.023605,5.37827687112e+40
mexican,0.11373,1.36000459184e+42
mexican,0.0021459,1.25674544041e+38
mexican,0.021459,7.98935408166e+40
mexican,0.051502,2.0906737221e+41
mexican,0.0042918,4.02507732729e+39
mexican,0.0021459,9.845294975840001e+38
mexican,0.10086,8.03527286579e+41
mexican,0.075107,7.885258925530001e+41
mexican,0.20386,3.01611390367e+42
mexican,0.094421,8.86759294658e+41
mexican,0.01073,3.20196541623e+39
mexican,0.0042918,3.6592635691e+39
mexican,0.25751,4.58672569471e+42
mexican,0.0064378,7.44171496985e+39
mexican,0.0021459,7.112571130499999e+38
mexican,0.027897,1.26073301611e+41
mexican,0.01073,2.61639444097e+40
mexican,0.019313,7.13124292893e+40
mexican,0.019313,3.4488767075e+40
mexican,0.01073,2.32530579574e+40
mexican,0.10944,1.33942617008e+42
mexican,0.19742,3.76825763368e+42
mexican,0.017167,2.64273722716e+40
mexican,0.051502,3.85829415261e+41
mexican,0.16738,2.82210116801e+42
mexican,0.015021,4.20289190454e+40
mexican,0.0042918,3.54480934872e+39
mexican,0.41631,8.26729992248e+42
mexican,0.064378,4.87543583334e+41
mexican,0.030043,1.61984509809e+41
mexican,0.43777,8.63292670326e+42
mexican,0.77253,1.1930311346e+43
mexican,0.025751,1.00634729403e+41
mexican,0.0085837,1.46165049421e+40
mexican,0.027897,1.00463418354e+41
mexican,0.0021459,1.12109699699e+39
mexican,0.20601,3.33153187684e+42
mexican,0.0064378,8.29188393931e+39
mexican,0.01073,2.09130361698e+40
mexican,0.064378,4.67292863357e+41
mexican,0.015021,3.6124819719e+40
mexican,0.1824,3.14918730618e+42
mexican,0.17382,1.78574766794e+42
mexican,0.064378,6.09499283943e+41
mexican,0.055794,4.49134330691e+41
mexican,0.39914,7.94762256608e+42
mexican,0.20601,3.50285575002e+42
mexican,0.0021459,2.651460346e+38
mexican,0.025751,7.55257960143e+40
mexican,0.34335,5.24140643858e+42
mexican,0.29185,5.59538249258e+42
mexican,0.019313,6.22592826684e+40
mexican,0.0042918,2.91359385144e+39
mexican,0.30472,6.00411821267e+42
mexican,0.01073,2.3982271257e+40
mexican,0.019313,6.03241544146e+40
mexican,0.1073,1.33738333321e+42
mexican,0.077253,6.28769762249e+41
mexican,0.012876,1.30347323928e+40
mexican,0.0021459,9.21476110196e+38
mexican,0.19742,3.2249331269e+42
mexican,0.066524,5.23612202948e+41
mexican,0.0042918,3.14220016283e+39
mexican,0.015021,4.19506408144e+40
mexican,0.087983,9.64591624086e+41
mexican,0.16953,2.4409542043e+42
mexican,0.38841,7.81416634986e+42
mexican,0.025751,1.24809482163e+41
mexican,0.0021459,5.07442051149e+38
mexican,0.0064378,5.00357210776e+39
mexican,0.0042918,4.33595072877e+39
mexican,0.01073,1.27651820062e+40
mexican,0.023605,6.8848131839e+40
mexican,0.0021459,7.60273224268e+38
mexican,0.15236,2.11728912124e+42
mexican,0.032189,1.54456950467e+41
mexican,0.087983,9.68771202049e+41
mexican,0.01073,2.34994700394e+40
mexican,0.030043,1.41388059106e+41
mexican,0.04721,3.80960576014e+41
mexican,0.017167,2.29450158303e+40
mexican,0.066524,5.27309396357e+41
mexican,0.051502,3.84958374788e+41
mexican,0.032189,1.23706245105e+41
mexican,0.0064378,9.37512877294e+39
mexican,0.0042918,4.20681954919e+39
mexican,0.015021,2.85942390509e+40
mexican,0.012876,1.93248934253e+40
mexican,0.0064378,7.45913853689e+39
mexican,0.4721,8.94242707595e+42
mexican,0.023605,5.143528925e+40
mexican,0.0042918,1.48933025042e+39
mexican,0.0064378,8.21044502046e+39
mexican,0.20386,3.68289179787e+42
mexican,0.22747,3.84745234701e+42
mexican,0.036481,2.1131969314e+41
mexican,0.0021459,7.16333879298e+38
mexican,0.0021459,9.90880103355e+38
mexican,0.0021459,3.00890203825e+35
mexican,0.44421,8.53793709482e+42
mexican,0.0042918,1.96526136488e+39
mexican,0.055794,1.93352109419e+41
mexican,0.24034,4.22374345361e+42
mexican,0.023605,7.46135142411e+40
mexican,0.04721,2.30938255812e+41
mexican,0.019313,2.38854107319e+40
mexican,0.51931,9.99520585575e+42
mexican,0.0021459,9.31059301528e+36
mexican,0.05794,3.86286350252e+41
mexican,0.29614,5.35231669975e+42
mexican,0.44635,8.65112847797e+42
mexican,0.11803,1.55880819837e+42
mexican,0.0021459,1.12109699699e+39
mexican,0.19313,2.96016577992e+42
mexican,0.103,1.25900394839e+42
mexican,0.015021,3.8902867278e+40
mexican,0.015021,3.56384292063e+40
mexican,0.027897,1.4754251086e+41
mexican,0.0085837,1.29417810069e+40
mexican,0.40343,7.76296352144e+42
mexican,0.20815,3.40454330842e+42
mexican,0.13734,1.91030915618e+42
mexican,0.070815,7.03748474272e+41
mexican,0.0021459,1.04750292335e+39
mexican,0.015021,3.87473825624e+40
mexican,0.012876,2.87137531121e+40
mexican,0.019313,3.40195605108e+40
mexican,0.019313,6.48806189456e+40
mexican,0.027897,1.28127676645e+41
mexican,0.01073,8.6374439991e+39
mexican,0.015021,2.06065348729e+40
mexican,0.05794,4.1162834318e+41
mexican,0.038627,2.75759718391e+41
mexican,0.085837,8.90226025962e+41
mexican,0.017167,2.73564419501e+40
mexican,0.0021459,8.11664695766e+35
mexican,0.51931,9.806017607820001e+42
mexican,0.0021459,6.864286092889999e+38
mexican,0.012876,2.03317036349e+40
mexican,0.18884,2.926889423e+42
mexican,0.11159,1.44814564163e+42
mexican,0.012876,3.28966910015e+40
mexican,0.0021459,3.00890203825e+35
mexican,0.021459,7.90001898591e+40
mexican,0.023605,5.78347389348e+40
mexican,0.072961,6.07917334609e+41
mexican,0.59013,1.05445899609e+43
mexican,0.15021,2.30791173634e+42
mexican,0.13948,2.16591200599e+42
mexican,0.053648,4.39185165537e+41
mexican,0.077253,7.701409590000001e+41
mexican,0.0085837,4.93558586009e+39
mexican,0.32189,5.40001594557e+42
mexican,0.023605,9.74458699116e+40
mexican,0.0085837,5.27864934389e+39
mexican,0.064378,4.84446209503e+41
mexican,0.085837,8.50822853837e+41
mexican,0.098712,1.07803300354e+42
mexican,0.012876,1.45926473577e+40
mexican,0.0021459,7.16333879298e+38
mexican,0.060086,5.05219835091e+41
mexican,0.036481,2.0209300362e+41
mexican,0.019313,5.42289266484e+40
mexican,0.62446,1.08733851769e+43
mexican,0.27039,5.39162560286e+42
mexican,0.081545,7.09124302572e+41
mexican,0.23176,3.79550996347e+42
mexican,0.13519,2.04080987613e+42
mexican,0.036481,1.59445240472e+41
mexican,0.027897,1.29636994419e+41
mexican,0.053648,4.0782896133e+41
mexican,0.13734,2.02407294587e+42
mexican,0.05794,5.11995749829e+41
mexican,0.036481,1.81118163366e+41
mexican,0.025751,1.04918738083e+41
mexican,0.0042918,3.09981376181e+39
mexican,0.0064378,8.31999252013e+39
mexican,0.01073,2.6020598608e+40
mexican,0.14592,2.30782106072e+42
mexican,0.015021,2.24046687136e+40
mexican,0.26609,5.20160978253e+42
mexican,0.17167,2.85489884503e+42
mexican,0.083691,7.10991801829e+41
mexican,0.6588,1.12134746862e+43
mexican,0.066524,6.20750946868e+41
mexican,0.021459,5.1873555446e+40
mexican,0.017167,2.64960280788e+40
mexican,0.11159,1.35298379009e+42
mexican,0.29399,5.85197353194e+42
mexican,0.027897,1.07171347615e+41
mexican,0.0042918,3.08302918313e+38
mexican,0.049356,1.33951888579e+41
mexican,0.0042918,4.20681954919e+39
mexican,0.032189,1.91632179932e+41
mexican,0.0085837,9.16210411819e+39
mexican,0.019313,5.53559319157e+40
mexican,0.0021459,4.92537440798e+38
mexican,0.3176,6.32688511712e+42
mexican,0.22103,3.93230344804e+42
mexican,0.032189,6.37494090034e+40
mexican,0.17382,2.95576289438e+42
mexican,0.0042918,4.28344536424e+39
mexican,0.13734,1.92922810244e+42
mexican,0.13734,1.7890582415e+42
mexican,0.090129,4.28958568162e+41
mexican,0.54077,1.02494167837e+43
mexican,0.16738,2.6682652285e+42
mexican,0.072961,5.9490846916e+41
mexican,0.14378,1.4373493079e+42
mexican,0.1073,1.04147634199e+42
mexican,0.045064,1.61129590975e+41
mexican,0.19528,3.35792875754e+42
mexican,0.034335,2.02591973073e+41
mexican,0.0042918,3.09981376181e+39
mexican,0.0064378,7.35085912186e+39
mexican,0.0064378,7.92173627524e+39
mexican,0.038627,2.1855561702e+41
mexican,0.12661,1.80581099665e+42
mexican,0.015021,4.2099902546e+40
mexican,0.070815,6.69195501864e+41
mexican,0.017167,5.70024572831e+40
mexican,0.021459,5.71959231976e+40
mexican,0.18455,3.18928146158e+42
mexican,0.012876,2.13854835665e+40
mexican,0.072961,7.32113719455e+41
mexican,0.017167,5.41875505277e+40
mexican,0.0042918,2.93645195723e+39
mexican,0.025751,1.2143032602e+41
mexican,0.0042918,2.86978749776e+39
mexican,0.087983,4.60628826481e+41
mexican,0.13305,1.79854586391e+42
mexican,0.0042918,3.67003014161e+39
mexican,0.032189,1.57787889561e+41
mexican,0.04721,2.943628265e+41
mexican,0.15451,2.0365844877e+42
mexican,0.15451,1.97745491552e+42
mexican,0.012876,1.56392329976e+40
mexican,0.025751,1.10890934649e+41
mexican,0.066524,2.68227767754e+41
mexican,0.01073,2.59740573457e+40
mexican,0.12017,1.50152058846e+42
mexican,0.092275,1.090902277e+42
mexican,0.023605,7.58039962292e+40
mexican,0.055794,4.14170262709e+41
mexican,0.025751,1.20553116547e+41
mexican,0.0042918,1.7857365976e+39
mexican,0.017167,3.57439591671e+40
mexican,0.16094,2.0033126526e+42
mexican,0.05794,4.78903313264e+41
mexican,0.25966,4.43829204257e+42
mexican,0.0021459,2.24438504006e+38
mexican,0.083691,7.32747882515e+41
mexican,0.017167,5.94429746618e+40
mexican,0.0021459,6.45463544313e+37
mexican,0.092275,1.08233208517e+42
mexican,0.066524,2.15801112629e+41
mexican,0.10944,1.28927754096e+42
mexican,0.0021459,1.12109699699e+39
mexican,0.18884,2.82158881296e+42
mexican,0.075107,6.86879107414e+41
mexican,0.064378,5.10340937467e+41
mexican,0.1588,2.12129871637e+42
mexican,0.0085837,1.60362653305e+40
mexican,0.1309,1.69003035262e+42
mexican,0.042918,2.1906600641e+41
mexican,0.0021459,4.92537440798e+38
mexican,0.038627,2.17426471323e+41
mexican,0.0085837,1.55466086068e+40
mexican,0.0085837,1.24286451657e+40
mexican,0.36266,7.1263255716e+42
mexican,0.083691,5.94813604607e+41
mexican,0.049356,3.35333325109e+41
mexican,0.0042918,4.07536832554e+39
spanish,0.037528,1.25761527887e+41
spanish,0.27373,2.89898962939e+42
spanish,0.022075,5.6833067685e+40
spanish,0.00883,6.01428056126e+39
spanish,0.0022075,1.24188244884e+38
spanish,0.28698,2.81537876425e+42
spanish,0.057395,2.56548607279e+41
spanish,0.099338,6.57805365226e+41
spanish,0.022075,2.40470913755e+40
spanish,0.0022075,1.71589396765e+38
spanish,0.00883,5.91613401751e+39
spanish,0.18322,1.93114012136e+42
spanish,0.004415,1.50846863935e+39
spanish,0.046358,1.91063788369e+41
spanish,0.083885,5.61965088181e+41
spanish,0.02649,7.16729495682e+40
spanish,0.037528,9.289020980480001e+40
spanish,0.015453,3.0000634156e+40
spanish,0.013245,1.46505293234e+40
spanish,0.19426,2.04496837369e+42
spanish,0.27594,3.22732783031e+42
spanish,0.0066225,2.57214962708e+39
spanish,0.090508,5.4439485058e+41
spanish,0.03532,1.23923783356e+41
spanish,0.013245,1.54654273649e+40
spanish,0.32892,4.05317331997e+42
spanish,0.046358,1.81616259496e+41
spanish,0.12583,1.09863856197e+42
spanish,0.42163,4.95461716787e+42
spanish,0.29581,3.32333079014e+42
spanish,0.039735,1.4456505669e+41
spanish,0.004415,1.26126778034e+39
spanish,0.022075,4.78929272317e+40
spanish,0.011038,9.197022036219999e+39
spanish,0.27594,3.36031920324e+42
spanish,0.10155,7.968362908590001e+41
spanish,0.1457,1.30863198565e+42
spanish,0.07064,2.7654362744e+41
spanish,0.00883,1.94832511862e+39
spanish,0.099338,7.630146570949999e+41
spanish,0.0066225,7.5131682292e+38
spanish,0.07064,3.33354669331e+41
spanish,0.086093,6.29170169755e+41
spanish,0.11038,8.11057953709e+41
spanish,0.037528,7.40708046348e+40
spanish,0.015453,2.62164632473e+40
spanish,0.0022075,1.5431
spanish,0.39735,4.62941174855e+42
spanish,0.01766,3.38564546454e+40
spanish,0.39073,4.0345493087e+42
spanish,0.22075,2.38580822887e+42
spanish,0.16115,1.67690306078e+42
spanish,0.26711,2.56871062853e+42
spanish,0.00883,9.34573953039e+39
spanish,0.075055,3.10908658417e+41
spanish,0.055188,1.46980167156e+41
spanish,0.28035,3.08831204662e+42
spanish,0.024283,3.73552704839e+40
spanish,0.13687,1.24251728275e+42
spanish,0.039735,1.58143205286e+41
spanish,0.004415,1.70332474942e+39
spanish,0.26049,2.31375984295e+42
spanish,0.059603,2.64810837083e+41
spanish,0.004415,1.66165267465e+37
spanish,0.077263,4.71706770646e+41
spanish,0.066225,3.80673991704e+41
spanish,0.16115,1.54458307944e+42
spanish,0.12141,1.00865691228e+42
spanish,0.039735,1.16542917134e+41
spanish,0.0066225,4.493383183e+39
spanish,0.0066225,2.85404565987e+39
spanish,0.004415,2.99909734951e+38
spanish,0.081678,4.74055019363e+41
spanish,0.037528,7.18169992339e+40
spanish,0.024283,4.70778015481e+40
spanish,0.03532,4.10461254611e+40
spanish,0.0022075,1.56313212759e+37
spanish,0.0022075,3.82281572836e+38
spanish,0.02649,5.11876627933e+40
spanish,0.22517,2.12364531744e+42
spanish,0.50331,6.311274427589999e+42
spanish,0.019868,2.33329885766e+40
spanish,0.015453,2.44369617119e+40
spanish,0.20309,2.16519482738e+42
