Cuisine, Degree, Avg Neig Degree
mexican,0.46553,0.0093908
mexican,0.52009,0.049428
mexican,0.45155,0.0024052
mexican,0.46139,0.0038969
mexican,0.51153,0.033607
mexican,0.41982,0.0012476
mexican,0.50985,0.039858
mexican,0.55742,0.078489
mexican,0.61559,0.11118
mexican,0.57038,0.08842
mexican,0.42557,0.0022893
mexican,0.50597,0.035669
mexican,0.57888,0.09154
mexican,0.51835,0.047569
mexican,0.40841,0.0036962
mexican,0.49156,0.021665
mexican,0.48592,0.018869
mexican,0.52537,0.058208
mexican,0.49208,0.019457
mexican,0.43715,0.0023673
mexican,0.4824,0.015083
mexican,0.41385,0.0036505
mexican,0.51778,0.049531
mexican,0.53257,0.061501
mexican,0.73618,0.13275
mexican,0.51435,0.036621
mexican,0.56899,0.086283
mexican,0.47992,0.011218
mexican,0.34802,0.00052477
mexican,0.60285,0.10157
mexican,0.4984,0.025073
mexican,0.5541,0.082052
mexican,0.33695,0.00045483
mexican,0.36809,0.0011398
mexican,0.54631,0.071265
mexican,0.45957,0.0039089
mexican,0.49364,0.022352
mexican,0.43029,0.0024169
mexican,0.49574,0.023304
mexican,0.43592,0.0035274
mexican,0.47648,0.01029
mexican,0.46647,0.010906
mexican,0.47648,0.010348
mexican,0.61397,0.10978
mexican,0.52537,0.053489
mexican,0.52715,0.058278
mexican,0.50324,0.033574
mexican,0.45821,0.0094277
mexican,0.62634,0.1083
mexican,0.49417,0.021544
mexican,0.50433,0.034722
mexican,0.46647,0.0086024
mexican,0.48441,0.015742
mexican,0.62299,0.10939
mexican,0.4814,0.012901
mexican,0.38103,0.0010417
mexican,0.52301,0.052465
mexican,0.47454,0.011291
mexican,0.50929,0.039863
mexican,0.61968,0.11109
mexican,0.59439,0.099748
mexican,0.49156,0.01753
mexican,0.46976,0.010864
mexican,0.53257,0.058415
mexican,0.41349,0.0022944
mexican,0.42674,0.0024021
mexican,0.45911,0.0050759
mexican,0.51322,0.045331
mexican,0.44808,0.0013313
mexican,0.58987,0.099812
mexican,0.45911,0.005946
mexican,0.5746,0.090218
mexican,0.5,0.026404
mexican,0.44808,0.0013313
mexican,0.50707,0.033662
mexican,0.49469,0.02458
mexican,0.47746,0.0075289
mexican,0.44894,0.0021884
mexican,0.48745,0.020689
mexican,0.35819,0.00076086
mexican,0.47844,0.008173
mexican,0.41385,0.0012516
mexican,0.39094,0.0010963
mexican,0.4839,0.015451
mexican,0.4731,0.0095626
mexican,0.50324,0.036013
mexican,0.48745,0.01902
mexican,0.51435,0.045012
mexican,0.50161,0.027311
mexican,0.58543,0.096432
mexican,0.53318,0.054135
mexican,0.55213,0.07389
mexican,0.47893,0.022212
mexican,0.56622,0.083312
mexican,0.56077,0.080646
mexican,0.45642,0.0035229
mexican,0.45911,0.0061738
mexican,0.49469,0.018563
mexican,0.47697,0.018221
mexican,0.39492,0.0022594
mexican,0.39094,0.00351
mexican,0.52184,0.052247
mexican,0.58177,0.095366
mexican,0.50873,0.039245
mexican,0.47942,0.011295
mexican,0.56968,0.08586
mexican,0.48694,0.017652
mexican,0.55083,0.078544
mexican,0.47746,0.008164
mexican,0.53811,0.061448
mexican,0.46787,0.010127
mexican,0.42172,0.0020596
mexican,0.46507,0.0085099
mexican,0.42096,0.0034819
mexican,0.40913,0.0021381
mexican,0.50488,0.033745
mexican,0.4291,0.009221
mexican,0.51435,0.046369
mexican,0.34064,0.00044573
mexican,0.47844,0.011239
mexican,0.46976,0.01818
mexican,0.43309,0.0025226
mexican,0.41982,0.0012476
mexican,0.51435,0.035641
mexican,0.50324,0.035307
mexican,0.55018,0.069052
mexican,0.50985,0.037442
mexican,0.38228,0.0022499
mexican,0.45155,0.0024052
mexican,0.56691,0.085154
mexican,0.45155,0.00343
mexican,0.38417,0.0010604
mexican,0.47844,0.014118
mexican,0.46647,0.0064315
mexican,0.46976,0.010618
mexican,0.46507,0.0073841
mexican,0.46834,0.0060632
mexican,0.51893,0.046017
mexican,0.54759,0.077184
mexican,0.4674,0.0064637
mexican,0.49522,0.024698
mexican,0.53502,0.066795
mexican,0.46553,0.0081514
mexican,0.43715,0.0023673
mexican,0.62803,0.11432
mexican,0.49733,0.027763
mexican,0.4834,0.016003
mexican,0.63574,0.11682
mexican,0.81043,0.13733
mexican,0.4819,0.012613
mexican,0.44004,0.0048071
mexican,0.47214,0.012603
mexican,0.44808,0.0013313
mexican,0.55083,0.072573
mexican,0.46322,0.0036206
mexican,0.46322,0.00575
mexican,0.5027,0.02718
mexican,0.46693,0.0075572
mexican,0.54312,0.070559
mexican,0.5406,0.053133
mexican,0.50378,0.031042
mexican,0.49364,0.026647
mexican,0.62051,0.11209
mexican,0.55213,0.074416
mexican,0.35196,0.00064743
mexican,0.47118,0.010927
mexican,0.59667,0.091029
mexican,0.58105,0.094052
mexican,0.46553,0.0099211
mexican,0.40699,0.0021462
mexican,0.58323,0.097427
mexican,0.46276,0.0061575
mexican,0.47697,0.0097657
mexican,0.51606,0.045982
mexican,0.5027,0.031528
mexican,0.46507,0.0045395
mexican,0.40207,0.001207
mexican,0.54759,0.071403
mexican,0.49786,0.028771
mexican,0.41349,0.0022288
mexican,0.476,0.0081438
mexican,0.50818,0.039051
mexican,0.53873,0.06212
mexican,0.6164,0.11115
mexican,0.4819,0.014047
mexican,0.37102,0.00089567
mexican,0.42557,0.0028125
mexican,0.45508,0.0026182
mexican,0.44171,0.0044923
mexican,0.46976,0.010433
mexican,0.39094,0.0010963
mexican,0.52955,0.057856
mexican,0.4814,0.015626
mexican,0.51153,0.039135
mexican,0.46322,0.0060952
mexican,0.4829,0.014951
mexican,0.49053,0.024541
mexican,0.47023,0.0060228
mexican,0.49469,0.028873
mexican,0.49946,0.02467
mexican,0.47942,0.013985
mexican,0.46647,0.0038499
mexican,0.46047,0.0025789
mexican,0.46414,0.0067235
mexican,0.46647,0.0055273
mexican,0.43349,0.003434
mexican,0.65084,0.1189
mexican,0.44381,0.0090175
mexican,0.42172,0.0015344
mexican,0.46139,0.0036028
mexican,0.55083,0.076304
mexican,0.55542,0.07799
mexican,0.47893,0.018278
mexican,0.38072,0.0010642
mexican,0.41385,0.0012516
mexican,0.27672,2.181e-05
mexican,0.64011,0.11618
mexican,0.42134,0.0017627
mexican,0.4834,0.017483
mexican,0.56145,0.081715
mexican,0.45331,0.010861
mexican,0.48898,0.019108
mexican,0.44423,0.006145
mexican,0.67147,0.1257
mexican,0.32451,0.00012132
mexican,0.49469,0.024712
mexican,0.58105,0.091987
mexican,0.63923,0.11695
mexican,0.51778,0.049642
mexican,0.44808,0.0013313
mexican,0.54824,0.068409
mexican,0.51492,0.044614
mexican,0.46002,0.0078424
mexican,0.47023,0.0075061
mexican,0.4829,0.015273
mexican,0.43551,0.0045233
mexican,0.62216,0.11078
mexican,0.54953,0.073364
mexican,0.52537,0.054955
mexican,0.50216,0.033355
mexican,0.42441,0.0012869
mexican,0.46461,0.0078267
mexican,0.47023,0.0067376
mexican,0.43633,0.0073336
mexican,0.47746,0.010128
mexican,0.4731,0.014232
mexican,0.43309,0.0036953
mexican,0.46322,0.0057077
mexican,0.49156,0.02551
mexican,0.4926,0.02088
mexican,0.50652,0.037515
mexican,0.44466,0.0065764
mexican,0.3024,3.5821e-05
mexican,0.67147,0.12451
mexican,0.38103,0.0010417
mexican,0.45776,0.0056695
mexican,0.54376,0.068023
mexican,0.51951,0.047848
mexican,0.44679,0.0072117
mexican,0.27672,2.181e-05
mexican,0.47697,0.011176
mexican,0.47214,0.009562
mexican,0.50818,0.031001
mexican,0.70499,0.12911
mexican,0.52775,0.060404
mexican,0.52715,0.058516
mexican,0.49417,0.02635
mexican,0.50597,0.034893
mexican,0.41607,0.0027933
mexican,0.58913,0.092396
mexican,0.47262,0.012412
mexican,0.44171,0.0028888
mexican,0.50161,0.027674
mexican,0.50597,0.036675
mexican,0.51322,0.041283
mexican,0.41385,0.0048031
mexican,0.38072,0.0010642
mexican,0.49893,0.028262
mexican,0.4895,0.017874
mexican,0.46976,0.0092592
mexican,0.7236,0.13111
mexican,0.57319,0.092324
mexican,0.50652,0.033482
mexican,0.56077,0.077462
mexican,0.52834,0.056801
mexican,0.49001,0.015877
mexican,0.4814,0.014316
mexican,0.5027,0.025392
mexican,0.52834,0.056568
mexican,0.4984,0.028451
mexican,0.4814,0.016921
mexican,0.47893,0.012879
mexican,0.45731,0.0022137
mexican,0.45155,0.0036268
mexican,0.4674,0.0064138
mexican,0.52775,0.060403
mexican,0.42402,0.0059515
mexican,0.57108,0.090682
mexican,0.53502,0.067182
mexican,0.50054,0.033527
mexican,0.74086,0.13314
mexican,0.49522,0.031327
mexican,0.47358,0.0090558
mexican,0.46787,0.0064721
mexican,0.52009,0.046249
mexican,0.57673,0.096184
mexican,0.47697,0.013017
mexican,0.34933,0.00069814
mexican,0.46507,0.014552
mexican,0.46047,0.0025789
mexican,0.4829,0.017406
mexican,0.41794,0.0038059
mexican,0.45199,0.0093549
mexican,0.374,0.00088242
mexican,0.58913,0.10001
mexican,0.55279,0.078846
mexican,0.44851,0.010039
mexican,0.53998,0.068358
mexican,0.45597,0.0026023
mexican,0.52775,0.055226
mexican,0.5236,0.053182
mexican,0.47844,0.026041
mexican,0.68129,0.12729
mexican,0.53379,0.064949
mexican,0.50597,0.030668
mexican,0.52596,0.047669
mexican,0.51041,0.040577
mexican,0.48643,0.01596
mexican,0.54824,0.07286
mexican,0.47406,0.017897
mexican,0.45731,0.0022137
mexican,0.43921,0.003409
mexican,0.45287,0.0035389
mexican,0.49364,0.018588
mexican,0.52418,0.053431
mexican,0.46368,0.0081583
mexican,0.50433,0.032526
mexican,0.4731,0.009493
mexican,0.47697,0.0095091
mexican,0.54249,0.071007
mexican,0.4623,0.0058146
mexican,0.4968,0.034021
mexican,0.48091,0.0092557
mexican,0.39259,0.0021546
mexican,0.4819,0.013855
mexican,0.42831,0.00213
mexican,0.50108,0.026985
mexican,0.52655,0.053323
mexican,0.44937,0.0024088
mexican,0.48041,0.015794
mexican,0.4926,0.021572
mexican,0.53379,0.056742
mexican,0.53257,0.055912
mexican,0.40734,0.0049723
mexican,0.48091,0.013241
mexican,0.49574,0.020592
mexican,0.47358,0.0064081
mexican,0.52301,0.048722
mexican,0.50873,0.041529
mexican,0.47992,0.010947
mexican,0.48745,0.025589
mexican,0.48491,0.013805
mexican,0.42557,0.0016802
mexican,0.44171,0.0075172
mexican,0.53379,0.056277
mexican,0.49208,0.027516
mexican,0.56899,0.083765
mexican,0.35011,0.00059566
mexican,0.50873,0.034036
mexican,0.47697,0.0096941
mexican,0.33549,0.00031943
mexican,0.50378,0.041365
mexican,0.47214,0.018471
mexican,0.51378,0.045147
mexican,0.44808,0.0013313
mexican,0.54249,0.066788
mexican,0.50433,0.032953
mexican,0.50433,0.028404
mexican,0.53563,0.05791
mexican,0.46047,0.0050351
mexican,0.52537,0.05169
mexican,0.48847,0.01861
mexican,0.374,0.00088242
mexican,0.47697,0.01854
mexican,0.45911,0.0049577
mexican,0.45776,0.0044327
mexican,0.60598,0.10614
mexican,0.50985,0.030665
mexican,0.49469,0.023025
mexican,0.45024,0.0025383
spanish,0.4629,0.01745
spanish,0.5655,0.083782
spanish,0.46337,0.011731
spanish,0.44589,0.003816
spanish,0.35495,0.00054836
spanish,0.57345,0.082564
spanish,0.47264,0.024923
spanish,0.50507,0.039909
spanish,0.43257,0.0076305
spanish,0.3446,0.00064458
spanish,0.41768,0.0037848
spanish,0.53074,0.06838
spanish,0.41118,0.0019111
spanish,0.46337,0.021508
spanish,0.48437,0.036887
spanish,0.45958,0.013173
spanish,0.4792,0.014997
spanish,0.46005,0.0085228
spanish,0.44589,0.0059559
spanish,0.53074,0.070367
spanish,0.56693,0.088399
spanish,0.40415,0.0024956
spanish,0.48385,0.036306
spanish,0.45958,0.017322
spanish,0.44194,0.0061193
spanish,0.58313,0.099066
spanish,0.46967,0.02097
spanish,0.51024,0.051576
spanish,0.62623,0.10953
spanish,0.56909,0.089704
spanish,0.47314,0.018709
spanish,0.372,0.0017475
spanish,0.45263,0.010769
spanish,0.4252,0.004719
spanish,0.56408,0.090202
spanish,0.50564,0.043924
spanish,0.51198,0.05629
spanish,0.47767,0.025876
spanish,0.37859,0.002172
spanish,0.4989,0.042982
spanish,0.36357,0.0013488
spanish,0.48912,0.02841
spanish,0.49287,0.039031
spanish,0.49559,0.044315
spanish,0.47564,0.013392
spanish,0.44991,0.0079672
spanish,0.0022075,5.0767e-24
spanish,0.61508,0.10587
spanish,0.44991,0.009054
spanish,0.6134,0.098838
spanish,0.53774,0.076005
spanish,0.5221,0.06372
spanish,0.56837,0.078865
spanish,0.45217,0.0047569
spanish,0.48594,0.027437
spanish,0.47115,0.018865
spanish,0.57126,0.086474
spanish,0.45864,0.0095104
spanish,0.52029,0.05485
spanish,0.47165,0.019568
spanish,0.43009,0.0020308
spanish,0.55708,0.074849
spanish,0.48594,0.025321
spanish,0.32072,0.00020059
spanish,0.49834,0.033795
spanish,0.47615,0.03036
spanish,0.52271,0.061155
spanish,0.51257,0.049419
spanish,0.47364,0.016798
spanish,0.41613,0.0032984
spanish,0.4108,0.0026288
spanish,0.35467,0.00085217
spanish,0.50337,0.033879
spanish,0.45817,0.013187
spanish,0.45127,0.010677
spanish,0.46005,0.0099692
spanish,0.31755,0.00019455
spanish,0.37987,0.00096209
spanish,0.45492,0.011133
spanish,0.55229,0.071708
spanish,0.65741,0.12362
spanish,0.41807,0.0075164
spanish,0.45585,0.0076921
spanish,0.54097,0.072406
spanish,0.56126,0.076318
spanish,0.34888,0.00053801
spanish,0.50908,0.04544
spanish,0.48332,0.03247
spanish,0.41043,0.0023768
spanish,0.43593,0.0048904
spanish,0.426,0.0040388
spanish,0.45492,0.011941
spanish,0.40931,0.0012627
spanish,0.51024,0.044389
spanish,0.47514,0.014306
spanish,0.51492,0.055196
spanish,0.454,0.0058535
spanish,0.49779,0.039566
spanish,0.72188,0.13114
spanish,0.49669,0.041126
spanish,0.31755,0.00013544
spanish,0.42681,0.005583
spanish,0.54824,0.079886
spanish,0.45354,0.013658
spanish,0.40708,0.0022058
spanish,0.45911,0.0063503
spanish,0.61007,0.10419
spanish,0.47818,0.016661
spanish,0.51082,0.046273
spanish,0.50169,0.045781
spanish,0.32679,0.00018443
spanish,0.51729,0.045569
spanish,0.41885,0.0012765
spanish,0.46723,0.021078
spanish,0.49287,0.040369
spanish,0.37605,0.0026092
spanish,0.4989,0.035116
spanish,0.49834,0.039103
spanish,0.52393,0.056014
spanish,0.53581,0.072734
spanish,0.45172,0.0107
spanish,0.45446,0.012212
spanish,0.4989,0.033878
spanish,0.59788,0.091741
spanish,0.45081,0.0070667
spanish,0.41269,0.0023841
spanish,0.44064,0.0099315
spanish,0.42121,0.0054852
spanish,0.31487,9.7043e-05
spanish,0.58237,0.09311
spanish,0.47115,0.019623
spanish,0.4248,0.0043675
spanish,0.59471,0.1047
spanish,0.48385,0.026042
spanish,0.50001,0.04426
spanish,0.65453,0.12386
spanish,0.65263,0.12327
spanish,0.48489,0.027289
spanish,0.43215,0.0052683
spanish,0.53012,0.057999
spanish,0.38641,0.0016042
spanish,0.50564,0.04809
spanish,0.54163,0.074714
spanish,0.58313,0.099902
spanish,0.38641,0.0016042
spanish,0.49396,0.0323
spanish,0.58087,0.095008
spanish,0.48647,0.029112
spanish,0.48805,0.032616
spanish,0.49505,0.033721
spanish,0.46675,0.018212
spanish,0.48594,0.018947
spanish,0.44545,0.0062826
spanish,0.51969,0.062475
spanish,0.43382,0.0084688
spanish,0.46147,0.01654
spanish,0.45036,0.0070749
spanish,0.47767,0.02636
spanish,0.48805,0.034063
spanish,0.45354,0.0083831
spanish,0.64144,0.11734
spanish,0.46869,0.014882
spanish,0.54757,0.074152
spanish,0.69291,0.12963
spanish,0.46242,0.016971
spanish,0.49179,0.043073
spanish,0.48965,0.036461
spanish,0.46821,0.021302
spanish,0.36505,0.00098812
spanish,0.5339,0.070961
spanish,0.44677,0.0076723
spanish,0.45263,0.013938
spanish,0.34197,0.00044337
spanish,0.35024,0.00064932
spanish,0.53967,0.074083
spanish,0.50169,0.034912
spanish,0.45771,0.017185
spanish,0.63509,0.11748
spanish,0.38575,0.0017242
spanish,0.47464,0.014946
spanish,0.53645,0.05527
spanish,0.56837,0.093
spanish,0.3963,0.0012033
spanish,0.454,0.015722
spanish,0.44946,0.0065279
spanish,0.46385,0.013473
spanish,0.53453,0.06663
spanish,0.4027,0.0032387
spanish,0.41043,0.0019675
spanish,0.50394,0.038885
spanish,0.45911,0.014344
spanish,0.31958,0.0001397
spanish,0.47264,0.020222
spanish,0.49614,0.024739
spanish,0.58694,0.10168
spanish,0.61508,0.10981
spanish,0.35495,0.00054836
spanish,0.43891,0.0030344
spanish,0.53012,0.062364
spanish,0.50057,0.044848
spanish,0.5045,0.035093
spanish,0.36152,0.00087436
spanish,0.58848,0.096293
spanish,0.39876,0.0028616
spanish,0.49072,0.032006
spanish,0.44722,0.0054713
spanish,0.45036,0.0069353
spanish,0.48912,0.026705
spanish,0.6442,0.11708
spanish,0.37511,0.0010025
spanish,0.47818,0.025416
spanish,0.49945,0.037128
spanish,0.56693,0.089825
spanish,0.37987,0.00096209
spanish,0.64328,0.1218
spanish,0.4945,0.034989
spanish,0.45081,0.0063891
spanish,0.43466,0.0025866
spanish,0.62362,0.1148
spanish,0.46194,0.017883
spanish,0.41421,0.0037429
spanish,0.40019,0.0022111
spanish,0.48125,0.030677
spanish,0.5085,0.048738
spanish,0.43977,0.0059555
spanish,0.48437,0.028587
spanish,0.44991,0.0095198
spanish,0.43257,0.0022766
spanish,0.53903,0.072974
spanish,0.55229,0.079153
spanish,0.59158,0.10124
spanish,0.53903,0.070994
spanish,0.48489,0.032789
spanish,0.47414,0.019751
spanish,0.47115,0.024953
spanish,0.55093,0.056334
spanish,0.58389,0.099231
spanish,0.36774,0.00090634
spanish,0.4252,0.0037644
spanish,0.39841,0.0025956
spanish,0.59868,0.10482
spanish,0.45127,0.0096997
spanish,0.45354,0.0099439
spanish,0.4629,0.012857
spanish,0.38084,0.0011144
spanish,0.4252,0.0023071
spanish,0.51551,0.051725
spanish,0.43466,0.004012
spanish,0.454,0.0095208
spanish,0.48125,0.02976
spanish,0.49945,0.043016
spanish,0.56765,0.086408
spanish,0.47165,0.025337
spanish,0.52887,0.053626
spanish,0.41885,0.0012765
spanish,0.35495,0.0011103
spanish,0.44107,0.0085091
spanish,0.41231,0.0051093
spanish,0.31181,9.6799e-05
spanish,0.38943,0.0023034
spanish,0.5215,0.063525
spanish,0.40893,0.0021658
spanish,0.41269,0.0037098
spanish,0.47564,0.015299
spanish,0.454,0.0078944
spanish,0.45492,0.010311
spanish,0.41231,0.0023004
spanish,0.41885,0.0012765
spanish,0.43849,0.0047814
spanish,0.45817,0.0060027
spanish,0.50678,0.049571
spanish,0.46772,0.017386
spanish,0.46626,0.016196
spanish,0.46529,0.021341
spanish,0.70267,0.13092
spanish,0.50564,0.035655
spanish,0.47364,0.01832
spanish,0.37987,0.00096209
spanish,0.48074,0.016843
spanish,0.52029,0.064156
spanish,0.44064,0.0035933
spanish,0.44589,0.0044872
spanish,0.33508,0.0003416
spanish,0.35495,0.00054836
spanish,0.32608,0.00027827
spanish,0.2782,1.6783e-05
spanish,0.54958,0.080828
spanish,0.44767,0.006188
spanish,0.49018,0.037456
spanish,0.47066,0.011984
spanish,0.48541,0.025409
spanish,0.5469,0.074097
spanish,0.36328,0.00087489
spanish,0.51551,0.053884
spanish,0.39595,0.0024563
spanish,0.36774,0.00090634
spanish,0.47716,0.02443
spanish,0.47017,0.014351
spanish,0.4372,0.0045135
spanish,0.65074,0.12329
spanish,0.45354,0.015795
spanish,0.54558,0.06894
spanish,0.50793,0.046623
spanish,0.44064,0.0034043
spanish,0.38674,0.002311
spanish,0.44722,0.0078106
spanish,0.46433,0.014566
spanish,0.45309,0.011341
spanish,0.53838,0.073964
spanish,0.57862,0.096502
spanish,0.50169,0.045923
spanish,0.47464,0.026708
spanish,0.47564,0.028305
spanish,0.33508,0.0003416
spanish,0.58465,0.099295
spanish,0.445,0.0052602
spanish,0.48965,0.023347
spanish,0.5045,0.043407
spanish,0.52577,0.059254
spanish,0.40634,0.0026106
spanish,0.50057,0.042181
spanish,0.4792,0.031
spanish,0.47464,0.015644
spanish,0.5045,0.04739
spanish,0.54491,0.079154
spanish,0.47115,0.017304
spanish,0.42926,0.0013123
spanish,0.52639,0.066218
spanish,0.36774,0.00090634
spanish,0.42319,0.0046349
spanish,0.54425,0.06798
spanish,0.49396,0.040972
spanish,0.36357,0.0013488
spanish,0.49342,0.024514
spanish,0.52887,0.066974
spanish,0.40415,0.0030083
spanish,0.46052,0.012831
spanish,0.49233,0.038247
spanish,0.52089,0.058212
spanish,0.38443,0.0011214
spanish,0.48022,0.028247
spanish,0.6134,0.10659
spanish,0.62104,0.11584
spanish,0.40561,0.0026838
spanish,0.5908,0.10162
spanish,0.46578,0.013914
spanish,0.47665,0.023235
spanish,0.41118,0.002998
spanish,0.49072,0.034517
spanish,0.54294,0.073817
spanish,0.43635,0.0092913
spanish,0.45724,0.0095448
spanish,0.47464,0.019296
spanish,0.49072,0.033968
spanish,0.5085,0.047843
spanish,0.52271,0.065274
spanish,0.69399,0.12972
spanish,0.43424,0.0062163
spanish,0.32679,0.00018443
spanish,0.51789,0.050183
spanish,0.45631,0.0097988
spanish,0.47364,0.016262
spanish,0.37386,0.00089301
spanish,0.48281,0.02931
spanish,0.38377,0.0016601
spanish,0.46337,0.014199
spanish,0.51024,0.05674
spanish,0.39078,0.0017112
spanish,0.426,0.0027229
spanish,0.43299,0.0025122
spanish,0.46772,0.02045
spanish,0.48647,0.031617
spanish,0.39078,0.0018684
spanish,0.46869,0.022921
spanish,0.42926,0.0013123
spanish,0.49287,0.038879
spanish,0.53967,0.066705
spanish,0.44677,0.010963
spanish,0.45724,0.013091
spanish,0.55502,0.086437
spanish,0.48229,0.028018
spanish,0.49018,0.022114
spanish,0.46918,0.020194
spanish,0.50908,0.042719
spanish,0.46578,0.015805
spanish,0.46337,0.010225
spanish,0.51909,0.045624
spanish,0.5215,0.059749
spanish,0.36416,0.0016022
spanish,0.45127,0.012644
spanish,0.51729,0.046481
spanish,0.46242,0.011615
spanish,0.51082,0.05587
spanish,0.47364,0.017788
spanish,0.57639,0.093314
spanish,0.52825,0.062131
spanish,0.41193,0.0019831
spanish,0.3624,0.00087318
spanish,0.47464,0.025757
spanish,0.31487,9.7043e-05
spanish,0.57345,0.096868
spanish,0.75337,0.13482
spanish,0.45217,0.0065944
spanish,0.52089,0.061099
spanish,0.52089,0.059462
spanish,0.52577,0.065574
spanish,0.44767,0.00744
spanish,0.45724,0.012881
spanish,0.38575,0.0017186
spanish,0.45631,0.013911
spanish,0.57126,0.08988
spanish,0.4216,0.002537
spanish,0.43174,0.0021278
spanish,0.37987,0.00096209
spanish,0.5161,0.057309
spanish,0.48805,0.037823
spanish,0.49179,0.03766
spanish,0.46242,0.0071012
spanish,0.42359,0.0051537
spanish,0.46675,0.020452
spanish,0.45492,0.0069672
spanish,0.46772,0.016863
spanish,0.44767,0.0051249
spanish,0.47818,0.021616
spanish,0.47364,0.022042
spanish,0.50735,0.051101
spanish,0.48332,0.034659
spanish,0.43132,0.0020335
spanish,0.38214,0.0029822
spanish,0.43215,0.0021727
spanish,0.39491,0.0029089
spanish,0.52029,0.045547
spanish,0.5085,0.050151
spanish,0.65168,0.1159
spanish,0.57639,0.096329
spanish,0.46578,0.019986
spanish,0.45817,0.01503
spanish,0.61932,0.11423
spanish,0.40524,0.0035229
spanish,0.445,0.0038506
spanish,0.44856,0.008715
spanish,0.5221,0.05968
spanish,0.44064,0.0057103
spanish,0.41383,0.0046484
spanish,0.39912,0.0033504
spanish,0.38575,0.0017186
spanish,0.51024,0.04157
spanish,0.56981,0.084225
spanish,0.36416,0.00080369
spanish,0.41307,0.0037099
spanish,0.42681,0.0034429
spanish,0.62536,0.11521
spanish,0.43509,0.0064524
spanish,0.0022075,5.0767e-24
italian,0.46521,0.018112
italian,0.50394,0.037128
italian,0.46377,0.0060393
italian,0.42066,0.0019963
italian,0.53589,0.058657
italian,0.60705,0.097233
italian,0.45528,0.014918
italian,0.50679,0.03236
italian,0.34568,0.00060241
italian,0.47508,0.017604
italian,0.5524,0.078383
italian,0.39024,0.0010926
italian,0.46186,0.018934
italian,0.44577,0.0036706
italian,0.54634,0.053271
italian,0.44755,0.0048518
italian,0.44313,0.0062798
italian,0.43453,0.0012468
italian,0.5327,0.065425
italian,0.46715,0.0059836
italian,0.42026,0.0038664
italian,0.56997,0.089809
italian,0.4859,0.023351
italian,0.41674,0.0030444
italian,0.36452,0.00083474
italian,0.44313,0.0032765
italian,0.43665,0.003308
italian,0.56781,0.087199
italian,0.50281,0.0343
italian,0.52893,0.064149
italian,0.57216,0.076124
italian,0.52214,0.05715
italian,0.5045,0.033937
italian,0.53018,0.064656
italian,0.45949,0.012205
italian,0.60296,0.1033
italian,0.52336,0.057953
italian,0.51317,0.04827
italian,0.42224,0.0062125
italian,0.43879,0.011706
italian,0.49394,0.035548
italian,0.44935,0.0088195
italian,0.35584,0.00066342
italian,0.4838,0.026423
italian,0.50909,0.03543
italian,0.54041,0.063305
italian,0.34198,0.00052405
italian,0.50337,0.042027
italian,0.49833,0.038124
italian,0.45116,0.011264
italian,0.44845,0.0056696
italian,0.56423,0.083479
italian,0.58106,0.092972
italian,0.59181,0.096544
italian,0.44356,0.0047577
italian,0.48017,0.025711
italian,0.60134,0.091073
italian,0.45436,0.0080396
italian,0.52275,0.05476
italian,0.53018,0.064705
italian,0.53461,0.0515
italian,0.47508,0.021855
italian,0.45298,0.011169
italian,0.59733,0.09394
italian,0.63366,0.1122
italian,0.5045,0.042111
italian,0.45621,0.0036512
italian,0.4766,0.018189
italian,0.49667,0.025715
italian,0.42586,0.0050384
italian,0.36423,0.00082675
italian,0.45161,0.0095246
italian,0.52275,0.047467
italian,0.4657,0.012136
italian,0.41948,0.0021063
italian,0.4036,0.0011134
italian,0.39506,0.0014932
italian,0.44622,0.012254
italian,0.51376,0.052172
italian,0.51912,0.057011
italian,0.47158,0.016093
italian,0.39506,0.001109
italian,0.40913,0.0019715
italian,0.35359,0.00050993
italian,0.3058,4.1743e-05
italian,0.37117,0.00095453
italian,0.47508,0.01035
italian,0.56494,0.07545
italian,0.68502,0.12339
italian,0.45761,0.0045753
italian,0.33533,0.00038385
italian,0.5327,0.066624
italian,0.62657,0.10455
italian,0.36903,0.0009244
italian,0.41713,0.0030671
italian,0.55446,0.076826
italian,0.47059,0.0095874
italian,0.45621,0.0139
italian,0.55105,0.079119
italian,0.41367,0.0029447
italian,0.44138,0.0054817
italian,0.44138,0.0046943
italian,0.46043,0.0095519
italian,0.39541,0.0019066
italian,0.39402,0.0042749
italian,0.47208,0.014723
italian,0.46911,0.013086
italian,0.48017,0.019391
italian,0.71111,0.12539
italian,0.39402,0.0011075
italian,0.45116,0.0062313
italian,0.3321,0.00024615
italian,0.45298,0.010199
italian,0.65211,0.11586
italian,0.42505,0.0034528
italian,0.46521,0.0069791
italian,0.43453,0.0012468
italian,0.36872,0.00063351
italian,0.47863,0.010814
italian,0.47812,0.012779
italian,0.53333,0.066631
italian,0.41597,0.0012004
italian,0.49177,0.021299
italian,0.4657,0.010621
italian,0.55172,0.069306
italian,0.57362,0.091243
italian,0.42384,0.0022974
italian,0.51317,0.034843
italian,0.60622,0.094263
italian,0.60054,0.098271
italian,0.45714,0.016333
italian,0.41176,0.0027139
italian,0.67572,0.11631
italian,0.49285,0.037892
italian,0.60952,0.10594
italian,0.52093,0.05401
italian,0.53589,0.068984
italian,0.63188,0.11472
italian,0.54435,0.07444
