Cuisine, Rank, Value
indian,24155,0.0001221
indian,24156,0.0001221
indian,24157,0.0001221
indian,24158,0.0001221
indian,24159,0.0001221
indian,24160,0.0001221
indian,24161,0.0001221
indian,24162,0.0001221
indian,24163,0.0001221
indian,24164,0.0001221
indian,24165,0.0001221
indian,24166,0.0001221
indian,24167,0.0001221
indian,24168,0.0001221
indian,24169,0.0001221
indian,24170,0.0001221
indian,24171,0.0001221
indian,24172,0.0001221
indian,24173,0.0001221
indian,24174,0.0001221
indian,24175,0.0001221
indian,24176,0.0001221
indian,24177,0.0001221
indian,24178,0.0001221
indian,24179,0.0001221
indian,24180,0.0001221
indian,24181,0.0001221
indian,24182,0.0001221
indian,24183,0.0001221
indian,24184,0.0001221
indian,24185,0.0001221
indian,24186,0.0001221
indian,24187,0.0001221
indian,24188,0.0001221
indian,24189,0.0001221
indian,24190,0.0001221
indian,24191,0.0001221
indian,24192,0.0001221
indian,24193,0.0001221
indian,24194,0.0001221
indian,24195,0.0001221
indian,24196,0.0001221
indian,24197,0.0001221
indian,24198,0.0001221
indian,24199,0.0001221
indian,24200,0.0001221
indian,24201,0.0001221
indian,24202,0.0001221
indian,24203,0.0001221
indian,24204,0.0001221
indian,24205,0.0001221
indian,24206,0.0001221
indian,24207,0.0001221
indian,24208,0.0001221
indian,24209,0.0001221
indian,24210,0.0001221
indian,24211,0.0001221
indian,24212,0.0001221
indian,24213,0.0001221
indian,24214,0.0001221
indian,24215,0.0001221
indian,24216,0.0001221
indian,24217,0.0001221
indian,24218,0.0001221
indian,24219,0.0001221
indian,24220,0.0001221
indian,24221,0.0001221
indian,24222,0.0001221
indian,24223,0.0001221
indian,24224,0.0001221
indian,24225,0.0001221
indian,24226,0.0001221
indian,24227,0.0001221
indian,24228,0.0001221
indian,24229,0.0001221
indian,24230,0.0001221
indian,24231,0.0001221
indian,24232,0.0001221
indian,24233,0.0001221
indian,24234,0.0001221
indian,24235,0.0001221
indian,24236,0.0001221
indian,24237,0.0001221
indian,24238,0.0001221
indian,24239,0.0001221
indian,24240,0.0001221
indian,24241,0.0001221
indian,24242,0.0001221
indian,24243,0.0001221
indian,24244,0.0001221
indian,24245,0.0001221
indian,24246,0.0001221
indian,24247,0.0001221
indian,24248,0.0001221
indian,24249,0.0001221
indian,24250,0.0001221
indian,24251,0.0001221
indian,24252,0.0001221
indian,24253,0.0001221
indian,24254,0.0001221
indian,24255,0.0001221
indian,24256,0.0001221
indian,24257,0.0001221
indian,24258,0.0001221
indian,24259,0.0001221
indian,24260,0.0001221
indian,24261,0.0001221
indian,24262,0.0001221
indian,24263,0.0001221
indian,24264,0.0001221
indian,24265,0.0001221
indian,24266,0.0001221
indian,24267,0.0001221
indian,24268,0.0001221
indian,24269,0.0001221
indian,24270,0.0001221
indian,24271,0.0001221
indian,24272,0.0001221
indian,24273,0.0001221
indian,24274,0.0001221
indian,24275,0.0001221
indian,24276,0.0001221
indian,24277,0.0001221
indian,24278,0.0001221
indian,24279,0.0001221
indian,24280,0.0001221
indian,24281,0.0001221
indian,24282,0.0001221
indian,24283,0.0001221
indian,24284,0.0001221
indian,24285,0.0001221
indian,24286,0.0001221
indian,24287,0.0001221
indian,24288,0.0001221
indian,24289,0.0001221
indian,24290,0.0001221
indian,24291,0.0001221
indian,24292,0.0001221
indian,24293,0.0001221
indian,24294,0.0001221
indian,24295,0.0001221
indian,24296,0.0001221
indian,24297,0.0001221
indian,24298,0.0001221
indian,24299,0.0001221
indian,24300,0.0001221
indian,24301,0.0001221
indian,24302,0.0001221
indian,24303,0.0001221
indian,24304,0.0001221
indian,24305,0.0001221
indian,24306,0.0001221
indian,24307,0.0001221
indian,24308,0.0001221
indian,24309,0.0001221
indian,24310,0.0001221
indian,24311,0.0001221
indian,24312,0.0001221
indian,24313,0.0001221
indian,24314,0.0001221
indian,24315,0.0001221
indian,24316,0.0001221
indian,24317,0.0001221
indian,24318,0.0001221
indian,24319,0.0001221
indian,24320,0.0001221
indian,24321,0.0001221
indian,24322,0.0001221
indian,24323,0.0001221
indian,24324,0.0001221
indian,24325,0.0001221
indian,24326,0.0001221
indian,24327,0.0001221
indian,24328,0.0001221
indian,24329,0.0001221
indian,24330,0.0001221
indian,24331,0.0001221
indian,24332,0.0001221
indian,24333,0.0001221
indian,24334,0.0001221
indian,24335,0.0001221
indian,24336,0.0001221
indian,24337,0.0001221
indian,24338,0.0001221
indian,24339,0.0001221
indian,24340,0.0001221
indian,24341,0.0001221
indian,24342,0.0001221
indian,24343,0.0001221
indian,24344,0.0001221
indian,24345,0.0001221
indian,24346,0.0001221
indian,24347,0.0001221
indian,24348,0.0001221
indian,24349,0.0001221
indian,24350,0.0001221
indian,24351,0.0001221
indian,24352,0.0001221
indian,24353,0.0001221
indian,24354,0.0001221
indian,24355,0.0001221
indian,24356,0.0001221
indian,24357,0.0001221
indian,24358,0.0001221
indian,24359,0.0001221
indian,24360,0.0001221
indian,24361,0.0001221
indian,24362,0.0001221
indian,24363,0.0001221
indian,24364,0.0001221
indian,24365,0.0001221
indian,24366,0.0001221
indian,24367,0.0001221
indian,24368,0.0001221
indian,24369,0.0001221
indian,24370,0.0001221
indian,24371,0.0001221
indian,24372,0.0001221
indian,24373,0.0001221
indian,24374,0.0001221
indian,24375,0.0001221
indian,24376,0.0001221
indian,24377,0.0001221
indian,24378,0.0001221
indian,24379,0.0001221
indian,24380,0.0001221
indian,24381,0.0001221
indian,24382,0.0001221
indian,24383,0.0001221
indian,24384,0.0001221
indian,24385,0.0001221
indian,24386,0.0001221
indian,24387,0.0001221
indian,24388,0.0001221
indian,24389,0.0001221
indian,24390,0.0001221
indian,24391,0.0001221
indian,24392,0.0001221
indian,24393,0.0001221
indian,24394,0.0001221
indian,24395,0.0001221
indian,24396,0.0001221
indian,24397,0.0001221
indian,24398,0.0001221
indian,24399,0.0001221
indian,24400,0.0001221
indian,24401,0.0001221
indian,24402,0.0001221
indian,24403,0.0001221
indian,24404,0.0001221
indian,24405,0.0001221
indian,24406,0.0001221
indian,24407,0.0001221
indian,24408,0.0001221
indian,24409,0.0001221
indian,24410,0.0001221
indian,24411,0.0001221
indian,24412,0.0001221
indian,24413,0.0001221
indian,24414,0.0001221
indian,24415,0.0001221
indian,24416,0.0001221
indian,24417,0.0001221
indian,24418,0.0001221
indian,24419,0.0001221
indian,24420,0.0001221
indian,24421,0.0001221
indian,24422,0.0001221
indian,24423,0.0001221
indian,24424,0.0001221
indian,24425,0.0001221
indian,24426,0.0001221
indian,24427,0.0001221
indian,24428,0.0001221
indian,24429,0.0001221
indian,24430,0.0001221
indian,24431,0.0001221
indian,24432,0.0001221
indian,24433,0.0001221
indian,24434,0.0001221
indian,24435,0.0001221
indian,24436,0.0001221
indian,24437,0.0001221
indian,24438,0.0001221
indian,24439,0.0001221
indian,24440,0.0001221
indian,24441,0.0001221
indian,24442,0.0001221
indian,24443,0.0001221
indian,24444,0.0001221
indian,24445,0.0001221
indian,24446,0.0001221
indian,24447,0.0001221
indian,24448,0.0001221
indian,24449,0.0001221
indian,24450,0.0001221
indian,24451,0.0001221
indian,24452,0.0001221
indian,24453,0.0001221
indian,24454,0.0001221
indian,24455,0.0001221
indian,24456,0.0001221
indian,24457,0.0001221
indian,24458,0.0001221
indian,24459,0.0001221
indian,24460,0.0001221
indian,24461,0.0001221
indian,24462,0.0001221
indian,24463,0.0001221
indian,24464,0.0001221
indian,24465,0.0001221
indian,24466,0.0001221
indian,24467,0.0001221
indian,24468,0.0001221
indian,24469,0.0001221
indian,24470,0.0001221
indian,24471,0.0001221
indian,24472,0.0001221
indian,24473,0.0001221
indian,24474,0.0001221
indian,24475,0.0001221
indian,24476,0.0001221
indian,24477,0.0001221
indian,24478,0.0001221
indian,24479,0.0001221
indian,24480,0.0001221
indian,24481,0.0001221
indian,24482,0.0001221
indian,24483,0.0001221
indian,24484,0.0001221
indian,24485,0.0001221
indian,24486,0.0001221
indian,24487,0.0001221
indian,24488,0.0001221
indian,24489,0.0001221
indian,24490,0.0001221
indian,24491,0.0001221
indian,24492,0.0001221
indian,24493,0.0001221
indian,24494,0.0001221
indian,24495,0.0001221
indian,24496,0.0001221
indian,24497,0.0001221
indian,24498,0.0001221
indian,24499,0.0001221
indian,24500,0.0001221
indian,24501,0.0001221
indian,24502,0.0001221
indian,24503,0.0001221
indian,24504,0.0001221
indian,24505,0.0001221
indian,24506,0.0001221
indian,24507,0.0001221
indian,24508,0.0001221
indian,24509,0.0001221
indian,24510,0.0001221
indian,24511,0.0001221
indian,24512,0.0001221
indian,24513,0.0001221
indian,24514,0.0001221
indian,24515,0.0001221
indian,24516,0.0001221
indian,24517,0.0001221
indian,24518,0.0001221
indian,24519,0.0001221
indian,24520,0.0001221
indian,24521,0.0001221
indian,24522,0.0001221
indian,24523,0.0001221
indian,24524,0.0001221
indian,24525,0.0001221
indian,24526,0.0001221
indian,24527,0.0001221
indian,24528,0.0001221
indian,24529,0.0001221
indian,24530,0.0001221
indian,24531,0.0001221
indian,24532,0.0001221
indian,24533,0.0001221
indian,24534,0.0001221
indian,24535,0.0001221
indian,24536,0.0001221
indian,24537,0.0001221
indian,24538,0.0001221
indian,24539,0.0001221
indian,24540,0.0001221
indian,24541,0.0001221
indian,24542,0.0001221
indian,24543,0.0001221
indian,24544,0.0001221
indian,24545,0.0001221
indian,24546,0.0001221
indian,24547,0.0001221
indian,24548,0.0001221
indian,24549,0.0001221
indian,24550,0.0001221
indian,24551,0.0001221
indian,24552,0.0001221
indian,24553,0.0001221
indian,24554,0.0001221
indian,24555,0.0001221
indian,24556,0.0001221
indian,24557,0.0001221
indian,24558,0.0001221
indian,24559,0.0001221
indian,24560,0.0001221
indian,24561,0.0001221
indian,24562,0.0001221
indian,24563,0.0001221
indian,24564,0.0001221
indian,24565,0.0001221
indian,24566,0.0001221
indian,24567,0.0001221
indian,24568,0.0001221
indian,24569,0.0001221
indian,24570,0.0001221
indian,24571,0.0001221
indian,24572,0.0001221
indian,24573,0.0001221
indian,24574,0.0001221
indian,24575,0.0001221
indian,24576,0.0001221
indian,24577,0.0001221
indian,24578,0.0001221
indian,24579,0.0001221
indian,24580,0.0001221
indian,24581,0.0001221
indian,24582,0.0001221
indian,24583,0.0001221
indian,24584,0.0001221
indian,24585,0.0001221
indian,24586,0.0001221
indian,24587,0.0001221
indian,24588,0.0001221
indian,24589,0.0001221
indian,24590,0.0001221
indian,24591,0.0001221
indian,24592,0.0001221
indian,24593,0.0001221
indian,24594,0.0001221
indian,24595,0.0001221
indian,24596,0.0001221
indian,24597,0.0001221
indian,24598,0.0001221
indian,24599,0.0001221
indian,24600,0.0001221
indian,24601,0.0001221
indian,24602,0.0001221
indian,24603,0.0001221
indian,24604,0.0001221
indian,24605,0.0001221
indian,24606,0.0001221
indian,24607,0.0001221
indian,24608,0.0001221
indian,24609,0.0001221
indian,24610,0.0001221
indian,24611,0.0001221
indian,24612,0.0001221
indian,24613,0.0001221
indian,24614,0.0001221
indian,24615,0.0001221
indian,24616,0.0001221
indian,24617,0.0001221
indian,24618,0.0001221
indian,24619,0.0001221
indian,24620,0.0001221
indian,24621,0.0001221
indian,24622,0.0001221
indian,24623,0.0001221
indian,24624,0.0001221
indian,24625,0.0001221
indian,24626,0.0001221
indian,24627,0.0001221
indian,24628,0.0001221
indian,24629,0.0001221
indian,24630,0.0001221
indian,24631,0.0001221
indian,24632,0.0001221
indian,24633,0.0001221
indian,24634,0.0001221
indian,24635,0.0001221
indian,24636,0.0001221
indian,24637,0.0001221
indian,24638,0.0001221
indian,24639,0.0001221
indian,24640,0.0001221
indian,24641,0.0001221
indian,24642,0.0001221
indian,24643,0.0001221
indian,24644,0.0001221
indian,24645,0.0001221
indian,24646,0.0001221
indian,24647,0.0001221
indian,24648,0.0001221
indian,24649,0.0001221
indian,24650,0.0001221
indian,24651,0.0001221
indian,24652,0.0001221
indian,24653,0.0001221
indian,24654,0.0001221
indian,24655,0.0001221
indian,24656,0.0001221
indian,24657,0.0001221
indian,24658,0.0001221
indian,24659,0.0001221
indian,24660,0.0001221
indian,24661,0.0001221
indian,24662,0.0001221
indian,24663,0.0001221
indian,24664,0.0001221
indian,24665,0.0001221
indian,24666,0.0001221
indian,24667,0.0001221
indian,24668,0.0001221
indian,24669,0.0001221
indian,24670,0.0001221
indian,24671,0.0001221
indian,24672,0.0001221
indian,24673,0.0001221
indian,24674,0.0001221
indian,24675,0.0001221
indian,24676,0.0001221
indian,24677,0.0001221
indian,24678,0.0001221
indian,24679,0.0001221
indian,24680,0.0001221
indian,24681,0.0001221
indian,24682,0.0001221
indian,24683,0.0001221
indian,24684,0.0001221
indian,24685,0.0001221
indian,24686,0.0001221
indian,24687,0.0001221
indian,24688,0.0001221
indian,24689,0.0001221
indian,24690,0.0001221
indian,24691,0.0001221
indian,24692,0.0001221
indian,24693,0.0001221
indian,24694,0.0001221
indian,24695,0.0001221
indian,24696,0.0001221
indian,24697,0.0001221
indian,24698,0.0001221
indian,24699,0.0001221
indian,24700,0.0001221
indian,24701,0.0001221
indian,24702,0.0001221
indian,24703,0.0001221
indian,24704,0.0001221
indian,24705,0.0001221
indian,24706,0.0001221
indian,24707,0.0001221
indian,24708,0.0001221
indian,24709,0.0001221
indian,24710,0.0001221
indian,24711,0.0001221
indian,24712,0.0001221
indian,24713,0.0001221
indian,24714,0.0001221
indian,24715,0.0001221
indian,24716,0.0001221
indian,24717,0.0001221
indian,24718,0.0001221
indian,24719,0.0001221
indian,24720,0.0001221
indian,24721,0.0001221
indian,24722,0.0001221
indian,24723,0.0001221
indian,24724,0.0001221
indian,24725,0.0001221
indian,24726,0.0001221
indian,24727,0.0001221
indian,24728,0.0001221
indian,24729,0.0001221
indian,24730,0.0001221
indian,24731,0.0001221
indian,24732,0.0001221
indian,24733,0.0001221
indian,24734,0.0001221
indian,24735,0.0001221
indian,24736,0.0001221
indian,24737,0.0001221
indian,24738,0.0001221
indian,24739,0.0001221
indian,24740,0.0001221
indian,24741,0.0001221
indian,24742,0.0001221
indian,24743,0.0001221
indian,24744,0.0001221
indian,24745,0.0001221
indian,24746,0.0001221
indian,24747,0.0001221
indian,24748,0.0001221
indian,24749,0.0001221
indian,24750,0.0001221
indian,24751,0.0001221
indian,24752,0.0001221
indian,24753,0.0001221
indian,24754,0.0001221
indian,24755,0.0001221
indian,24756,0.0001221
indian,24757,0.0001221
indian,24758,0.0001221
indian,24759,0.0001221
indian,24760,0.0001221
indian,24761,0.0001221
indian,24762,0.0001221
indian,24763,0.0001221
indian,24764,0.0001221
indian,24765,0.0001221
indian,24766,0.0001221
indian,24767,0.0001221
indian,24768,0.0001221
indian,24769,0.0001221
indian,24770,0.0001221
indian,24771,0.0001221
indian,24772,0.0001221
indian,24773,0.0001221
indian,24774,0.0001221
indian,24775,0.0001221
indian,24776,0.0001221
indian,24777,0.0001221
indian,24778,0.0001221
indian,24779,0.0001221
indian,24780,0.0001221
indian,24781,0.0001221
indian,24782,0.0001221
indian,24783,0.0001221
indian,24784,0.0001221
indian,24785,0.0001221
indian,24786,0.0001221
indian,24787,0.0001221
indian,24788,0.0001221
indian,24789,0.0001221
indian,24790,0.0001221
indian,24791,0.0001221
indian,24792,0.0001221
indian,24793,0.0001221
indian,24794,0.0001221
indian,24795,0.0001221
indian,24796,0.0001221
indian,24797,0.0001221
indian,24798,0.0001221
indian,24799,0.0001221
indian,24800,0.0001221
indian,24801,0.0001221
indian,24802,0.0001221
indian,24803,0.0001221
indian,24804,0.0001221
indian,24805,0.0001221
indian,24806,0.0001221
indian,24807,0.0001221
indian,24808,0.0001221
indian,24809,0.0001221
indian,24810,0.0001221
indian,24811,0.0001221
indian,24812,0.0001221
indian,24813,0.0001221
indian,24814,0.0001221
indian,24815,0.0001221
indian,24816,0.0001221
indian,24817,0.0001221
indian,24818,0.0001221
indian,24819,0.0001221
indian,24820,0.0001221
indian,24821,0.0001221
indian,24822,0.0001221
indian,24823,0.0001221
indian,24824,0.0001221
indian,24825,0.0001221
indian,24826,0.0001221
indian,24827,0.0001221
indian,24828,0.0001221
indian,24829,0.0001221
indian,24830,0.0001221
indian,24831,0.0001221
indian,24832,0.0001221
indian,24833,0.0001221
indian,24834,0.0001221
indian,24835,0.0001221
indian,24836,0.0001221
indian,24837,0.0001221
indian,24838,0.0001221
indian,24839,0.0001221
indian,24840,0.0001221
indian,24841,0.0001221
indian,24842,0.0001221
indian,24843,0.0001221
indian,24844,0.0001221
indian,24845,0.0001221
indian,24846,0.0001221
indian,24847,0.0001221
indian,24848,0.0001221
indian,24849,0.0001221
indian,24850,0.0001221
indian,24851,0.0001221
indian,24852,0.0001221
indian,24853,0.0001221
indian,24854,0.0001221
indian,24855,0.0001221
indian,24856,0.0001221
indian,24857,0.0001221
indian,24858,0.0001221
indian,24859,0.0001221
indian,24860,0.0001221
indian,24861,0.0001221
indian,24862,0.0001221
indian,24863,0.0001221
indian,24864,0.0001221
indian,24865,0.0001221
indian,24866,0.0001221
indian,24867,0.0001221
indian,24868,0.0001221
indian,24869,0.0001221
indian,24870,0.0001221
indian,24871,0.0001221
indian,24872,0.0001221
indian,24873,0.0001221
indian,24874,0.0001221
indian,24875,0.0001221
indian,24876,0.0001221
indian,24877,0.0001221
indian,24878,0.0001221
indian,24879,0.0001221
indian,24880,0.0001221
indian,24881,0.0001221
indian,24882,0.0001221
indian,24883,0.0001221
indian,24884,0.0001221
indian,24885,0.0001221
indian,24886,0.0001221
indian,24887,0.0001221
indian,24888,0.0001221
indian,24889,0.0001221
indian,24890,0.0001221
indian,24891,0.0001221
indian,24892,0.0001221
indian,24893,0.0001221
indian,24894,0.0001221
indian,24895,0.0001221
indian,24896,0.0001221
indian,24897,0.0001221
indian,24898,0.0001221
indian,24899,0.0001221
indian,24900,0.0001221
indian,24901,0.0001221
indian,24902,0.0001221
indian,24903,0.0001221
indian,24904,0.0001221
indian,24905,0.0001221
indian,24906,0.0001221
indian,24907,0.0001221
indian,24908,0.0001221
indian,24909,0.0001221
indian,24910,0.0001221
indian,24911,0.0001221
indian,24912,0.0001221
indian,24913,0.0001221
indian,24914,0.0001221
indian,24915,0.0001221
indian,24916,0.0001221
indian,24917,0.0001221
indian,24918,0.0001221
indian,24919,0.0001221
indian,24920,0.0001221
indian,24921,0.0001221
indian,24922,0.0001221
indian,24923,0.0001221
indian,24924,0.0001221
indian,24925,0.0001221
indian,24926,0.0001221
indian,24927,0.0001221
indian,24928,0.0001221
indian,24929,0.0001221
indian,24930,0.0001221
indian,24931,0.0001221
indian,24932,0.0001221
indian,24933,0.0001221
indian,24934,0.0001221
indian,24935,0.0001221
indian,24936,0.0001221
indian,24937,0.0001221
indian,24938,0.0001221
indian,24939,0.0001221
indian,24940,0.0001221
indian,24941,0.0001221
indian,24942,0.0001221
indian,24943,0.0001221
indian,24944,0.0001221
indian,24945,0.0001221
indian,24946,0.0001221
indian,24947,0.0001221
indian,24948,0.0001221
indian,24949,0.0001221
indian,24950,0.0001221
indian,24951,0.0001221
indian,24952,0.0001221
indian,24953,0.0001221
indian,24954,0.0001221
indian,24955,0.0001221
indian,24956,0.0001221
indian,24957,0.0001221
indian,24958,0.0001221
indian,24959,0.0001221
indian,24960,0.0001221
indian,24961,0.0001221
indian,24962,0.0001221
indian,24963,0.0001221
indian,24964,0.0001221
indian,24965,0.0001221
indian,24966,0.0001221
indian,24967,0.0001221
indian,24968,0.0001221
indian,24969,0.0001221
indian,24970,0.0001221
indian,24971,0.0001221
indian,24972,0.0001221
indian,24973,0.0001221
indian,24974,0.0001221
indian,24975,0.0001221
indian,24976,0.0001221
indian,24977,0.0001221
indian,24978,0.0001221
indian,24979,0.0001221
indian,24980,0.0001221
indian,24981,0.0001221
indian,24982,0.0001221
indian,24983,0.0001221
indian,24984,0.0001221
indian,24985,0.0001221
indian,24986,0.0001221
indian,24987,0.0001221
indian,24988,0.0001221
indian,24989,0.0001221
indian,24990,0.0001221
indian,24991,0.0001221
indian,24992,0.0001221
indian,24993,0.0001221
indian,24994,0.0001221
indian,24995,0.0001221
indian,24996,0.0001221
indian,24997,0.0001221
indian,24998,0.0001221
indian,24999,0.0001221
indian,25000,0.0001221
indian,25001,0.0001221
indian,25002,0.0001221
indian,25003,0.0001221
indian,25004,0.0001221
indian,25005,0.0001221
indian,25006,0.0001221
indian,25007,0.0001221
indian,25008,0.0001221
indian,25009,0.0001221
indian,25010,0.0001221
indian,25011,0.0001221
indian,25012,0.0001221
indian,25013,0.0001221
indian,25014,0.0001221
indian,25015,0.0001221
indian,25016,0.0001221
indian,25017,0.0001221
indian,25018,0.0001221
indian,25019,0.0001221
indian,25020,0.0001221
indian,25021,0.0001221
indian,25022,0.0001221
indian,25023,0.0001221
indian,25024,0.0001221
indian,25025,0.0001221
indian,25026,0.0001221
indian,25027,0.0001221
indian,25028,0.0001221
indian,25029,0.0001221
indian,25030,0.0001221
indian,25031,0.0001221
indian,25032,0.0001221
indian,25033,0.0001221
indian,25034,0.0001221
indian,25035,0.0001221
indian,25036,0.0001221
indian,25037,0.0001221
indian,25038,0.0001221
indian,25039,0.0001221
indian,25040,0.0001221
indian,25041,0.0001221
indian,25042,0.0001221
indian,25043,0.0001221
indian,25044,0.0001221
indian,25045,0.0001221
indian,25046,0.0001221
indian,25047,0.0001221
indian,25048,0.0001221
indian,25049,0.0001221
indian,25050,0.0001221
indian,25051,0.0001221
indian,25052,0.0001221
indian,25053,0.0001221
indian,25054,0.0001221
indian,25055,0.0001221
indian,25056,0.0001221
indian,25057,0.0001221
indian,25058,0.0001221
indian,25059,0.0001221
indian,25060,0.0001221
indian,25061,0.0001221
indian,25062,0.0001221
indian,25063,0.0001221
indian,25064,0.0001221
indian,25065,0.0001221
indian,25066,0.0001221
indian,25067,0.0001221
indian,25068,0.0001221
indian,25069,0.0001221
indian,25070,0.0001221
indian,25071,0.0001221
indian,25072,0.0001221
indian,25073,0.0001221
indian,25074,0.0001221
indian,25075,0.0001221
indian,25076,0.0001221
indian,25077,0.0001221
indian,25078,0.0001221
indian,25079,0.0001221
indian,25080,0.0001221
indian,25081,0.0001221
indian,25082,0.0001221
indian,25083,0.0001221
indian,25084,0.0001221
indian,25085,0.0001221
indian,25086,0.0001221
indian,25087,0.0001221
indian,25088,0.0001221
indian,25089,0.0001221
indian,25090,0.0001221
indian,25091,0.0001221
indian,25092,0.0001221
indian,25093,0.0001221
indian,25094,0.0001221
indian,25095,0.0001221
indian,25096,0.0001221
indian,25097,0.0001221
indian,25098,0.0001221
indian,25099,0.0001221
indian,25100,0.0001221
indian,25101,0.0001221
indian,25102,0.0001221
indian,25103,0.0001221
indian,25104,0.0001221
indian,25105,0.0001221
indian,25106,0.0001221
indian,25107,0.0001221
indian,25108,0.0001221
indian,25109,0.0001221
indian,25110,0.0001221
indian,25111,0.0001221
indian,25112,0.0001221
indian,25113,0.0001221
indian,25114,0.0001221
indian,25115,0.0001221
indian,25116,0.0001221
indian,25117,0.0001221
indian,25118,0.0001221
indian,25119,0.0001221
indian,25120,0.0001221
indian,25121,0.0001221
indian,25122,0.0001221
indian,25123,0.0001221
indian,25124,0.0001221
indian,25125,0.0001221
indian,25126,0.0001221
indian,25127,0.0001221
indian,25128,0.0001221
indian,25129,0.0001221
indian,25130,0.0001221
indian,25131,0.0001221
indian,25132,0.0001221
indian,25133,0.0001221
indian,25134,0.0001221
indian,25135,0.0001221
indian,25136,0.0001221
indian,25137,0.0001221
indian,25138,0.0001221
indian,25139,0.0001221
indian,25140,0.0001221
indian,25141,0.0001221
indian,25142,0.0001221
indian,25143,0.0001221
indian,25144,0.0001221
indian,25145,0.0001221
indian,25146,0.0001221
indian,25147,0.0001221
indian,25148,0.0001221
indian,25149,0.0001221
indian,25150,0.0001221
indian,25151,0.0001221
indian,25152,0.0001221
indian,25153,0.0001221
indian,25154,0.0001221
indian,25155,0.0001221
indian,25156,0.0001221
indian,25157,0.0001221
indian,25158,0.0001221
indian,25159,0.0001221
indian,25160,0.0001221
indian,25161,0.0001221
indian,25162,0.0001221
indian,25163,0.0001221
indian,25164,0.0001221
indian,25165,0.0001221
indian,25166,0.0001221
indian,25167,0.0001221
indian,25168,0.0001221
indian,25169,0.0001221
indian,25170,0.0001221
indian,25171,0.0001221
indian,25172,0.0001221
indian,25173,0.0001221
indian,25174,0.0001221
indian,25175,0.0001221
indian,25176,0.0001221
indian,25177,0.0001221
indian,25178,0.0001221
indian,25179,0.0001221
indian,25180,0.0001221
indian,25181,0.0001221
indian,25182,0.0001221
indian,25183,0.0001221
indian,25184,0.0001221
indian,25185,0.0001221
indian,25186,0.0001221
indian,25187,0.0001221
indian,25188,0.0001221
indian,25189,0.0001221
indian,25190,0.0001221
indian,25191,0.0001221
indian,25192,0.0001221
indian,25193,0.0001221
indian,25194,0.0001221
indian,25195,0.0001221
indian,25196,0.0001221
indian,25197,0.0001221
indian,25198,0.0001221
indian,25199,0.0001221
indian,25200,0.0001221
indian,25201,0.0001221
indian,25202,0.0001221
indian,25203,0.0001221
indian,25204,0.0001221
indian,25205,0.0001221
indian,25206,0.0001221
indian,25207,0.0001221
indian,25208,0.0001221
indian,25209,0.0001221
indian,25210,0.0001221
indian,25211,0.0001221
indian,25212,0.0001221
indian,25213,0.0001221
indian,25214,0.0001221
indian,25215,0.0001221
indian,25216,0.0001221
indian,25217,0.0001221
indian,25218,0.0001221
indian,25219,0.0001221
indian,25220,0.0001221
indian,25221,0.0001221
indian,25222,0.0001221
indian,25223,0.0001221
indian,25224,0.0001221
indian,25225,0.0001221
indian,25226,0.0001221
indian,25227,0.0001221
indian,25228,0.0001221
indian,25229,0.0001221
indian,25230,0.0001221
indian,25231,0.0001221
indian,25232,0.0001221
indian,25233,0.0001221
indian,25234,0.0001221
indian,25235,0.0001221
indian,25236,0.0001221
indian,25237,0.0001221
indian,25238,0.0001221
indian,25239,0.0001221
indian,25240,0.0001221
indian,25241,0.0001221
indian,25242,0.0001221
indian,25243,0.0001221
indian,25244,0.0001221
indian,25245,0.0001221
indian,25246,0.0001221
indian,25247,0.0001221
indian,25248,0.0001221
indian,25249,0.0001221
indian,25250,0.0001221
indian,25251,0.0001221
indian,25252,0.0001221
indian,25253,0.0001221
indian,25254,0.0001221
indian,25255,0.0001221
indian,25256,0.0001221
indian,25257,0.0001221
indian,25258,0.0001221
indian,25259,0.0001221
indian,25260,0.0001221
indian,25261,0.0001221
indian,25262,0.0001221
indian,25263,0.0001221
indian,25264,0.0001221
indian,25265,0.0001221
indian,25266,0.0001221
indian,25267,0.0001221
indian,25268,0.0001221
indian,25269,0.0001221
indian,25270,0.0001221
indian,25271,0.0001221
indian,25272,0.0001221
indian,25273,0.0001221
indian,25274,0.0001221
indian,25275,0.0001221
indian,25276,0.0001221
indian,25277,0.0001221
indian,25278,0.0001221
indian,25279,0.0001221
indian,25280,0.0001221
indian,25281,0.0001221
indian,25282,0.0001221
indian,25283,0.0001221
indian,25284,0.0001221
indian,25285,0.0001221
indian,25286,0.0001221
indian,25287,0.0001221
indian,25288,0.0001221
indian,25289,0.0001221
indian,25290,0.0001221
indian,25291,0.0001221
indian,25292,0.0001221
indian,25293,0.0001221
indian,25294,0.0001221
indian,25295,0.0001221
indian,25296,0.0001221
indian,25297,0.0001221
indian,25298,0.0001221
indian,25299,0.0001221
indian,25300,0.0001221
indian,25301,0.0001221
indian,25302,0.0001221
indian,25303,0.0001221
indian,25304,0.0001221
indian,25305,0.0001221
indian,25306,0.0001221
indian,25307,0.0001221
indian,25308,0.0001221
indian,25309,0.0001221
indian,25310,0.0001221
indian,25311,0.0001221
indian,25312,0.0001221
indian,25313,0.0001221
indian,25314,0.0001221
indian,25315,0.0001221
indian,25316,0.0001221
indian,25317,0.0001221
indian,25318,0.0001221
indian,25319,0.0001221
