src,dest,wt
black_olive,chicken,9.64134207482e-05
black_olive,iceberg_lettuce,9.64134207482e-05
black_olive,mint,0.000289240262245
black_olive,pimiento,9.64134207482e-05
black_olive,red_onion,9.64134207482e-05
black_olive,soy_sauce,0.000192826841496
black_olive,parsley,0.000192826841496
black_olive,cumin_seed,9.64134207482e-05
black_olive,dill_weed,9.64134207482e-05
black_olive,sesame_seed,9.64134207482e-05
black_olive,goat_cheese,9.64134207482e-05
black_olive,vegetable_oil,9.64134207482e-05
black_olive,rice,0.000192826841496
black_olive,sauce,0.000192826841496
black_olive,pea,9.64134207482e-05
black_olive,ingredient,0.000192826841496
black_olive,sesame_oil,0.000289240262245
black_olive,mushroom,9.64134207482e-05
black_olive,heavy_cream,9.64134207482e-05
black_olive,salmon,9.64134207482e-05
black_olive,chilli,9.64134207482e-05
black_olive,garlic,9.64134207482e-05
black_olive,peppercorn,9.64134207482e-05
black_olive,paste,9.64134207482e-05
black_olive,oyster,9.64134207482e-05
black_olive,tomato,9.64134207482e-05
black_olive,vinegar,0.000192826841496
black_olive,noodle,9.64134207482e-05
black_olive,red_pepper,9.64134207482e-05
black_olive,thyme,9.64134207482e-05
black_olive,wheat_berry,9.64134207482e-05
black_olive,potato,9.64134207482e-05
black_olive,shrimp,9.64134207482e-05
black_olive,sesame,9.64134207482e-05
black_olive,grain,9.64134207482e-05
black_olive,eggplant,9.64134207482e-05
black_olive,cucumber,0.000192826841496
cress,peanut_oil,9.64134207482e-05
cress,sprout,9.64134207482e-05
cress,orange_juice,9.64134207482e-05
cress,tofu,9.64134207482e-05
cress,pumpkin_seed,9.64134207482e-05
cress,red_onion,9.64134207482e-05
cress,snack,9.64134207482e-05
cress,spinach,9.64134207482e-05
cress,soy_sauce,0.000192826841496
cress,mix,9.64134207482e-05
cress,grapefruit,9.64134207482e-05
cress,radish,9.64134207482e-05
cress,orange,0.000192826841496
cress,chilli,9.64134207482e-05
cress,mustard_greens,0.000192826841496
cress,peppercorn,9.64134207482e-05
cress,vinegar,9.64134207482e-05
cress,red_pepper,0.000192826841496
cress,salad,9.64134207482e-05
cress,green,9.64134207482e-05
cress,white_pepper,9.64134207482e-05
purple_amaranth,garlic,9.64134207482e-05
purple_amaranth,amaranth,0.000192826841496
purple_amaranth,tofu,9.64134207482e-05
purple_amaranth,caster_sugar,9.64134207482e-05
pork_belly,peanut_oil,0.00414577709217
pork_belly,fennel_seed,9.64134207482e-05
pork_belly,chicken,0.00106054762823
pork_belly,pimiento,0.000192826841496
pork_belly,tea_leaf,9.64134207482e-05
pork_belly,sugar,0.000964134207482
pork_belly,celery,0.000192826841496
pork_belly,sugar_snap_pea,9.64134207482e-05
pork_belly,spring_onion,0.00626687234863
pork_belly,radish,9.64134207482e-05
pork_belly,orange,0.000192826841496
pork_belly,mung_bean,9.64134207482e-05
pork_belly,rice,0.00192826841496
pork_belly,sauce,0.00183185499422
pork_belly,squab,9.64134207482e-05
pork_belly,citrus,9.64134207482e-05
pork_belly,lima_bean,9.64134207482e-05
pork_belly,coriander_seed,0.00106054762823
pork_belly,sea_scallop,9.64134207482e-05
pork_belly,bean,0.00289240262245
pork_belly,clam,9.64134207482e-05
pork_belly,onion,9.64134207482e-05
pork_belly,sea_bass,9.64134207482e-05
pork_belly,aniseed,9.64134207482e-05
pork_belly,star_anise,0.00337446972619
pork_belly,nutmeg,9.64134207482e-05
pork_belly,white_pepper,0.00115696104898
pork_belly,bamboo,0.000289240262245
pork_belly,pork,0.00106054762823
pork_belly,taro_root,0.000289240262245
pork_belly,fish,9.64134207482e-05
pork_belly,red_onion,0.000192826841496
pork_belly,soy_sauce,0.00906286155033
pork_belly,bamboo_shoot,0.000385653682993
pork_belly,dill_weed,0.000192826841496
pork_belly,lard,9.64134207482e-05
pork_belly,pea,0.000289240262245
pork_belly,sesame_oil,0.00231392209796
pork_belly,yellow_bean,0.000578480524489
pork_belly,mustard_greens,0.000289240262245
pork_belly,pineapple_juice,9.64134207482e-05
pork_belly,hot_pepper,9.64134207482e-05
pork_belly,water,0.000289240262245
pork_belly,paste,0.00163902815272
pork_belly,slug,9.64134207482e-05
pork_belly,ham,0.000192826841496
pork_belly,white_turnip,9.64134207482e-05
pork_belly,vinegar,0.00115696104898
pork_belly,tea_bag,9.64134207482e-05
pork_belly,black_bean,0.00134978789047
pork_belly,bay_leaf,0.000289240262245
pork_belly,garlic_chive,9.64134207482e-05
